,,,,,,,Playing Time,,,,Performance,,,,,,
245,Jony,es ESP,"MF,FW",Alavés,27,1991,36,34,"2,971",33,4,11,4,0,0,3,0
246,Joan Jordán,es ESP,MF,Eibar,24,1994,36,32,"2,875",31.9,4,4,4,0,0,10,0
247,Willian José,br BRA,FW,Real Sociedad,26,1991,31,28,"2,367",26.3,11,5,6,5,7,5,1
248,Aleksandar Jovanovi?,rs SRB,GK,Huesca,25,1992,12,12,"1,080",12,0,0,0,0,0,1,0
249,Jozabed,es ESP,MF,Celta Vigo,27,1991,20,14,"1,155",12.8,0,0,0,0,0,1,0
250,Miguel Juan Llambrich,es ESP,DF,Villarreal,22,1996,8,5,544,6,0,0,0,0,0,1,0
251,Juanfran,es ESP,DF,Atlético Madrid,33,1985,22,18,"1,609",17.9,0,2,0,0,0,7,0
252,Juanfran,es ESP,DF,Leganés,29,1988,23,17,"1,459",16.2,1,1,1,0,0,0,0
253,Juanmi,es ESP,"FW,MF",Real Sociedad,25,1993,30,16,"1,523",16.9,5,2,5,0,0,5,1
254,Juanpe,es ESP,DF,Girona,27,1991,33,31,"2,767",30.7,0,0,0,0,0,8,0
255,Juanpi,ve VEN,"MF,FW",Huesca,24,1994,14,8,670,7.4,2,2,1,1,1,2,0
256,David Juncà,es ESP,DF,Celta Vigo,24,1993,21,21,"1,754",19.5,0,3,0,0,0,6,0
257,Vinicius Júnior,br BRA,FW,Real Madrid,18,2000,18,9,869,9.7,2,0,2,0,0,0,0
258,Gaël Kakuta,cd COD,"MF,FW",Rayo Vallecano,27,1991,12,9,717,8,1,0,0,1,1,1,0
259,Nikola Kalini?,hr CRO,FW,Atlético Madrid,30,1988,17,7,642,7.1,2,0,2,0,0,3,0
260,Lee Kangin,kr KOR,"FW,MF",Valencia,17,2001,3,0,24,0.3,0,0,0,0,0,1,0
261,Wilfrid Kaptoum,cm CMR,MF,Betis,22,1996,10,9,773,8.6,0,0,0,0,0,2,0
262,Keko,es ESP,"MF,FW",Valladolid,26,1991,26,20,"1,533",17,2,1,2,0,0,2,0
263,Kike,es ESP,FW,Eibar,28,1989,30,15,"1,298",14.4,3,0,3,0,0,0,0
264,Simon Kjær,dk DEN,DF,Sevilla,29,1989,26,25,"2,008",22.3,0,0,0,0,0,5,0
265,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,24,1993,11,0,161,1.8,1,0,1,0,0,0,0
266,Koke,es ESP,MF,Atlético Madrid,26,1992,30,29,"2,586",28.7,3,5,3,0,0,10,1
267,Geoffrey Kondogbia,cf CTA,MF,Valencia,25,1993,19,14,"1,245",13.8,1,1,1,0,0,1,0
268,Vasyl Kravets,ua UKR,DF,Leganés,20,1997,6,6,481,5.3,0,0,0,0,0,2,0
269,Toni Kroos,de GER,MF,Real Madrid,28,1990,28,26,"2,221",24.7,0,4,0,0,0,2,0
270,Víctor Laguardia,es ESP,DF,Alavés,28,1989,36,36,"3,240",36,1,2,1,0,0,13,0
271,Diego Lainez,mx MEX,"MF,FW",Betis,18,2000,12,3,353,3.9,0,1,0,0,0,2,0
272,Toni Lato,es ESP,DF,Valencia,20,1997,4,3,270,3,0,0,0,0,0,1,0
273,Miguel Layún,mx MEX,"MF,DF",Villarreal,30,1988,8,5,506,5.6,0,1,0,0,0,1,0
274,Robin Le Normand,fr FRA,DF,Real Sociedad,21,1996,4,3,284,3.2,0,1,0,0,0,1,0
275,Wu Lei,cn CHN,"FW,MF",Espanyol,26,1991,16,12,"1,061",11.8,3,1,3,0,0,1,0
276,Iñigo Lekue,es ESP,DF,Athletic Club,25,1993,4,2,211,2.3,0,0,0,0,0,1,0
277,Thomas Lemar,fr FRA,"MF,FW",Atlético Madrid,22,1995,31,22,"1,817",20.2,2,3,2,0,0,4,0
278,Clément Lenglet,fr FRA,DF,Barcelona,23,1995,23,22,"1,933",21.5,1,0,1,0,0,8,1
279,Pedro León,es ESP,"MF,FW",Eibar,31,1986,9,5,425,4.7,1,0,1,0,0,0,0
280,Sergio León,es ESP,"FW,MF",Betis,29,1989,16,6,638,7.1,0,1,0,0,0,1,0
281,Diego Llorente,es ESP,DF,Real Sociedad,24,1993,21,20,"1,752",19.5,0,0,0,0,0,5,0
282,Marcos Llorente,es ESP,MF,Real Madrid,23,1995,7,6,540,6,0,0,0,0,0,1,0
283,Giovani Lo Celso,ar ARG,"MF,FW",Betis,22,1996,32,27,"2,397",26.6,9,4,7,2,4,5,0
284,Stanislav Lobotka,sk SVK,MF,Celta Vigo,23,1994,31,27,"2,489",27.7,0,1,0,0,0,1,0
285,Samuele Longo,it ITA,"FW,MF",Huesca,26,1992,15,6,556,6.2,1,2,1,0,0,4,0
286,Alejandro López,es ESP,MF,Espanyol,21,1997,4,1,112,1.2,0,0,0,0,0,1,0
287,David López,es ESP,DF,Espanyol,28,1989,21,21,"1,819",20.2,0,0,0,0,0,4,0
288,Diego López,es ESP,GK,Espanyol,36,1981,38,38,"3,420",38,0,0,0,0,0,2,0
289,Javi López,es ESP,DF,Espanyol,32,1986,23,21,"1,948",21.6,0,1,0,0,0,5,1
290,Lluis López,es ESP,DF,Espanyol,21,1997,6,5,521,5.8,0,0,0,0,0,0,0
291,Pedro López Muñoz,es ESP,DF,Levante,34,1983,8,4,465,5.2,0,1,0,0,0,1,0
292,Pau López,es ESP,GK,Betis,23,1994,33,33,"2,970",33,0,0,0,0,0,3,0
293,Roberto López,es ESP,MF,Real Sociedad,18,2000,1,0,29,0.3,0,0,0,0,0,0,0
294,Unai López,es ESP,MF,Athletic Club,22,1995,7,3,328,3.6,0,0,0,0,0,1,0
295,Anthony Lozano,hn HON,"FW,MF",Girona,25,1993,20,7,730,8.1,0,0,0,0,0,4,1
296,Filipe Luís,br BRA,DF,Atlético Madrid,32,1985,27,24,"2,030",22.6,2,2,2,0,0,4,0
297,José Luis Gayà,es ESP,DF,Valencia,23,1995,35,35,"3,137",34.9,1,1,1,0,0,10,0
298,José Luis Morales,es ESP,"FW,MF",Levante,31,1987,37,35,"3,195",35.5,12,5,9,3,5,7,0
299,Luisinho,pt POR,DF,Huesca,33,1985,7,6,507,5.6,0,0,0,0,0,4,0
300,Douglas Luiz,br BRA,MF,Girona,20,1998,23,16,"1,490",16.6,0,0,0,0,0,7,0
301,Antonio Luna,es ESP,DF,Levante,27,1991,16,14,"1,258",14,0,2,0,0,0,4,0
302,Andriy Lunin,ua UKR,GK,Leganés,19,1999,5,4,365,4.1,0,0,0,0,0,0,0
303,Nemanja Maksimovi?,rs SRB,MF,Getafe,23,1995,36,36,"3,209",35.7,1,0,1,0,0,4,0
304,Malcom,br BRA,"FW,DF",Barcelona,21,1997,15,6,614,6.8,1,2,1,0,0,0,0
305,Hugo Mallo,es ESP,DF,Celta Vigo,27,1991,35,35,"3,092",34.4,1,4,1,0,0,11,0
306,Aïssa Mandi,dz ALG,DF,Betis,26,1991,35,34,"3,059",34,1,1,1,0,0,10,0
307,Martín Mantovani,ar ARG,DF,Huesca,34,1984,9,6,701,7.8,2,0,2,0,0,2,0
308,Fran Manzanara,es ESP,"DF,MF",Levante,21,1996,4,1,157,1.7,0,0,0,0,0,0,0
309,Marcelo,br BRA,DF,Real Madrid,30,1988,23,21,"1,853",20.6,2,2,2,0,0,6,0
310,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,29,1989,30,28,"2,421",26.9,1,2,1,0,0,7,2
311,Miguel Marí,es ESP,MF,Eibar,21,1997,2,0,69,0.8,0,0,0,0,0,0,0
312,José María Giménez,uy URU,DF,Atlético Madrid,23,1995,21,19,"1,772",19.7,0,0,0,0,0,5,0
313,Mariano,do DOM,FW,Real Madrid,24,1993,13,3,447,5,3,0,3,0,0,2,0
314,Adrián Marín,es ESP,"DF,MF",Alavés,21,1997,6,2,290,3.2,0,0,0,0,0,2,0
315,Guillermo Maripán,cl CHI,DF,Alavés,24,1994,23,22,"2,008",22.3,2,2,2,0,0,5,0
316,Roger Martí,es ESP,FW,Levante,27,1991,31,23,"1,887",21,13,0,11,2,2,5,0
317,Iñigo Martínez,es ESP,DF,Athletic Club,27,1991,33,33,"2,902",32.2,0,0,0,0,0,12,0
318,Gelson Martins,pt POR,FW,Atlético Madrid,23,1995,8,1,229,2.5,0,0,0,0,0,0,0
319,Jordi Masip,es ESP,GK,Valladolid,29,1989,35,35,"3,150",35,0,0,0,0,0,1,0
320,Jaime Mata,es ESP,"FW,MF",Getafe,29,1988,34,27,"2,432",27,14,6,10,4,4,10,0
321,Borja Mayoral,es ESP,FW,Levante,21,1997,29,16,"1,621",18,3,2,3,0,0,1,0
322,Róbert Mazá?,sk SVK,DF,Celta Vigo,24,1994,1,1,90,1,0,0,0,0,0,0,0
323,Álvaro Medrán,es ESP,MF,Rayo Vallecano,24,1994,21,12,"1,149",12.8,3,0,3,0,0,8,1
324,Óscar Melendo,es ESP,"MF,FW",Espanyol,20,1997,32,22,"1,997",22.2,0,5,0,0,0,3,0
325,Gonzalo Melero,es ESP,MF,Huesca,24,1994,22,14,"1,345",14.9,2,1,1,1,2,3,0
326,Arthur Melo,br BRA,MF,Barcelona,21,1996,27,19,"1,430",15.9,0,1,0,0,0,2,0
327,Brais Méndez,es ESP,"MF,FW",Celta Vigo,21,1997,31,27,"2,349",26.1,6,7,5,1,1,5,0
328,Gabriel Mercado,ar ARG,DF,Sevilla,31,1987,23,19,"1,738",19.3,2,1,2,0,0,10,0
329,Mikel Merino,es ESP,MF,Real Sociedad,22,1996,29,24,"2,055",22.8,3,3,3,0,0,10,1
330,Sabin Merino,es ESP,"FW,MF",Leganés,26,1992,12,2,295,3.3,0,0,0,0,0,0,0
331,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,23,1995,1,0,6,0.1,0,0,0,0,0,0,0
332,Roque Mesa,es ESP,MF,Sevilla,29,1989,31,20,"1,746",19.4,2,2,2,0,0,11,1
333,Lionel Messi,ar ARG,FW,Barcelona,31,1987,34,29,"2,713",30.1,36,13,32,4,5,3,0
334,Míchel,es ESP,MF,Valladolid,30,1988,35,27,"2,553",28.4,1,2,1,0,1,9,0
335,Miguel,es ESP,"MF,FW",Valladolid,18,1999,2,0,12,0.1,0,0,0,0,0,0,0
336,Pere Milla,es ESP,"FW,MF",Eibar,25,1992,5,5,341,3.8,0,0,0,0,0,0,0
337,Santi Mina,es ESP,FW,Valencia,22,1995,30,23,"1,852",20.6,7,5,7,0,0,4,0
338,Ignasi Miquel,es ESP,DF,Getafe,25,1992,7,4,316,3.5,0,0,0,0,0,1,0
339,Jorge Miramón,es ESP,DF,Huesca,29,1989,30,30,"2,492",27.7,1,0,1,0,0,5,0
340,Luka Modric,hr CRO,MF,Real Madrid,32,1985,34,31,"2,608",29,3,6,3,0,0,6,0
341,Johan Mojica,co COL,"DF,MF",Girona,25,1992,1,0,20,0.2,0,0,0,0,0,0,0
342,Jorge Molina,es ESP,FW,Getafe,36,1982,38,28,"2,648",29.4,14,5,12,2,2,2,0
343,Victor Mollejo,es ESP,"FW,MF",Atlético Madrid,17,2001,4,0,65,0.7,0,0,0,0,0,0,0
344,Francisco Montero,es ESP,DF,Atlético Madrid,19,1999,9,4,404,4.5,0,0,0,0,0,2,0
345,Emre Mor,tr TUR,"FW,MF",Celta Vigo,21,1997,10,4,369,4.1,0,0,0,0,0,1,0
346,Álvaro Morata,es ESP,FW,Atlético Madrid,25,1992,15,13,"1,083",12,6,1,6,0,0,5,0
347,Álex Moreno,es ESP,DF,Rayo Vallecano,25,1993,36,36,"3,136",34.8,1,1,1,0,0,5,0
348,Gerard Moreno,es ESP,FW,Villarreal,26,1992,35,25,"2,315",25.7,8,1,8,0,1,3,0
349,Héctor Moreno,mx MEX,DF,Real Sociedad,30,1988,25,21,"1,933",21.5,1,0,1,0,0,2,0
350,Sergio Moreno,es ESP,MF,Rayo Vallecano,19,1999,1,0,14,0.2,0,0,0,0,0,0,0
351,Manu Morlanes,es ESP,MF,Villarreal,19,1999,10,7,610,6.8,0,3,0,0,0,2,0
352,Loren Morón,es ESP,FW,Betis,24,1993,33,22,"1,957",21.7,6,0,6,0,0,4,0
353,Toni Moya,es ESP,DF,Atlético Madrid,20,1998,1,1,90,1,0,0,0,0,0,0,0
354,Javi Moyano,es ESP,DF,Valladolid,32,1986,27,25,"2,098",23.3,0,0,0,0,0,3,0
355,Iker Muniain,es ESP,"FW,MF",Athletic Club,25,1992,34,27,"2,383",26.5,7,3,6,1,1,7,0
356,Marc Muniesa,es ESP,"DF,MF",Girona,26,1992,19,15,"1,406",15.6,0,0,0,0,0,6,0
357,Aihen Muñoz,es ESP,DF,Real Sociedad,20,1997,11,11,951,10.6,0,0,0,0,0,0,0
358,Ezequiel Muñoz,ar ARG,DF,Leganés,27,1990,3,2,211,2.3,0,0,0,0,0,0,0
359,Joaquín Muñoz,es ESP,MF,Atlético Madrid,19,1999,1,0,1,0,0,0,0,0,0,0,0
360,Luis Muriel,co COL,"MF,FW",Sevilla,27,1991,6,1,123,1.4,1,1,1,0,0,0,0
361,Jeison Murillo,co COL,DF,Barcelona,26,1992,2,1,113,1.3,0,0,0,0,0,0,0
362,Jeison Murillo,co COL,DF,Valencia,26,1992,1,1,90,1,0,0,0,0,0,0,0
363,Damián Musto,ar ARG,MF,Huesca,31,1987,24,20,"1,686",18.7,0,0,0,0,0,11,0
364,Nacho,es ESP,DF,Real Madrid,28,1990,20,19,"1,698",18.9,0,1,0,0,0,8,1
365,Nacho,es ESP,DF,Valladolid,29,1989,35,35,"3,150",35,1,3,1,0,0,10,0
366,Naldo,br BRA,DF,Espanyol,29,1988,16,16,"1,362",15.1,1,1,1,0,0,3,0
367,Ximo Navarro,es ESP,DF,Alavés,28,1990,31,28,"2,533",28.1,2,2,2,0,0,7,0
368,Jesús Navas,es ESP,"DF,MF",Sevilla,32,1985,32,31,"2,712",30.1,1,5,1,0,0,8,0
369,Keylor Navas,cr CRC,GK,Real Madrid,31,1986,10,10,900,10,0,0,0,0,0,1,0
370,Raúl Navas,es ESP,DF,Real Sociedad,30,1988,16,15,"1,310",14.6,0,0,0,0,0,4,0
371,Neto,br BRA,GK,Valencia,29,1989,34,34,"3,060",34,0,0,0,0,0,2,0
372,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,23,1994,33,32,"2,925",32.5,4,1,4,0,1,10,0
373,Peru Nolaskoain,es ESP,DF,Athletic Club,19,1998,8,4,464,5.2,2,0,2,0,0,2,1
374,Nolito,es ESP,"FW,MF",Sevilla,31,1986,4,1,76,0.8,0,0,0,0,0,0,0
375,Unai Núñez,es ESP,DF,Athletic Club,21,1997,12,11,"1,064",11.8,0,0,0,0,0,4,0
376,Allan Nyom,cm CMR,DF,Leganés,30,1988,23,20,"1,708",19,1,1,1,0,0,7,1
377,Jan Oblak,si SVN,GK,Atlético Madrid,25,1993,37,37,"3,330",37,0,0,0,0,0,1,0
378,Álvaro Odriozola,es ESP,DF,Real Madrid,22,1995,14,14,"1,178",13.1,0,2,0,0,0,2,0
379,Dani Ojeda,es ESP,"MF,DF",Leganés,23,1994,5,2,193,2.1,0,0,0,0,0,1,0
380,Lucas Olaza,uy URU,DF,Celta Vigo,24,1994,10,10,897,10,0,2,0,0,0,2,0
381,Oier Olazábal,es ESP,GK,Levante,28,1989,21,21,"1,890",21,0,0,0,0,0,1,0
382,Kiko Olivas,es ESP,DF,Valladolid,29,1988,35,35,"3,100",34.4,0,0,0,0,0,6,0
383,Paulo Oliveira,pt POR,DF,Eibar,26,1992,28,24,"2,245",24.9,0,0,0,0,0,4,0
384,Mathías Olivera,uy URU,"DF,MF",Getafe,20,1997,14,12,"1,007",11.2,0,1,0,0,0,6,1
385,Kenneth Omeruo,ng NGA,DF,Leganés,24,1993,28,27,"2,433",27,0,0,0,0,0,7,0
386,Fabián Orellana,cl CHI,"MF,FW",Eibar,32,1986,33,31,"2,733",30.4,3,5,2,1,1,4,0
387,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,21,1997,37,36,"3,153",35,13,2,10,3,3,2,0
388,Fernando Pacheco,es ESP,GK,Alavés,26,1992,35,35,"3,150",35,0,0,0,0,0,3,0
389,Rubén Pardo,es ESP,"MF,FW",Real Sociedad,25,1992,24,16,"1,368",15.2,1,2,1,0,0,3,0
390,Daniel Parejo,es ESP,MF,Valencia,29,1989,36,35,"3,061",34,9,7,4,5,6,5,1
391,Thomas Partey,gh GHA,MF,Atlético Madrid,25,1993,32,22,"2,070",23,3,4,3,0,0,9,1
392,Gabriel Paulista,br BRA,DF,Valencia,27,1990,30,30,"2,623",29.1,0,1,0,0,0,6,0
393,Alfonso Pedraza,es ESP,"DF,FW",Villarreal,22,1996,34,22,"2,095",23.3,3,3,3,0,0,3,0
394,Pedrosa,es ESP,DF,Espanyol,20,1998,12,8,763,8.5,1,0,1,0,0,1,0
395,Rubén Peña,es ESP,DF,Eibar,27,1991,31,30,"2,674",29.7,1,2,1,0,0,4,0
396,Carles Pérez,es ESP,FW,Barcelona,20,1998,1,0,18,0.2,0,0,0,0,0,0,0
397,Hernán Pérez,py PAR,"FW,MF",Espanyol,29,1989,19,10,795,8.8,1,2,1,0,0,1,0
398,Rubén Pérez,es ESP,MF,Leganés,29,1989,31,27,"2,474",27.5,0,0,0,0,0,7,1
399,Pablo Piatti,ar ARG,"FW,MF",Espanyol,29,1989,20,6,743,8.3,1,0,1,0,0,0,0
400,Cristiano Piccini,it ITA,DF,Valencia,25,1992,23,21,"1,868",20.8,1,0,1,0,0,3,0
401,Tomás Pina Isla,es ESP,MF,Alavés,30,1987,28,27,"2,340",26,2,0,2,0,0,13,0
402,Gerard Piqué,es ESP,DF,Barcelona,31,1987,35,35,"3,150",35,4,2,4,0,0,6,0
403,Carles Planas,es ESP,"DF,MF",Girona,27,1991,7,4,419,4.7,0,1,0,0,0,3,0
404,Óscar Plano,es ESP,"MF,FW",Valladolid,27,1991,33,30,"2,693",29.9,3,4,3,0,0,8,0
405,Stiven Plaza,ec ECU,"FW,MF",Valladolid,19,1999,2,0,38,0.4,0,0,0,0,0,0,0
406,Pere Pons,es ESP,MF,Girona,25,1993,34,32,"2,792",31,1,2,1,0,0,4,0
407,Pedro Porro,es ESP,"DF,MF",Girona,18,1999,32,25,"2,211",24.6,0,4,0,0,0,4,0
408,Francisco Portillo,es ESP,"MF,FW",Getafe,28,1990,32,19,"1,994",22.2,1,4,1,0,0,3,1
409,Portu,es ESP,"FW,MF",Girona,26,1992,34,33,"2,821",31.3,9,2,8,1,1,3,0
410,Sergio Postigo,es ESP,DF,Levante,29,1988,21,17,"1,449",16.1,1,1,1,0,0,4,1
411,José Pozo,es ESP,"MF,FW",Rayo Vallecano,22,1996,29,16,"1,617",18,3,0,3,0,0,4,0
412,Sanjin Prci?,ba BIH,MF,Levante,24,1993,10,6,532,5.9,0,0,0,0,0,3,0
413,Quincy Promes,nl NED,"DF,MF",Sevilla,26,1992,33,15,"1,583",17.6,2,3,2,0,1,2,0
414,Javi Puado,es ESP,"FW,MF",Espanyol,20,1998,15,2,359,4,0,0,0,0,0,0,0
415,Riqui Puig,es ESP,MF,Barcelona,18,1999,2,2,156,1.7,0,0,0,0,0,0,0
416,Jorge Pulido,es ESP,DF,Huesca,27,1991,32,32,"2,785",30.9,3,3,3,0,0,9,2
417,Xavi Quintillà,es ESP,DF,Villarreal,21,1996,7,7,627,7,0,0,0,0,0,1,0
418,Dani Raba,es ESP,MF,Villarreal,22,1995,8,2,191,2.1,0,1,0,0,0,0,0
419,Rafinha,br BRA,"FW,MF",Barcelona,25,1993,5,3,223,2.5,0,0,0,0,0,1,0
420,Ivan Rakitic,hr CRO,MF,Barcelona,30,1988,34,29,"2,643",29.4,3,5,3,0,0,7,1
421,Jonás Ramalho,es ESP,DF,Girona,25,1993,22,18,"1,619",18,1,0,1,0,0,4,0
422,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,23,1995,24,10,"1,055",11.7,0,0,0,0,0,4,0
423,Iván Ramis,es ESP,DF,Eibar,33,1984,21,20,"1,677",18.6,0,0,0,0,0,4,0
424,Chris Ramos,es ESP,FW,Valladolid,21,1997,1,1,63,0.7,0,0,0,0,0,0,0
425,Sergio Ramos,es ESP,DF,Real Madrid,32,1986,28,28,"2,474",27.5,6,1,1,5,5,7,1
426,Recio,es ESP,MF,Leganés,27,1991,18,15,"1,285",14.3,0,0,0,0,0,9,0
427,Sergio Reguilón,es ESP,DF,Real Madrid,21,1996,14,13,"1,119",12.4,0,2,0,0,0,3,0
428,Diego Reyes,mx MEX,DF,Leganés,25,1992,6,4,320,3.6,0,0,0,0,0,1,0
429,Mikel Rico,es ESP,MF,Athletic Club,33,1984,4,3,242,2.7,0,0,0,0,0,0,0
430,Asier Riesgo,es ESP,GK,Eibar,34,1983,14,14,"1,260",14,0,0,0,0,0,1,0
431,Cristian Rivera,es ESP,MF,Huesca,21,1997,22,19,"1,692",18.8,2,0,2,0,0,2,0
432,Rober,es ESP,DF,Levante,23,1995,33,32,"2,854",31.7,1,0,1,0,0,6,0
433,Sergi Roberto,es ESP,"DF,MF",Barcelona,26,1992,29,23,"2,088",23.2,0,7,0,0,0,3,0
434,Patrick Roberts,eng ENG,FW,Girona,21,1997,19,6,601,6.7,0,0,0,0,0,0,0
435,Joel Robles,es ESP,GK,Betis,28,1990,5,5,450,5,0,0,0,0,0,0,0
436,Marc Roca,es ESP,MF,Espanyol,21,1996,35,35,"3,112",34.6,1,2,1,0,0,9,0
437,Rubén Rochina,es ESP,MF,Levante,27,1991,27,23,"1,800",20,4,5,4,0,0,13,2
438,Rodri,es ESP,MF,Atlético Madrid,22,1996,34,32,"2,735",30.4,3,1,3,0,0,5,0
439,Rodrigo,es ESP,FW,Valencia,27,1991,33,29,"2,528",28.1,8,6,8,0,1,5,1
440,Kévin Rodrigues,pt POR,DF,Real Sociedad,24,1994,7,5,484,5.4,0,0,0,0,0,1,0
441,Ángel Rodríguez,es ESP,FW,Getafe,31,1987,37,20,"1,819",20.2,8,3,8,0,0,4,0
442,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,20,1998,31,29,"2,504",27.8,4,3,4,0,0,6,0
443,Marko Rog,hr CRO,MF,Sevilla,23,1995,10,4,357,4,0,0,0,0,0,5,0
444,Diego Rolán,uy URU,"MF,DF",Leganés,25,1993,6,2,215,2.4,0,0,0,0,0,0,0
445,Diego Rolán,uy URU,"FW,MF",Alavés,25,1993,9,3,298,3.3,0,0,0,0,0,1,0
446,Facundo Roncaglia,ar ARG,DF,Valencia,31,1987,7,7,601,6.7,0,0,0,0,0,5,1
447,Facundo Roncaglia,ar ARG,DF,Celta Vigo,31,1987,12,12,"1,070",11.9,0,0,0,0,0,3,0
448,Roberto Rosales,ve VEN,DF,Espanyol,29,1988,21,20,"1,749",19.4,3,1,3,0,0,2,0
449,Waldo Rubio,es ESP,"MF,FW",Valladolid,22,1995,8,5,492,5.5,1,0,1,0,0,1,0
450,Abel Ruiz,es ESP,FW,Barcelona,18,2000,1,0,22,0.2,0,0,0,0,0,0,0
451,Víctor Ruiz,es ESP,DF,Villarreal,29,1989,22,22,"1,975",21.9,0,0,0,0,0,10,0
452,Gerónimo Rulli,ar ARG,GK,Real Sociedad,26,1992,27,27,"2,430",27,0,0,0,0,0,3,0
453,Samuel Sáiz,es ESP,"MF,FW",Getafe,27,1991,10,2,305,3.4,1,0,1,0,0,2,0
454,Mikel San José,es ESP,MF,Athletic Club,29,1989,33,16,"1,733",19.3,0,0,0,0,0,7,0
455,Antonio Sanabria,py PAR,FW,Betis,22,1996,15,8,811,9,2,0,1,1,1,2,0
456,Javi Sánchez,es ESP,DF,Real Madrid,21,1997,1,0,46,0.5,0,0,0,0,0,1,0
457,Víctor Sánchez,es ESP,MF,Espanyol,30,1987,24,13,"1,265",14.1,0,2,0,0,0,9,0
458,Luca Sangalli,es ESP,"MF,FW",Real Sociedad,23,1995,18,12,999,11.1,1,3,1,0,0,0,0
459,Nicola Sansone,it ITA,"MF,FW",Villarreal,26,1991,3,0,37,0.4,1,1,1,0,0,1,0
460,Roberto Santamaría,es ESP,GK,Huesca,33,1985,20,20,"1,800",20,0,0,0,0,0,1,0
461,Michael Santos,uy URU,"FW,MF",Leganés,25,1993,16,5,557,6.2,1,3,1,0,0,4,0
462,Pablo Sarabia,es ESP,"MF,FW",Sevilla,26,1992,33,30,"2,724",30.3,13,13,12,1,1,9,0
463,Lluís Sastre,es ESP,MF,Huesca,32,1986,4,1,120,1.3,0,0,0,0,0,0,0
464,Stefan Savi?,me MNE,DF,Atlético Madrid,27,1991,18,17,"1,398",15.5,0,2,0,0,0,5,1
465,Alfa Semedo,gw GNB,MF,Espanyol,20,1997,3,0,45,0.5,0,0,0,0,0,1,0
466,Nélson Semedo,pt POR,DF,Barcelona,24,1993,26,20,"1,600",17.8,1,0,1,0,0,4,0
467,Rúben Semedo,pt POR,DF,Huesca,24,1994,11,9,850,9.4,0,0,0,0,0,4,0
468,Paik Seung-ho,kr KOR,"FW,MF",Girona,21,1997,3,0,60,0.7,0,0,0,0,0,0,0
469,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,26,1992,7,5,389,4.3,0,0,0,0,0,0,0
470,Sidnei,br BRA,DF,Betis,28,1989,24,20,"1,742",19.4,1,0,1,0,0,4,0
471,André Silva,pt POR,FW,Sevilla,22,1995,27,25,"2,159",24,9,0,9,0,0,4,0
472,Jonathan Silva,ar ARG,DF,Leganés,24,1994,30,30,"2,700",30,3,6,3,0,0,9,0
473,Moses Simon,ng NGA,"DF,MF",Levante,23,1995,19,8,785,8.7,0,1,0,0,0,1,0
474,Unai Simón,es ESP,GK,Athletic Club,21,1997,7,7,630,7,0,0,0,0,0,2,0
475,Dimitris Siovas,gr GRE,DF,Leganés,29,1988,34,34,"2,962",32.9,1,0,1,0,0,5,0
476,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,23,1995,25,8,844,9.4,2,1,2,0,0,0,0
477,Antonio Sivera,es ESP,GK,Alavés,21,1996,3,3,270,3,0,0,0,0,0,0,0
478,Rubén Sobrino,es ESP,"FW,MF",Alavés,26,1992,20,10,965,10.7,3,1,3,0,0,2,0
479,Rubén Sobrino,es ESP,"FW,MF",Valencia,26,1992,4,2,193,2.1,0,0,0,0,0,1,0
480,Alex Sola,es ESP,DF,Real Sociedad,19,1999,1,1,90,1,0,0,0,0,0,0,0
481,Andrés Solano,co COL,DF,Atlético Madrid,20,1998,1,1,45,0.5,0,0,0,0,0,0,0
482,Carlos Soler,es ESP,MF,Valencia,21,1997,31,27,"2,460",27.3,2,6,2,0,0,9,0
483,Kévin Soni,cm CMR,"FW,DF",Girona,20,1998,5,1,82,0.9,0,0,0,0,0,1,0
484,David Soria,es ESP,GK,Getafe,25,1993,37,37,"3,330",37,0,0,0,0,0,0,0
485,Juan Soriano,es ESP,GK,Sevilla,20,1997,4,4,359,4,0,0,0,0,0,2,1
486,Cristhian Stuani,uy URU,FW,Girona,31,1986,32,30,"2,729",30.3,19,0,14,5,5,9,0
487,Damián Suárez,uy URU,DF,Getafe,30,1988,36,36,"3,240",36,0,3,0,0,0,13,0
488,Denis Suárez,es ESP,MF,Barcelona,24,1994,2,0,19,0.2,0,0,0,0,0,0,0
489,Leonardo Suárez,ar ARG,"FW,MF",Valladolid,22,1996,12,7,517,5.7,2,0,2,0,0,0,0
490,Luis Suárez,uy URU,FW,Barcelona,31,1987,33,31,"2,827",31.4,21,6,17,4,4,5,0
491,Mario Suárez,es ESP,MF,Rayo Vallecano,31,1987,14,11,"1,026",11.4,2,0,2,0,0,5,0
492,Markel Susaeta,es ESP,FW,Athletic Club,30,1987,22,15,"1,379",15.3,1,2,1,0,0,4,1
493,Rodrigo Tarín,es ESP,DF,Leganés,22,1996,18,15,"1,429",15.9,0,0,0,0,0,3,0
