,,,,,,,Playing Time,,,,Performance,,,,,,
495,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,28,1984,20,5,609,6.8,0,1,0,0,0,4,0
496,Gabriel Torje,ro ROU,"FW,MF",Espanyol,23,1989,12,6,477,5.3,0,0,0,0,0,2,0
497,Óliver Torres,es ESP,MF,Villarreal,18,1994,9,6,502,5.6,0,1,0,0,0,2,0
498,Óliver Torres,es ESP,MF,Atlético Madrid,18,1994,7,2,216,2.4,1,0,1,0,0,1,0
499,Roberto Torres,es ESP,MF,Osasuna,24,1989,33,25,"2,234",24.8,5,3,5,0,0,5,0
500,Xavi Torres,es ESP,MF,Betis,26,1986,10,9,777,8.6,0,0,0,0,0,5,0
501,Marco Torsiglieri,ar ARG,"DF,MF",Almería,25,1988,27,26,"2,369",26.3,1,0,1,0,0,5,1
502,Adama Traoré,es ESP,"FW,MF",Barcelona,17,1996,1,0,10,0.1,0,0,0,0,0,0,0
503,Roberto Trashorras,es ESP,MF,Rayo Vallecano,32,1981,37,36,"3,144",34.9,1,8,1,0,1,7,0
504,Manu Trigueros,es ESP,MF,Villarreal,21,1991,35,23,"2,082",23.1,2,2,2,0,0,6,0
505,Piotr Trochowski,de GER,MF,Sevilla,29,1984,18,9,847,9.4,0,1,0,0,0,2,0
506,Ángel Trujillo,es ESP,DF,Almería,25,1987,36,36,"3,240",36,1,0,1,0,0,6,0
507,Arda Turan,tr TUR,"FW,MF",Atlético Madrid,26,1987,30,22,"1,916",21.3,3,4,3,0,0,8,0
508,Ikechukwu Uche,ng NGA,FW,Villarreal,29,1984,30,19,"1,740",19.3,13,2,13,0,0,4,1
509,Álvaro Vadillo,es ESP,"FW,MF",Betis,18,1994,21,13,"1,094",12.2,0,2,0,0,0,3,0
510,Víctor Valdés,es ESP,GK,Barcelona,31,1982,26,26,"2,272",25.2,0,0,0,0,0,2,0
511,Juan Valera Espín,es ESP,"DF,MF",Getafe,28,1984,22,21,"1,821",20.2,0,0,0,0,0,7,1
512,Marc Valiente,es ESP,DF,Valladolid,26,1987,29,27,"2,378",26.4,1,1,1,0,0,5,0
513,Raphaël Varane,fr FRA,"DF,MF",Real Madrid,20,1993,14,12,"1,084",12,0,1,0,0,0,1,0
514,Javi Varas,es ESP,GK,Sevilla,30,1982,6,5,495,5.5,0,0,0,0,0,0,0
515,Eduardo Vargas,cl CHI,"FW,MF",Valencia,23,1989,17,13,"1,098",12.2,3,1,3,0,0,3,0
516,Álvaro Vázquez,es ESP,FW,Getafe,22,1991,1,0,29,0.3,0,0,0,0,0,0,0
517,Carlos Vela,mx MEX,"FW,MF",Real Sociedad,24,1989,37,35,"3,108",34.5,16,12,14,2,2,4,0
518,Fran Vélez,es ESP,"DF,MF",Almería,22,1991,4,4,253,2.8,1,0,1,0,0,0,0
519,Joan Verdú,es ESP,MF,Betis,30,1983,20,15,"1,359",15.1,2,1,2,0,0,1,0
520,Verza,es ESP,MF,Almería,26,1986,34,34,"2,921",32.5,8,3,1,7,7,11,0
521,Rúben Vezo,pt POR,DF,Valencia,19,1994,8,5,490,5.4,1,0,1,0,0,0,0
522,Aleix Vidal,es ESP,"DF,MF",Almería,23,1989,38,36,"3,070",34.1,6,3,5,1,1,3,0
523,Jonathan Viera,es ESP,"FW,MF",Rayo Vallecano,23,1989,26,18,"1,730",19.2,5,7,2,3,4,3,1
524,Jonathan Viera,es ESP,"FW,MF",Valencia,23,1989,1,1,77,0.9,0,0,0,0,0,0,0
525,Carlos Vigaray,es ESP,DF,Getafe,18,1994,1,1,90,1,0,0,0,0,0,0,0
526,Dídac Vilà,es ESP,DF,Betis,24,1989,12,11,917,10.2,0,1,0,0,0,2,0
527,Jonathan Vila,es ESP,"DF,MF",Celta Vigo,27,1986,1,0,2,0,0,0,0,0,0,0,0
528,David Villa,es ESP,"FW,MF",Atlético Madrid,31,1981,36,32,"2,375",26.4,13,4,12,1,2,3,0
529,Vitolo,es ESP,"FW,MF",Sevilla,23,1989,29,25,"2,178",24.2,4,6,4,0,0,6,0
530,Loukas Vyntra,gr GRE,DF,Levante,32,1981,33,31,"2,745",30.5,2,0,2,0,0,7,0
531,Welliton,br BRA,FW,Celta Vigo,26,1986,1,0,5,0.1,0,0,0,0,0,0,0
532,Xavi,es ESP,MF,Barcelona,33,1980,30,26,"2,233",24.8,3,2,3,0,1,0,0
533,Jordi Xumetra,es ESP,"FW,MF",Levante,27,1985,25,19,"1,592",17.7,1,4,0,1,1,6,0
534,Oleksandr Yakovenko,ua UKR,"FW,MF",Málaga,26,1987,9,3,376,4.2,1,0,1,0,0,4,0
535,Hassan Yebda,dz ALG,MF,Granada,29,1984,10,8,594,6.6,1,0,1,0,0,5,0
536,Yoel,es ESP,GK,Celta Vigo,24,1988,35,35,"3,150",35,0,0,0,0,0,1,0
537,Joseba Zaldúa,es ESP,DF,Real Sociedad,21,1992,10,10,888,9.9,0,0,0,0,0,2,0
538,Nabil El Zhar,ma MAR,"FW,MF",Levante,26,1986,24,13,"1,323",14.7,4,3,2,2,3,3,0
539,Jonathan Zongo,bf BFA,"FW,MF",Almería,24,1989,18,11,"1,141",12.7,1,2,1,0,0,1,0
540,Zubi,es ESP,MF,Valladolid,20,1993,1,0,6,0.1,0,0,0,0,0,0,0
541,Eñaut Zubikarai,es ESP,GK,Real Sociedad,29,1984,1,1,90,1,0,0,0,0,0,0,0
542,David Zurutuza,es ESP,MF,Real Sociedad,27,1986,28,19,"1,671",18.6,1,2,1,0,0,4,0
