,,,,,,,Playing Time,,,,Performance,,,,,,
497,Javi Sánchez,es ESP,DF,Valladolid,23,1997,16,11,921,10.2,0,0,0,0,0,3,0
498,Manuel Sánchez,es ESP,DF,Osasuna,19,2000,16,10,976,10.8,0,4,0,0,0,4,0
499,Manuel Sánchez,es ESP,DF,Atlético Madrid,19,2000,1,1,49,0.5,0,1,0,0,0,0,0
500,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,30,1990,9,5,495,5.5,0,0,0,0,0,2,0
501,Oier Sanjurjo,es ESP,MF,Osasuna,34,1986,32,24,"2,084",23.2,0,2,0,0,0,10,0
502,Ivan Šaponjic,rs SRB,FW,Cádiz,22,1997,9,3,388,4.3,1,0,0,1,1,2,0
503,Stefan Savi?,me MNE,DF,Atlético Madrid,29,1991,33,33,"2,953",32.8,1,0,1,0,0,14,0
504,Jaime Seoane,es ESP,MF,Huesca,23,1997,29,23,"2,064",22.9,1,1,1,0,0,5,0
505,Edgar Sevikyan,ru RUS,MF,Levante,18,2001,1,0,8,0.1,0,0,0,0,0,0,0
506,Sidnei,br BRA,DF,Betis,30,1989,11,7,697,7.7,0,0,0,0,0,1,0
507,David Silva,es ESP,MF,Real Sociedad,34,1986,21,17,"1,399",15.5,2,5,2,0,0,4,0
508,Gastón Silva,uy URU,DF,Huesca,26,1994,12,6,600,6.7,0,0,0,0,0,2,0
509,Rui Silva,pt POR,GK,Granada,26,1994,32,32,"2,880",32,0,0,0,0,0,1,0
510,Unai Simón,es ESP,GK,Athletic Club,23,1997,37,37,"3,330",37,0,0,0,0,0,1,0
511,Dimitris Siovas,gr GRE,DF,Huesca,31,1988,36,34,"3,071",34.1,2,0,2,0,0,5,0
512,Antonio Sivera,es ESP,GK,Alavés,23,1996,1,1,71,0.8,0,0,0,0,0,0,0
513,Rafa Soares,pt POR,DF,Eibar,25,1995,19,12,"1,134",12.6,0,1,0,0,0,2,0
514,Rubén Sobrino,es ESP,"MF,FW",Valencia,28,1992,5,0,49,0.5,0,0,0,0,0,0,0
515,Rubén Sobrino,es ESP,"FW,MF",Cádiz,28,1992,16,11,"1,113",12.4,1,0,1,0,0,3,0
516,Augusto Solari,ar ARG,MF,Celta Vigo,28,1992,16,3,486,5.4,2,2,2,0,0,2,0
517,Roberto Soldado,es ESP,FW,Granada,35,1985,29,16,"1,438",16,9,0,7,2,2,8,1
518,Carlos Soler,es ESP,MF,Valencia,23,1997,32,31,"2,735",30.4,11,8,4,7,9,7,0
519,Son,es ESP,"DF,MF",Levante,26,1994,28,10,"1,106",12.3,0,0,0,0,0,3,0
520,David Soria,es ESP,GK,Getafe,27,1993,28,28,"2,520",28,0,0,0,0,0,2,0
521,Alberto Soro,es ESP,"FW,MF",Granada,21,1999,15,3,393,4.4,1,2,1,0,0,1,0
522,Hugo Sotelo,es ESP,MF,Celta Vigo,16,2003,1,0,1,0,0,0,0,0,0,0,0
523,Damián Suárez,uy URU,DF,Getafe,32,1988,31,28,"2,434",27,1,0,1,0,0,13,1
524,Denis Suárez,es ESP,MF,Celta Vigo,26,1994,35,34,"2,852",31.7,0,9,0,0,0,10,0
525,Luis Suárez,uy URU,FW,Atlético Madrid,33,1987,32,30,"2,508",27.9,21,3,18,3,3,6,0
526,Suso,es ESP,FW,Sevilla,26,1993,34,28,"2,210",24.6,3,4,3,0,0,2,0
527,Tachi,es ESP,DF,Alavés,22,1997,12,8,850,9.4,0,0,0,0,0,5,1
528,Renato Tapia,pe PER,MF,Celta Vigo,25,1995,32,32,"2,701",30,0,1,0,0,0,11,0
529,Tomás Tavares,pt POR,"MF,DF",Alavés,19,2001,3,0,65,0.7,0,0,0,0,0,0,0
530,Álvaro Tejero,es ESP,DF,Eibar,24,1996,2,1,110,1.2,0,0,0,0,0,1,0
531,Cristian Tello,es ESP,"FW,MF",Betis,28,1991,29,12,"1,283",14.3,5,3,5,0,0,2,1
532,Marc-André ter Stegen,de GER,GK,Barcelona,28,1992,31,31,"2,790",31,0,0,0,0,0,1,0
533,David Timor,es ESP,"MF,DF",Getafe,30,1989,30,15,"1,395",15.5,0,0,0,0,0,5,1
534,Toño,es ESP,DF,Levante,30,1989,12,9,726,8.1,0,2,0,0,0,2,0
535,Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,24,1996,19,3,518,5.8,1,0,1,0,0,2,0
536,Óliver Torres,es ESP,"MF,FW",Sevilla,25,1994,33,15,"1,400",15.6,0,3,0,0,0,2,0
537,Pau Torres,es ESP,DF,Villarreal,23,1997,33,33,"2,970",33,2,2,2,0,0,2,0
538,Roberto Torres,es ESP,"MF,FW",Osasuna,31,1989,35,19,"1,894",21,7,1,3,4,5,0,0
539,Lucas Torró,es ESP,MF,Osasuna,26,1994,25,17,"1,548",17.2,0,1,0,0,0,4,0
540,Manu Trigueros,es ESP,MF,Villarreal,28,1991,35,30,"2,527",28.1,1,6,1,0,0,6,1
541,Francisco Trincão,pt POR,"FW,MF",Barcelona,20,1999,28,3,706,7.8,3,2,3,0,0,1,0
542,Kieran Trippier,eng ENG,DF,Atlético Madrid,29,1990,28,28,"2,475",27.5,0,6,0,0,0,0,0
543,Samuel Umtiti,fr FRA,DF,Barcelona,26,1993,13,6,645,7.2,0,0,0,0,0,1,0
544,Enes Ünal,tr TUR,FW,Getafe,23,1997,28,15,"1,318",14.6,4,2,3,1,1,4,0
545,Tomáš Vaclík,cz CZE,GK,Sevilla,31,1989,5,5,450,5,0,0,0,0,0,0,0
546,Eugeni Valderrama,es ESP,"FW,MF",Huesca,26,1994,3,1,115,1.3,0,0,0,0,0,0,0
547,Jesús Vallejo,es ESP,DF,Granada,23,1997,21,15,"1,348",15,0,0,0,0,0,2,1
548,Manu Vallejo,es ESP,"FW,MF",Valencia,23,1997,30,9,950,10.6,5,0,5,0,0,2,0
549,Federico Valverde,uy URU,MF,Real Madrid,22,1998,24,15,"1,330",14.8,3,1,3,0,0,0,0
550,Raphaël Varane,fr FRA,DF,Real Madrid,27,1993,31,31,"2,715",30.2,2,0,2,0,0,2,0
551,Denis Vavro,sk SVK,DF,Huesca,24,1996,11,9,611,6.8,0,0,0,0,0,1,0
552,Franco Vázquez,ar ARG,"FW,MF",Sevilla,31,1989,15,1,164,1.8,1,0,1,0,0,1,0
553,Kevin Vázquez,es ESP,DF,Celta Vigo,27,1993,8,5,562,6.2,0,0,0,0,0,3,0
554,Lucas Vázquez,es ESP,"DF,FW",Real Madrid,29,1991,24,21,"1,848",20.5,2,5,2,0,0,3,0
555,Koke Vegas,es ESP,GK,Levante,24,1995,1,1,90,1,0,0,0,0,0,1,0
556,Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18,2002,6,1,118,1.3,0,0,0,0,0,0,0
557,Unai Vencedor Paris,es ESP,MF,Athletic Club,19,2000,28,19,"1,701",18.9,0,0,0,0,0,6,0
558,Gonzalo Verdú,es ESP,DF,Elche,31,1988,33,33,"2,944",32.7,0,2,0,0,0,11,0
559,Mikel Vesga,es ESP,MF,Athletic Club,27,1993,30,20,"1,722",19.1,0,1,0,0,0,7,0
560,Rúben Vezo,pt POR,DF,Levante,26,1994,32,25,"2,316",25.7,1,0,1,0,0,7,0
561,Iñigo Vicente,es ESP,"FW,MF",Athletic Club,22,1998,3,0,52,0.6,0,0,0,0,0,0,0
562,Fede Vico,es ESP,"MF,FW",Granada,26,1994,20,9,767,8.5,0,0,0,0,0,1,0
563,Aleix Vidal,es ESP,DF,Sevilla,30,1989,12,5,595,6.6,0,1,0,0,0,2,0
564,Nacho Vidal,es ESP,DF,Osasuna,25,1995,34,25,"2,348",26.1,0,0,0,0,0,10,0
565,Toni Villa,es ESP,"MF,FW",Valladolid,25,1995,21,10,969,10.8,2,0,2,0,0,2,0
566,Asier Villalibre,es ESP,FW,Athletic Club,22,1997,35,16,"1,589",17.7,4,2,4,0,0,1,0
567,Iván Villar,es ESP,GK,Celta Vigo,23,1997,21,19,"1,781",19.8,0,0,0,0,0,1,0
568,Vitolo,es ESP,"MF,FW",Atlético Madrid,30,1989,10,3,298,3.3,0,0,0,0,0,2,0
569,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,28,1992,9,6,519,5.8,0,0,0,0,0,2,0
570,Nikola Vukcevic,me MNE,MF,Levante,28,1991,13,11,810,9,0,0,0,0,0,4,0
571,Daniel Wass,dk DEN,"MF,DF",Valencia,31,1989,35,35,"2,979",33.1,4,1,3,1,1,8,0
572,Shon Weissman,il ISR,FW,Valladolid,24,1996,32,24,"2,133",23.7,6,1,6,0,0,3,0
573,Iñaki Williams,gh GHA,FW,Athletic Club,26,1994,38,27,"2,387",26.5,6,6,5,1,1,1,0
574,Nico Williams,es ESP,MF,Athletic Club,18,2002,2,0,57,0.6,0,0,0,0,0,0,0
575,Jawad El Yamiq,ma MAR,DF,Valladolid,28,1992,19,15,"1,379",15.3,0,1,0,0,0,6,0
576,Rubén Yáñez,es ESP,GK,Getafe,26,1993,10,10,900,10,0,0,0,0,0,2,0
577,Yoel,es ESP,GK,Eibar,31,1988,4,3,300,3.3,0,0,0,0,0,0,0
578,Okay Yokuslu,tr TUR,MF,Celta Vigo,26,1994,12,3,462,5.1,0,0,0,0,0,4,1
579,Joseba Zaldúa,es ESP,DF,Real Sociedad,28,1992,12,6,639,7.1,0,0,0,0,0,3,0
580,Oier Zarraga,es ESP,MF,Athletic Club,21,1999,5,1,100,1.1,0,0,0,0,0,0,0
581,Igor Zubeldia,es ESP,DF,Real Sociedad,23,1997,24,21,"1,959",21.8,1,1,1,0,0,5,0
582,Martín Zubimendi,es ESP,MF,Real Sociedad,21,1999,31,17,"1,882",20.9,0,0,0,0,0,6,0
