,,,,,,,Playing Time,,,,Performance,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR
490,Josep Señé,es ESP,MF,Mallorca,27,1991,6,1,150,1.7,0,0,0,0,0,0,0
491,Salva Sevilla,es ESP,MF,Mallorca,35,1984,35,31,"2,568",28.5,5,3,3,2,3,10,1
492,Sidnei,br BRA,DF,Betis,29,1989,14,14,"1,175",13.1,1,0,1,0,0,1,0
493,Jonathan Silva,ar ARG,DF,Leganés,25,1994,33,32,"2,785",30.9,1,2,1,0,0,13,1
494,Rui Silva,pt POR,GK,Granada,25,1994,35,35,"3,150",35,0,0,0,0,0,3,0
495,Unai Simón,es ESP,GK,Athletic Club,22,1997,34,34,"2,991",33.2,0,0,0,0,0,2,1
496,Dimitris Siovas,gr GRE,DF,Leganés,30,1988,24,23,"1,918",21.3,0,0,0,0,0,7,0
497,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,24,1995,21,8,891,9.9,2,0,2,0,0,2,0
498,Antonio Sivera,es ESP,GK,Alavés,22,1996,3,3,270,3,0,0,0,0,0,1,0
499,Fyodor Smolov,ru RUS,FW,Celta Vigo,29,1990,14,10,743,8.3,2,0,2,0,0,4,0
500,Rafa Soares,pt POR,DF,Eibar,24,1995,6,6,435,4.8,0,0,0,0,0,1,0
501,Rubén Sobrino,es ESP,"FW,MF",Valencia,27,1992,13,1,170,1.9,1,0,1,0,0,0,0
502,Roberto Soldado,es ESP,FW,Granada,34,1985,33,30,"2,347",26.1,7,4,6,1,1,14,0
503,Carlos Soler,es ESP,MF,Valencia,22,1997,28,24,"2,066",23,2,0,2,0,0,4,0
504,Kévin Soni,cm CMR,FW,Espanyol,21,1998,1,0,4,0,0,0,0,0,0,0,0
505,David Soria,es ESP,GK,Getafe,26,1993,38,38,"3,420",38,0,0,0,0,0,2,0
506,Bruno Soriano,es ESP,MF,Villarreal,35,1984,7,1,263,2.9,0,0,0,0,0,1,0
507,Juan Soriano,es ESP,GK,Leganés,21,1997,11,11,990,11,0,0,0,0,0,2,0
508,Damián Suárez,uy URU,DF,Getafe,31,1988,30,30,"2,592",28.8,1,4,1,0,0,15,0
509,Denis Suárez,es ESP,"MF,FW",Celta Vigo,25,1994,26,20,"1,630",18.1,1,5,1,0,1,2,0
510,Luis Suárez,uy URU,FW,Barcelona,32,1987,28,22,"1,998",22.2,16,8,15,1,1,4,0
511,Ki Sung-yueng,kr KOR,MF,Mallorca,30,1989,1,0,9,0.1,0,0,0,0,0,0,0
512,Suso,es ESP,"FW,MF",Sevilla,25,1993,17,8,785,8.7,1,1,1,0,0,0,0
513,Tachi,es ESP,DF,Alavés,21,1997,6,2,238,2.6,0,0,0,0,0,1,0
514,Rodrigo Tarín,es ESP,DF,Leganés,23,1996,14,12,951,10.6,0,0,0,0,0,1,0
515,Álvaro Tejero,es ESP,DF,Eibar,23,1996,18,16,"1,447",16.1,0,0,0,0,0,4,0
516,Cristian Tello,es ESP,"MF,FW",Betis,27,1991,27,5,787,8.7,2,0,2,0,0,1,0
517,Marc-André ter Stegen,de GER,GK,Barcelona,27,1992,36,36,"3,240",36,0,2,0,0,0,1,0
518,David Timor,es ESP,"MF,DF",Getafe,29,1989,22,10,943,10.5,3,0,3,0,0,4,0
519,Jean-Clair Todibo,fr FRA,DF,Barcelona,19,1999,2,1,77,0.9,0,0,0,0,0,0,0
520,Karl Toko Ekambi,cm CMR,FW,Villarreal,26,1992,18,11,993,11,6,2,6,0,0,0,0
521,Raúl de Tomás,es ESP,FW,Espanyol,24,1994,14,11,"1,075",11.9,4,0,3,1,1,5,0
522,Toño,es ESP,DF,Levante,29,1989,20,18,"1,589",17.7,0,2,0,0,0,2,0
523,Ferrán Torres,es ESP,"MF,FW",Valencia,19,2000,34,26,"2,251",25,4,5,4,0,0,5,0
524,Óliver Torres,es ESP,"MF,FW",Sevilla,24,1994,28,21,"1,596",17.7,3,3,3,0,0,5,0
525,Pau Torres,es ESP,DF,Villarreal,22,1997,34,33,"2,971",33,2,1,2,0,0,6,0
526,Roberto Torres,es ESP,"MF,FW",Osasuna,30,1989,36,31,"2,717",30.2,7,8,2,5,5,1,0
527,Aleksandar Trajkovski,mk MKD,MF,Mallorca,26,1992,14,1,330,3.7,0,0,0,0,0,0,0
528,Manu Trigueros,es ESP,MF,Villarreal,27,1991,29,17,"1,547",17.2,2,4,1,1,1,6,0
529,Kieran Trippier,eng ENG,DF,Atlético Madrid,28,1990,25,23,"1,979",22,0,4,0,0,0,2,0
530,Samuel Umtiti,fr FRA,DF,Barcelona,25,1993,13,10,949,10.5,0,0,0,0,0,6,0
531,Enes Ünal,tr TUR,FW,Valladolid,22,1997,35,23,"2,344",26,6,2,4,2,3,4,0
532,Tomáš Vaclík,cz CZE,GK,Sevilla,30,1989,33,33,"2,925",32.5,0,0,0,0,0,0,0
533,Álvaro Vadillo,es ESP,"FW,MF",Granada,24,1994,22,15,"1,218",13.5,3,1,2,1,1,0,0
534,Germán Valera,es ESP,FW,Atlético Madrid,17,2002,1,0,4,0,0,0,0,0,0,0,0
535,Martin Valjent,sk SVK,DF,Mallorca,23,1995,36,36,"3,182",35.4,0,0,0,0,0,6,0
536,Jesús Vallejo,es ESP,DF,Granada,22,1997,11,7,629,7,0,0,0,0,0,1,0
537,Manu Vallejo,es ESP,"MF,FW",Valencia,22,1997,11,3,418,4.6,2,0,2,0,0,0,0
538,Federico Valverde,uy URU,MF,Real Madrid,21,1998,33,21,"1,907",21.2,2,5,2,0,0,1,0
539,Raphaël Varane,fr FRA,DF,Real Madrid,26,1993,32,32,"2,822",31.4,3,1,3,0,0,2,0
540,Matías Vargas,ar ARG,"FW,MF",Espanyol,22,1997,21,10,"1,024",11.4,0,3,0,0,0,1,0
541,Franco Vázquez,ar ARG,"MF,FW",Sevilla,30,1989,31,11,"1,098",12.2,3,0,3,0,0,5,0
542,Kevin Vázquez,es ESP,DF,Celta Vigo,26,1993,17,16,"1,325",14.7,0,0,0,0,0,6,0
543,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,28,1991,18,8,848,9.4,2,1,2,0,0,1,0
544,Koke Vegas,es ESP,GK,Levante,23,1995,2,2,180,2,0,0,0,0,0,0,0
545,Unai Vencedor Paris,es ESP,MF,Athletic Club,18,2000,1,1,73,0.8,0,0,0,0,0,1,0
546,Mikel Vesga,es ESP,MF,Athletic Club,26,1993,20,13,"1,269",14.1,0,1,0,0,0,3,0
547,Rúben Vezo,pt POR,DF,Levante,25,1994,29,29,"2,610",29,0,0,0,0,0,4,0
548,Fede Vico,es ESP,"MF,FW",Granada,25,1994,18,11,876,9.7,2,1,1,1,1,1,0
549,Aleix Vidal,es ESP,MF,Alavés,29,1989,29,26,"2,165",24.1,2,4,2,0,0,6,0
550,Arturo Vidal,cl CHI,MF,Barcelona,32,1987,33,16,"1,671",18.6,8,2,8,0,0,4,0
551,Nacho Vidal,es ESP,DF,Osasuna,24,1995,30,26,"2,332",25.9,0,0,0,0,0,5,0
552,Dídac Vilà,es ESP,DF,Espanyol,30,1989,30,28,"2,492",27.7,0,0,0,0,0,9,0
553,Toni Villa,es ESP,MF,Valladolid,24,1995,23,18,"1,354",15,0,1,0,0,0,4,0
554,Asier Villalibre,es ESP,FW,Athletic Club,21,1997,19,5,531,5.9,3,0,3,0,0,0,0
555,Iván Villar,es ESP,GK,Celta Vigo,22,1997,4,3,280,3.1,0,0,0,0,0,0,0
556,Juan Villar,es ESP,FW,Osasuna,31,1988,10,2,240,2.7,1,0,0,1,1,1,0
557,Vitolo,es ESP,"MF,FW",Atlético Madrid,29,1989,28,11,"1,227",13.6,3,2,3,0,0,3,0
558,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,27,1992,5,4,362,4,0,1,0,0,0,3,0
559,Nikola Vukcevic,me MNE,MF,Levante,27,1991,30,20,"1,569",17.4,0,2,0,0,0,11,0
560,Moussa Wagué,sn SEN,DF,Barcelona,20,1998,1,1,90,1,0,0,0,0,0,0,0
561,Wakaso,gh GHA,MF,Alavés,29,1990,16,15,"1,283",14.3,0,0,0,0,0,12,1
562,Daniel Wass,dk DEN,"DF,MF",Valencia,30,1989,35,30,"2,733",30.4,1,6,1,0,0,7,0
563,Iñaki Williams,gh GHA,FW,Athletic Club,25,1994,38,34,"2,939",32.7,6,1,5,1,2,3,0
564,Yoel,es ESP,GK,Eibar,30,1988,3,3,270,3,0,0,0,0,0,1,0
565,Okay Yokuslu,tr TUR,MF,Celta Vigo,25,1994,26,24,"1,973",21.9,0,2,0,0,0,6,0
566,Joseba Zaldúa,es ESP,DF,Real Sociedad,27,1992,30,29,"2,545",28.3,0,2,0,0,0,8,1
567,Andre-Frank Zambo Anguissa,cm CMR,MF,Villarreal,23,1995,36,28,"2,583",28.7,2,0,2,0,0,6,0
568,Igor Zubeldia,es ESP,"MF,DF",Real Sociedad,22,1997,33,29,"2,640",29.3,0,1,0,0,0,9,0
569,Martín Zubimendi,es ESP,MF,Real Sociedad,20,1999,9,6,524,5.8,0,0,0,0,0,3,0
570,David Zurutuza,es ESP,MF,Real Sociedad,33,1986,5,2,157,1.7,0,0,0,0,0,0,0
