,,,,,,,Playing Time,,,,Performance,,,,,,
245,Gorka Iraizoz,es ESP,GK,Athletic Club,30,1981,37,37,"3,330",37,0,0,0,0,0,0,0
246,Andoni Iraola,es ESP,"DF,MF",Athletic Club,29,1982,35,32,"2,947",32.7,1,3,1,0,0,8,1
247,Iriney,br BRA,MF,Betis,30,1981,31,30,"2,540",28.2,0,0,0,0,0,12,0
248,Isco,es ESP,"FW,MF",Málaga,19,1992,32,29,"2,512",27.9,5,3,5,0,0,7,2
249,José Isidoro,es ESP,DF,Betis,24,1986,11,10,892,9.9,0,0,0,0,0,4,0
250,Jaime Isuardi,es ESP,FW,Racing Sant,19,1992,2,0,38,0.4,0,0,0,0,0,0,0
251,Ander Iturraspe,es ESP,MF,Athletic Club,22,1989,35,31,"2,715",30.2,1,0,1,0,0,15,0
252,Franco Jara,ar ARG,FW,Granada,23,1988,31,23,"2,054",22.8,3,2,3,0,0,12,0
253,Jesé,es ESP,"FW,MF",Real Madrid,18,1993,1,0,11,0.1,0,0,0,0,0,0,0
254,Joaquín,es ESP,"FW,MF",Málaga,30,1981,23,19,"1,684",18.7,2,2,2,0,0,3,0
255,Jonas,br BRA,FW,Valencia,27,1984,34,23,"2,095",23.3,10,4,9,1,1,4,0
256,Rafa Jordà,es ESP,FW,Levante,27,1984,2,0,27,0.3,0,0,0,0,0,0,0
257,Jordi,es ESP,DF,Rayo Vallecano,24,1987,17,17,"1,530",17,0,0,0,0,0,6,0
258,Joselu,es ESP,FW,Villarreal,20,1991,11,3,332,3.7,0,1,0,0,0,1,0
259,Juanfran,es ESP,DF,Levante,35,1976,29,29,"2,599",28.9,0,0,0,0,0,12,2
260,Juanfran,es ESP,"DF,MF",Atlético Madrid,26,1985,26,23,"2,059",22.9,0,4,0,0,0,5,0
261,Juankar,es ESP,"DF,FW",Zaragoza,21,1990,24,8,"1,006",11.2,3,0,3,0,0,2,1
262,Juanlu,es ESP,MF,Levante,31,1980,19,13,"1,071",11.9,6,0,6,0,0,6,0
263,Juanma,es ESP,MF,Betis,30,1981,14,8,782,8.7,0,1,0,0,0,2,0
264,Juanmi,es ESP,"FW,MF",Málaga,18,1993,6,2,217,2.4,1,0,1,0,0,0,0
265,Efraín Juárez,mx MEX,"DF,MF",Zaragoza,23,1988,15,15,"1,301",14.5,1,0,1,0,0,6,0
266,Kaká,br BRA,"FW,MF",Real Madrid,29,1982,27,17,"1,378",15.3,5,5,5,0,0,3,0
267,Carlos Kameni,cm CMR,GK,Málaga,27,1984,9,8,769,8.5,0,0,0,0,0,0,1
268,Frédéric Kanouté,ml MLI,FW,Sevilla,33,1977,26,12,"1,285",14.3,4,1,4,0,0,7,1
269,Seydou Keita,ml MLI,MF,Barcelona,31,1980,26,14,"1,348",15,3,2,3,0,0,4,0
270,Kevin,es ESP,DF,Mallorca,21,1989,1,0,25,0.3,0,0,0,0,0,0,0
271,Sami Khedira,de GER,MF,Real Madrid,24,1987,28,20,"1,888",21,2,2,2,0,0,4,1
272,Koke,es ESP,FW,Rayo Vallecano,28,1983,5,0,146,1.6,1,0,0,1,1,0,0
273,Koke,es ESP,MF,Atlético Madrid,19,1992,25,11,"1,077",12,2,2,2,0,0,7,0
274,Arouna Koné,ci CIV,FW,Levante,27,1983,34,34,"2,922",32.5,15,4,15,0,0,5,0
275,Mamadou Koné,ci CIV,FW,Racing Sant,19,1991,6,5,396,4.4,0,0,0,0,0,0,0
276,Alberto de la Bella,es ESP,DF,Real Sociedad,25,1985,21,21,"1,817",20.2,0,1,0,0,0,4,0
277,Mikel Labaka,es ESP,DF,Rayo Vallecano,30,1980,13,12,981,10.9,1,0,1,0,0,0,1
278,Mehdi Lacen,dz ALG,MF,Getafe,27,1984,33,26,"2,425",26.9,1,1,1,0,0,6,1
279,Ángel Lafita,es ESP,"FW,MF",Zaragoza,26,1984,37,29,"2,703",30,2,4,2,0,0,7,0
280,Roland Lamah,be BEL,"FW,MF",Osasuna,23,1987,30,23,"1,967",21.9,1,1,1,0,0,6,2
281,Maurizio Lanzaro,it ITA,DF,Zaragoza,29,1982,25,20,"1,832",20.4,1,0,1,0,0,12,3
282,Miguel de las Cuevas,es ESP,MF,Sporting Gijón,25,1986,35,34,"2,896",32.2,3,3,1,2,2,4,0
283,Florian Lejeune,fr FRA,"DF,MF",Villarreal,20,1991,2,0,16,0.2,0,0,0,0,0,0,0
284,Dejan Leki?,rs SRB,FW,Osasuna,26,1985,18,9,796,8.8,4,1,4,0,0,2,1
285,Ricardo León Brito,es ESP,MF,Sporting Gijón,28,1983,3,1,162,1.8,0,0,0,0,0,0,0
286,Pedro León,es ESP,"FW,MF",Getafe,24,1986,13,6,615,6.8,2,2,2,0,0,4,0
287,Fernando Llorente,es ESP,FW,Athletic Club,26,1985,32,24,"2,232",24.8,17,1,17,0,1,0,0
288,Joseba Llorente,es ESP,FW,Real Sociedad,31,1979,17,1,294,3.3,0,1,0,0,0,3,0
289,Raoul Loé,cm CMR,MF,Osasuna,22,1989,8,5,511,5.7,0,0,0,0,0,1,0
290,Lolo,es ESP,"DF,MF",Osasuna,26,1984,28,16,"1,558",17.3,1,1,1,0,0,4,0
291,Adrián López,es ESP,FW,Atlético Madrid,23,1988,36,27,"2,504",27.8,7,2,7,0,0,3,0
292,Ángel López,es ESP,"DF,MF",Villarreal,30,1981,21,15,"1,368",15.2,1,1,1,0,0,3,1
293,Antonio López,es ESP,"DF,MF",Atlético Madrid,29,1981,2,2,159,1.8,0,0,0,0,0,1,0
294,David López,es ESP,MF,Athletic Club,28,1982,13,4,409,4.5,1,1,0,1,1,1,0
295,Diego López,es ESP,GK,Villarreal,29,1981,37,37,"3,262",36.2,0,0,0,0,0,4,1
296,Íñigo López,es ESP,DF,Granada,29,1982,28,28,"2,457",27.3,4,0,4,0,0,4,1
297,Javi López,es ESP,"DF,MF",Espanyol,25,1986,29,26,"2,283",25.4,1,2,1,0,0,11,1
298,Pedro López Muñoz,es ESP,DF,Levante,27,1983,21,17,"1,551",17.2,0,0,0,0,0,5,0
299,Alberto Lopo,es ESP,DF,Getafe,31,1980,16,14,"1,274",14.2,0,0,0,0,0,6,2
300,Alberto Lora,es ESP,"DF,MF",Sporting Gijón,24,1987,27,25,"2,238",24.9,3,1,3,0,0,7,2
301,Manuel Lucena,es ESP,DF,Granada,28,1982,5,2,187,2.1,0,0,0,0,0,0,0
302,Filipe Luís,br BRA,DF,Atlético Madrid,25,1985,36,36,"3,240",36,0,2,0,0,0,8,0
303,José Luis Martí,es ESP,MF,Mallorca,36,1975,28,24,"2,137",23.7,1,0,1,0,0,8,0
304,Antonio Luna,es ESP,DF,Sevilla,20,1991,14,11,931,10.3,1,1,1,0,0,2,0
305,Julián Luque Conde,es ESP,"FW,MF",Racing Sant,19,1992,15,8,583,6.5,0,1,0,0,0,2,0
306,Hedwiges Maduro,nl NED,"DF,MF",Valencia,26,1985,7,4,394,4.4,0,0,0,0,0,1,0
307,Diego Mainz,es ESP,DF,Granada,28,1982,21,19,"1,782",19.8,1,0,1,0,0,3,0
308,Pape Maly Diamanka,sn SEN,MF,Rayo Vallecano,21,1990,7,2,293,3.3,0,0,0,0,0,2,0
309,Mané,es ESP,"DF,MF",Getafe,29,1981,22,21,"1,734",19.3,0,0,0,0,0,5,0
310,José Manuel Casado,es ESP,DF,Rayo Vallecano,24,1986,32,32,"2,768",30.8,0,1,0,0,0,17,1
311,José Manuel Pinto,es ESP,GK,Barcelona,35,1975,3,3,270,3,0,0,0,0,0,0,0
312,Marcelo,br BRA,"DF,MF",Real Madrid,23,1988,32,31,"2,714",30.2,3,4,3,0,0,3,0
313,Carlos Marchena,es ESP,"DF,MF",Villarreal,32,1979,17,9,774,8.6,0,1,0,0,0,7,1
314,Marcos,es ESP,DF,Osasuna,21,1989,1,0,33,0.4,0,0,0,0,0,0,0
315,Nélson Marcos,pt POR,DF,Betis,28,1983,14,14,"1,209",13.4,1,0,1,0,0,2,0
316,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,22,1989,34,34,"2,915",32.4,4,4,4,0,0,9,1
317,Enzo Maresca,it ITA,MF,Málaga,31,1980,19,9,836,9.3,2,1,2,0,0,1,0
318,Pablo Marí,es ESP,DF,Mallorca,17,1993,2,0,36,0.4,0,0,0,0,0,1,0
319,José María Movilla,es ESP,MF,Rayo Vallecano,36,1975,38,36,"2,784",30.9,2,3,2,0,0,4,0
320,McDonald Mariga,ke KEN,MF,Real Sociedad,24,1987,14,10,950,10.6,0,0,0,0,0,1,0
321,Mario,es ESP,DF,Betis,29,1982,12,12,900,10,0,0,0,0,0,6,3
322,Javi Márquez,es ESP,MF,Espanyol,25,1986,9,8,589,6.5,0,0,0,0,0,5,0
323,Roger Martí,es ESP,FW,Levante,20,1991,2,0,21,0.2,0,0,0,0,0,0,0
324,Pedro Martín,es ESP,FW,Atlético Madrid,19,1992,1,0,2,0,0,0,0,0,0,0,0
325,Álex Martínez,es ESP,"DF,MF",Betis,20,1990,3,1,119,1.3,0,0,0,0,0,0,0
326,Carlos Martínez,es ESP,DF,Real Sociedad,25,1986,21,19,"1,686",18.7,0,0,0,0,0,2,1
327,Igor Martínez,es ESP,"FW,MF",Athletic Club,22,1989,2,0,39,0.4,0,0,0,0,0,0,0
328,Iñigo Martínez,es ESP,DF,Real Sociedad,20,1991,26,26,"2,200",24.4,3,0,3,0,0,9,2
329,Javi Martínez,es ESP,"DF,MF",Athletic Club,22,1988,31,30,"2,555",28.4,4,1,4,0,0,12,3
330,Javi Martínez,es ESP,FW,Racing Sant,21,1989,4,0,84,0.9,0,0,0,0,0,1,0
331,Carlos Martins,pt POR,MF,Granada,29,1982,29,25,"2,011",22.3,3,7,3,0,0,4,1
332,Alejandro Martinuccio,ar ARG,"FW,MF",Villarreal,23,1987,13,5,507,5.6,1,0,1,0,0,2,0
333,Javier Mascherano,ar ARG,"DF,MF",Barcelona,27,1984,31,30,"2,737",30.4,0,0,0,0,0,5,0
334,Tsepo Masilela,za RSA,DF,Getafe,26,1985,13,11,"1,004",11.2,0,0,0,0,0,5,0
335,David Mateos,es ESP,DF,Zaragoza,24,1987,14,13,"1,093",12.1,0,1,0,0,0,6,0
336,Jérémy Mathieu,fr FRA,DF,Valencia,27,1983,31,27,"2,350",26.1,0,2,0,0,0,5,0
337,Joris Mathijsen,nl NED,DF,Málaga,31,1980,28,28,"2,511",27.9,0,0,0,0,0,5,0
338,Javier Matilla,es ESP,MF,Betis,22,1988,14,4,387,4.3,0,0,0,0,0,2,0
339,Maxwell,br BRA,DF,Barcelona,29,1981,7,4,426,4.7,0,0,0,0,0,1,0
340,Gary Medel,cl CHI,"DF,MF",Sevilla,23,1987,31,30,"2,628",29.2,2,0,2,0,0,16,1
341,Fernando Meira,pt POR,"DF,MF",Zaragoza,33,1978,12,12,"1,003",11.1,0,1,0,0,0,6,0
342,Tiago Mendes,pt POR,MF,Atlético Madrid,30,1981,24,22,"1,712",19,0,0,0,0,0,11,0
343,Formose Mendy,gw GNB,MF,Sporting Gijón,22,1989,10,6,584,6.5,0,1,0,0,0,1,0
344,Álex Menéndez,es ESP,DF,Sporting Gijón,20,1991,2,2,180,2,0,0,0,0,0,1,0
345,Fran Mérida,es ESP,MF,Atlético Madrid,21,1990,3,0,76,0.8,0,0,0,0,0,0,0
346,Lionel Messi,ar ARG,"FW,MF",Barcelona,24,1987,37,36,"3,270",36.3,50,16,40,10,11,6,0
347,Rúben Micael,pt POR,MF,Zaragoza,24,1986,33,23,"2,141",23.8,0,0,0,0,0,8,1
348,Míchel,es ESP,MF,Getafe,25,1985,22,19,"1,603",17.8,1,1,1,0,0,11,1
349,Míchel,es ESP,MF,Rayo Vallecano,35,1975,9,2,251,2.8,0,1,0,0,0,0,0
350,Michu,es ESP,"FW,MF",Rayo Vallecano,25,1986,37,37,"3,280",36.4,15,3,15,0,0,9,1
351,Miku,ve VEN,FW,Getafe,25,1985,38,33,"2,908",32.3,12,2,10,2,2,4,1
352,Abraham Minero,es ESP,"DF,MF",Zaragoza,25,1986,22,17,"1,426",15.8,1,0,1,0,0,4,1
353,Miranda,br BRA,DF,Atlético Madrid,26,1984,27,25,"2,296",25.5,1,0,1,0,0,10,1
354,Jorge Molina,es ESP,FW,Betis,29,1982,26,14,"1,271",14.1,6,2,6,0,0,2,1
355,Yohan Mollo,fr FRA,"FW,MF",Granada,22,1989,6,2,223,2.5,0,0,0,0,0,0,0
356,Momo,es ESP,MF,Betis,29,1982,2,0,25,0.3,0,0,0,0,0,1,0
357,Nacho Monreal,es ESP,DF,Málaga,25,1986,31,28,"2,567",28.5,0,2,0,0,0,1,0
358,Miguel Monteiro,pt POR,DF,Valencia,31,1980,11,11,923,10.3,1,1,1,0,0,3,0
359,Jefferson Montero,ec ECU,"FW,MF",Betis,21,1989,32,26,"2,009",22.3,1,2,1,0,0,2,0
360,Martín Montoya,es ESP,DF,Barcelona,20,1991,7,3,375,4.2,0,1,0,0,0,1,0
361,Luis Morán,es ESP,MF,Sporting Gijón,24,1987,5,0,83,0.9,0,0,0,0,0,1,0
362,Álvaro Morata,es ESP,FW,Real Madrid,18,1992,1,0,10,0.1,0,0,0,0,0,0,0
363,Alberto Moreno,es ESP,"DF,MF",Sevilla,19,1992,1,0,13,0.1,0,0,0,0,0,0,0
364,Héctor Moreno,mx MEX,DF,Espanyol,23,1988,35,35,"3,150",35,3,0,3,0,0,8,0
365,Iker Muniain,es ESP,"FW,MF",Athletic Club,18,1992,33,30,"2,650",29.4,2,2,2,0,0,6,0
366,Marc Muniesa,es ESP,"DF,MF",Barcelona,19,1992,1,0,8,0.1,0,0,0,0,0,0,0
367,Pedro Munitis,es ESP,FW,Racing Sant,36,1975,32,22,"1,975",21.9,0,2,0,0,0,7,1
368,Juan Muñiz,es ESP,MF,Sporting Gijón,19,1992,1,0,45,0.5,0,0,0,0,0,0,0
369,Gustavo Munúa,uy URU,GK,Levante,33,1978,37,37,"3,330",37,0,0,0,0,0,5,0
370,Mateo Musacchio,ar ARG,DF,Villarreal,20,1990,30,29,"2,648",29.4,0,0,0,0,0,7,0
371,Nacho,es ESP,"DF,MF",Betis,31,1980,37,37,"3,307",36.7,1,0,1,0,0,8,0
372,Ariel Nahuelpán,ar ARG,FW,Racing Sant,23,1987,10,5,472,5.2,2,0,2,0,0,1,1
373,Nano,es ESP,DF,Levante,31,1980,17,17,"1,439",16,2,0,2,0,0,4,0
374,David Navarro,es ESP,DF,Levante,31,1980,4,3,272,3,0,0,0,0,0,1,0
375,Fernando Navarro,es ESP,DF,Sevilla,29,1982,35,35,"3,016",33.5,0,0,0,0,0,12,1
376,Jesús Navas,es ESP,"DF,MF",Sevilla,25,1985,37,37,"3,330",37,5,12,5,0,0,5,0
377,Keylor Navas,cr CRC,GK,Levante,24,1986,1,1,90,1,0,0,0,0,0,0,0
378,Álvaro Negredo,es ESP,FW,Sevilla,25,1985,30,28,"2,318",25.8,14,3,13,1,3,5,0
379,Javad Nekounam,ir IRN,MF,Osasuna,30,1980,31,28,"2,505",27.8,5,0,4,1,1,11,0
380,Nilmar,br BRA,FW,Villarreal,27,1984,21,13,"1,178",13.1,4,1,3,1,1,2,0
381,Nino,es ESP,"FW,MF",Osasuna,31,1980,36,32,"2,793",31,6,2,6,0,0,2,0
382,Ruud van Nistelrooy,nl NED,FW,Málaga,35,1976,28,10,"1,169",13,4,1,4,0,0,3,0
383,Braulio Nóbrega,es ESP,FW,Zaragoza,25,1985,2,0,12,0.1,0,1,0,0,0,0,0
384,Nono,es ESP,MF,Betis,18,1993,2,1,100,1.1,0,0,0,0,0,1,0
385,Nacho Novo,es ESP,FW,Sporting Gijón,32,1979,11,8,525,5.8,3,0,3,0,0,2,0
386,Emilio Nsue,gq EQG,"DF,FW",Mallorca,21,1989,30,20,"1,981",22,3,2,3,0,0,1,1
387,José Nunes,pt POR,DF,Mallorca,34,1977,13,11,988,11,2,0,2,0,0,2,0
388,Aitor Núñez,es ESP,DF,Rayo Vallecano,23,1987,1,0,63,0.7,0,0,0,0,0,0,0
389,Allan Nyom,cm CMR,"DF,MF",Granada,23,1988,32,32,"2,820",31.3,0,0,0,0,0,12,0
390,Ivan Obradovic,rs SRB,DF,Zaragoza,23,1988,17,13,"1,168",13,0,0,0,0,0,1,0
391,Marvin Ogunjimi,be BEL,FW,Mallorca,23,1987,7,1,218,2.4,0,0,0,0,0,1,0
392,Weligton Oliveira,br BRA,DF,Málaga,31,1979,19,19,"1,710",19,1,0,1,0,0,5,0
393,Manuel Onwu,es ESP,FW,Osasuna,23,1988,4,1,142,1.6,0,0,0,0,0,0,0
394,Pedro Orfila,es ESP,DF,Sporting Gijón,23,1988,11,10,891,9.9,0,1,0,0,0,2,0
395,Edu Oriol,es ESP,"FW,MF",Zaragoza,24,1986,20,10,916,10.2,2,0,2,0,0,1,0
396,Joan Oriol,es ESP,DF,Villarreal,24,1986,21,21,"1,868",20.8,0,0,0,0,0,4,1
397,Jorge Ortí,es ESP,FW,Zaragoza,18,1993,7,0,177,2,0,0,0,0,0,0,0
398,Osmar,es ESP,"DF,MF",Racing Sant,23,1988,8,5,557,6.2,0,0,0,0,0,4,0
399,Mesut Özil,de GER,MF,Real Madrid,22,1988,35,30,"2,553",28.4,4,18,4,0,0,5,1
400,Juan Pablo Colinas,es ESP,GK,Sporting Gijón,32,1978,37,37,"3,330",37,0,0,0,0,0,2,0
401,Daniel Pacheco,es ESP,"FW,MF",Rayo Vallecano,20,1991,11,0,284,3.2,0,0,0,0,0,0,0
402,Miguel Pallardó,es ESP,MF,Levante,24,1986,8,0,118,1.3,0,0,0,0,0,1,0
403,Andrés Palop,es ESP,GK,Sevilla,37,1973,13,13,"1,170",13,0,0,0,0,0,1,0
404,Noé Pamarot,fr FRA,DF,Granada,32,1979,2,2,135,1.5,0,0,0,0,0,1,0
405,Walter Pandiani,uy URU,FW,Espanyol,35,1976,16,0,292,3.2,3,1,3,0,0,3,1
406,Rubén Pardo,es ESP,MF,Real Sociedad,18,1992,15,2,357,4,1,0,1,0,0,0,0
407,Javier Paredes,es ESP,DF,Zaragoza,29,1982,32,32,"2,770",30.8,0,0,0,0,0,16,0
408,Daniel Parejo,es ESP,MF,Valencia,22,1989,16,12,999,11.1,0,0,0,0,0,4,0
409,Paulão,br BRA,DF,Betis,29,1982,17,17,"1,492",16.6,0,0,0,0,0,4,0
410,Pedro,es ESP,"FW,MF",Barcelona,24,1987,29,20,"1,621",18,5,3,5,0,0,4,0
411,Pepe,pt POR,"DF,MF",Real Madrid,28,1983,29,29,"2,548",28.3,1,0,1,0,0,10,1
412,Alberto Perea,es ESP,"FW,MF",Rayo Vallecano,20,1990,1,0,12,0.1,0,0,0,0,0,0,0
413,Jonathan Pereira,es ESP,FW,Betis,24,1987,31,14,"1,481",16.5,4,3,4,0,0,8,0
414,Michael Pereira,fr FRA,"FW,MF",Mallorca,23,1987,29,26,"2,201",24.5,2,4,2,0,0,8,0
415,Álex Pérez,es ESP,DF,Getafe,19,1991,2,1,123,1.4,0,0,0,0,0,0,0
416,Hernán Pérez,py PAR,"FW,MF",Villarreal,22,1989,21,12,"1,111",12.3,4,1,4,0,0,4,0
417,Iñigo Pérez,es ESP,MF,Athletic Club,23,1988,22,14,994,11,0,2,0,0,0,4,0
418,Rubén Pérez,es ESP,MF,Getafe,22,1989,9,8,712,7.9,0,0,0,0,0,5,0
419,Diego Perotti,ar ARG,"FW,MF",Sevilla,23,1988,16,13,996,11.1,0,2,0,0,0,1,0
420,Pablo Piatti,ar ARG,"FW,MF",Valencia,22,1989,30,14,"1,231",13.7,2,2,2,0,0,3,0
421,José Picón,es ESP,DF,Racing Sant,23,1988,3,2,189,2.1,0,0,0,0,0,0,0
422,Tomás Pina Isla,es ESP,MF,Mallorca,23,1987,31,24,"2,168",24.1,1,2,1,0,0,13,0
423,Ádám Pintér,hu HUN,"DF,MF",Zaragoza,23,1988,17,14,"1,260",14,0,0,0,0,0,6,0
424,Gerard Piqué,es ESP,DF,Barcelona,24,1987,22,17,"1,473",16.4,2,0,2,0,0,7,1
425,Piti,es ESP,"FW,MF",Rayo Vallecano,30,1981,35,29,"2,358",26.2,3,4,2,1,1,6,0
426,Pizzi,pt POR,"FW,MF",Atlético Madrid,21,1989,11,0,244,2.7,1,0,1,0,0,1,0
427,Leonardo Ponzio,ar ARG,MF,Zaragoza,29,1982,16,16,"1,390",15.4,1,1,0,1,1,5,0
428,Francisco Portillo,es ESP,MF,Málaga,21,1990,2,1,97,1.1,0,0,0,0,0,0,0
429,Hélder Postiga,pt POR,FW,Zaragoza,28,1982,33,29,"2,638",29.3,9,1,9,0,0,7,0
430,Alejandro Pozuelo,es ESP,"FW,MF",Betis,19,1991,18,10,"1,025",11.4,2,1,2,0,0,1,1
431,Abdón Prats,es ESP,FW,Mallorca,18,1992,1,0,12,0.1,0,0,0,0,0,0,0
432,Xabi Prieto,es ESP,MF,Real Sociedad,27,1983,34,25,"2,302",25.6,2,7,2,0,0,1,0
433,Jorge Pulido,es ESP,DF,Rayo Vallecano,20,1991,14,13,"1,129",12.5,0,0,0,0,0,8,0
434,Francisco Puñal,es ESP,MF,Osasuna,35,1975,35,35,"3,052",33.9,0,2,0,0,0,11,1
435,Carles Puyol,es ESP,DF,Barcelona,33,1978,26,23,"1,912",21.2,3,0,3,0,0,3,0
436,Paul Quaye,gh GHA,MF,Espanyol,15,1995,1,0,5,0.1,0,0,0,0,0,0,0
437,Rafa,es ESP,"DF,MF",Getafe,26,1985,13,9,797,8.9,0,0,0,0,0,5,0
438,Jukka Raitala,fi FIN,DF,Osasuna,22,1988,17,13,"1,064",11.8,0,0,0,0,0,2,0
439,Ivan Rakitic,hr CRO,MF,Sevilla,23,1988,36,19,"1,922",21.4,0,4,0,0,0,4,0
440,Jonás Ramalho,es ESP,DF,Athletic Club,18,1993,2,1,52,0.6,0,0,0,0,0,0,0
441,Adil Rami,fr FRA,DF,Valencia,25,1985,33,33,"2,970",33,2,0,2,0,0,9,0
442,Iván Ramis,es ESP,DF,Mallorca,26,1984,34,34,"2,972",33,2,0,2,0,0,11,2
443,Sergio Ramos,es ESP,DF,Real Madrid,25,1986,34,34,"3,054",33.9,3,4,3,0,0,12,1
444,Recio,es ESP,MF,Málaga,20,1991,8,4,319,3.5,0,0,0,0,0,2,0
445,Fran Rico,es ESP,MF,Granada,23,1987,19,13,"1,206",13.4,2,1,2,0,0,6,0
446,Mikel Rico,es ESP,MF,Granada,26,1984,36,32,"3,029",33.7,3,3,3,0,0,3,0
447,Asier Riesgo,es ESP,GK,Osasuna,27,1983,1,1,42,0.5,0,0,0,0,0,0,0
448,Pedro Ríos,es ESP,MF,Getafe,29,1981,22,17,"1,347",15,2,3,2,0,0,4,0
449,Alberto Rivera,es ESP,MF,Sporting Gijón,33,1978,29,21,"1,879",20.9,0,1,0,0,0,4,0
450,Quique Rivero,es ESP,MF,Racing Sant,19,1992,4,4,360,4,0,0,0,0,0,1,0
451,Roberto,es ESP,GK,Granada,32,1979,22,22,"1,980",22,0,0,0,0,0,6,0
452,Roberto,es ESP,GK,Zaragoza,25,1986,38,38,"3,420",38,0,0,0,0,0,4,0
453,Sergi Roberto,es ESP,"DF,MF",Barcelona,19,1992,1,1,90,1,0,0,0,0,0,1,0
454,Joel Robles,es ESP,GK,Rayo Vallecano,21,1990,13,13,"1,170",13,0,0,0,0,0,1,0
455,Gonzalo Rodríguez,ar ARG,DF,Villarreal,27,1984,26,24,"2,060",22.9,1,0,1,0,0,8,0
456,Juan Rodríguez,es ESP,MF,Getafe,29,1982,17,10,908,10.1,0,0,0,0,0,3,0
457,Raúl Rodríguez,es ESP,DF,Espanyol,23,1987,28,28,"2,433",27,0,0,0,0,0,6,0
458,Romaric,ci CIV,MF,Espanyol,28,1983,28,22,"1,878",20.9,3,3,3,0,0,7,0
459,Jaime Romero,es ESP,"FW,MF",Granada,21,1990,18,6,578,6.4,1,0,1,0,0,3,2
460,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,26,1985,38,37,"3,350",37.2,46,12,34,12,13,4,0
461,Salomón Rondón,ve VEN,FW,Málaga,21,1989,37,29,"2,472",27.5,11,3,11,0,0,1,0
462,Giuseppe Rossi,it ITA,FW,Villarreal,24,1987,9,9,746,8.3,3,0,1,2,3,3,0
463,Rovérsio,br BRA,DF,Osasuna,27,1984,16,14,"1,200",13.3,2,0,2,0,0,5,0
464,Rubén,es ESP,DF,Osasuna,29,1982,11,8,697,7.7,0,0,0,0,0,3,0
465,Rubén,es ESP,GK,Málaga,27,1984,4,2,251,2.8,0,0,0,0,0,0,0
466,Marco Ruben,ar ARG,FW,Villarreal,24,1986,31,26,"2,269",25.2,9,3,8,1,2,8,0
467,Víctor Ruiz,es ESP,"DF,MF",Valencia,22,1989,22,22,"1,960",21.8,0,0,0,0,0,7,0
468,Nuri ?ahin,tr TUR,MF,Real Madrid,22,1988,4,2,130,1.4,0,0,0,0,0,0,0
469,Samuel Sáiz,es ESP,"FW,MF",Getafe,20,1991,1,0,15,0.2,0,0,0,0,0,0,0
470,Eduardo Salvio,ar ARG,"FW,MF",Atlético Madrid,21,1990,31,17,"1,619",18,3,2,3,0,0,7,0
471,Jairo Samperio,es ESP,"FW,MF",Racing Sant,18,1993,25,14,"1,250",13.9,2,4,2,0,0,2,0
472,Mikel San José,es ESP,"DF,MF",Athletic Club,22,1989,24,15,"1,640",18.2,2,0,2,0,0,6,0
473,Alexis Sánchez,cl CHI,"FW,MF",Barcelona,22,1988,25,20,"1,666",18.5,12,4,12,0,0,4,0
474,César Sánchez,es ESP,GK,Villarreal,39,1971,2,1,158,1.8,0,0,0,0,0,1,0
475,Sergio Sánchez,es ESP,DF,Málaga,25,1986,19,16,"1,415",15.7,0,1,0,0,0,6,0
476,Víctor Sánchez,es ESP,"DF,MF",Espanyol,23,1987,6,5,460,5.1,0,1,0,0,0,3,0
477,Gastón Sangoy,ar ARG,"FW,MF",Sporting Gijón,26,1984,16,7,770,8.6,4,1,3,1,1,1,0
478,Roque Santa Cruz,py PAR,FW,Betis,29,1981,33,20,"1,964",21.8,7,2,7,0,0,2,0
479,Pablo Sarabia,es ESP,"FW,MF",Getafe,19,1992,19,10,918,10.2,0,1,0,0,0,4,1
480,Jeffrey Sarpong,nl NED,MF,Real Sociedad,22,1988,3,1,87,1,0,0,0,0,0,0,0
481,Eneko Satrústegui,es ESP,DF,Osasuna,20,1990,10,10,773,8.6,0,0,0,0,0,5,2
482,Marcos Senna,es ESP,MF,Villarreal,35,1976,31,24,"2,087",23.2,5,2,3,2,3,4,0
483,Sergio,es ESP,MF,Betis,18,1992,3,0,119,1.3,0,0,0,0,0,0,0
484,Sergio,es ESP,DF,Osasuna,34,1977,20,20,"1,696",18.8,1,1,1,0,0,2,0
485,Óscar Serrano,es ESP,MF,Levante,29,1981,6,3,234,2.6,0,1,0,0,0,1,0
486,Óscar Serrano,es ESP,MF,Racing Sant,29,1981,8,4,411,4.6,0,0,0,0,0,1,0
487,Salva Sevilla,es ESP,MF,Betis,27,1984,26,19,"1,437",16,2,2,0,2,2,6,0
488,Paulo da Silva,py PAR,DF,Zaragoza,31,1980,29,27,"2,455",27.3,1,1,1,0,0,4,0
489,Sílvio,pt POR,DF,Atlético Madrid,23,1987,9,8,651,7.2,0,0,0,0,0,2,0
490,Guilherme Siqueira,br BRA,"DF,MF",Granada,25,1986,35,35,"3,042",33.8,6,1,2,4,4,6,1
491,Enrique Sola,es ESP,FW,Osasuna,25,1986,7,6,505,5.6,0,1,0,0,0,1,0
492,Roberto Soldado,es ESP,FW,Valencia,26,1985,32,29,"2,441",27.1,17,4,16,1,1,11,0
493,Bruno Soriano,es ESP,MF,Villarreal,27,1984,37,37,"3,330",37,3,1,3,0,0,8,0
