,,,,,,,Playing Time,,,,Performance,,,,,,
496,Fernando Soriano,es ESP,MF,Osasuna,30,1979,30,23,"1,858",20.6,2,4,2,0,0,12,1
497,Kris Stadsgaard,dk DEN,DF,Málaga,24,1985,25,23,"2,101",23.3,1,0,1,0,0,4,0
498,Marius Stankevicius,lt LTU,"DF,MF",Valencia,29,1981,21,19,"1,701",18.9,2,0,2,0,0,6,2
499,Cristhian Stuani,uy URU,"FW,MF",Levante,23,1986,30,11,"1,289",14.3,8,2,8,0,0,5,0
500,Jeffrén Suárez,ve VEN,"FW,MF",Barcelona,22,1988,8,4,305,3.4,1,1,1,0,0,0,0
501,Mario Suárez,es ESP,MF,Atlético Madrid,23,1987,27,18,"1,652",18.4,2,2,2,0,0,9,0
502,Rubén Suárez,es ESP,MF,Levante,31,1979,27,18,"1,508",16.8,5,1,4,1,1,5,0
503,Markel Susaeta,es ESP,"FW,MF",Athletic Club,22,1987,28,15,"1,447",16.1,1,4,1,0,0,3,0
504,Francisco Sutil,es ESP,"DF,FW",Real Sociedad,25,1984,17,4,524,5.8,2,1,2,0,0,1,0
505,Raúl Tamudo,es ESP,FW,Real Sociedad,32,1977,31,20,"1,813",20.1,7,1,7,0,0,5,0
506,Tato,es ESP,MF,Racing Sant,18,1992,2,1,78,0.9,0,0,0,0,0,0,0
507,Mohamed Tchité,bi BDI,FW,Racing Sant,26,1984,1,1,90,1,0,0,0,0,1,0,0
508,Sergio Tejera,es ESP,MF,Mallorca,20,1990,16,10,806,9,0,2,0,0,0,5,0
509,Olivier Thomert,mq MTQ,"FW,MF",Hércules,30,1980,18,12,801,8.9,1,0,1,0,0,2,0
510,David Timor,es ESP,"DF,MF",Osasuna,20,1989,1,0,12,0.1,0,0,0,0,0,1,0
511,Antonio Tomás,es ESP,MF,La Coruña,25,1985,21,20,"1,670",18.6,0,0,0,0,0,2,0
512,Carlos Tomás,es ESP,DF,Villarreal,22,1988,1,1,90,1,0,0,0,0,,0,0
513,Toño,es ESP,GK,Racing Sant,30,1979,37,37,"3,330",37,0,0,0,0,0,5,0
514,Mehmet Topal,tr TUR,"DF,MF",Valencia,24,1986,23,21,"1,828",20.3,1,1,1,0,0,5,1
515,Gaizka Toquero,es ESP,"FW,MF",Athletic Club,25,1984,30,26,"2,060",22.9,7,3,7,0,2,4,0
516,Marc Torrejón,es ESP,DF,Racing Sant,24,1986,36,36,"3,150",35,1,1,1,0,0,5,0
517,Manu Torres,es ESP,DF,Málaga,20,1989,7,5,421,4.7,0,0,0,0,0,4,0
518,Miguel Torres,es ESP,DF,Getafe,24,1986,32,32,"2,628",29.2,0,0,0,0,0,6,0
519,Xavi Torres,es ESP,MF,Levante,23,1986,35,34,"3,070",34.1,0,2,0,0,0,6,0
520,Tote,es ESP,"FW,MF",Hércules,31,1978,21,15,"1,221",13.6,1,2,1,0,0,1,0
521,David Trezeguet,fr FRA,FW,Hércules,32,1977,31,28,"2,454",27.3,12,0,10,2,3,3,1
522,Alexandros Tziolis,gr GRE,MF,Racing Sant,25,1985,10,8,731,8.1,0,0,0,0,0,1,0
523,Ikechukwu Uche,ng NGA,FW,Zaragoza,26,1984,14,11,916,10.2,1,4,1,0,0,1,1
524,Kalu Uche,ng NGA,"FW,MF",Almería,27,1982,32,26,"2,213",24.6,7,3,7,0,1,3,0
525,Tomas Ujfalusi,cz CZE,DF,Atlético Madrid,32,1978,32,32,"2,876",32,0,2,0,0,0,10,1
526,Leonardo Ulloa,ar ARG,FW,Almería,24,1986,34,16,"1,766",19.6,7,0,7,0,0,8,1
527,Jonathan Urretaviscaya,uy URU,"FW,MF",La Coruña,20,1990,6,5,373,4.1,0,0,0,0,0,0,0
528,Óscar Ustari,ar ARG,GK,Getafe,24,1986,16,16,"1,364",15.2,0,0,0,0,0,2,0
529,Ustaritz,es ESP,DF,Athletic Club,27,1983,10,8,733,8.1,0,0,0,0,0,3,1
530,Krisztián Vadócz,hu HUN,MF,Osasuna,25,1985,31,12,"1,353",15,3,1,3,0,0,3,0
531,Víctor Valdés,es ESP,GK,Barcelona,28,1982,32,32,"2,880",32,0,0,0,0,0,6,0
532,Nelson Valdez,py PAR,FW,Hércules,26,1983,25,22,"1,820",20.2,8,1,8,0,0,8,1
533,Valdo,cv CPV,"FW,MF",Levante,29,1981,29,25,"2,098",23.3,2,8,2,0,0,4,0
534,Juan Valera Espín,es ESP,"DF,MF",Atlético Madrid,25,1984,15,11,"1,076",12,1,1,1,0,0,5,0
535,Diego Valeri,ar ARG,"FW,MF",Almería,24,1986,9,2,273,3,0,0,0,0,0,1,0
536,Borja Valero,es ESP,MF,Villarreal,25,1985,35,34,"2,947",32.7,3,10,3,0,0,9,1
537,Javi Varas,es ESP,GK,Sevilla,27,1982,21,19,"1,788",19.9,0,0,0,0,0,3,0
538,Fabián Vargas,co COL,MF,Almería,30,1980,20,12,"1,086",12.1,1,0,1,0,0,8,0
539,Álvaro Vázquez,es ESP,FW,Espanyol,19,1991,30,8,"1,221",13.6,4,1,4,0,0,1,0
540,Ion Vélez,es ESP,FW,Athletic Club,25,1985,5,0,112,1.2,0,0,0,0,0,0,0
541,Piet Velthuizen,nl NED,GK,Hércules,23,1986,3,3,270,3,0,0,0,0,0,0,0
542,Javi Venta,es ESP,DF,Levante,34,1975,33,33,"2,970",33,0,0,0,0,0,8,0
543,Urko Vera,es ESP,FW,Athletic Club,23,1987,5,0,101,1.1,1,0,1,0,0,0,0
544,Joan Verdú,es ESP,MF,Espanyol,27,1983,37,36,"3,119",34.7,5,5,5,0,0,10,0
545,João Victor,br BRA,"DF,MF",Mallorca,21,1988,32,21,"2,112",23.5,0,1,0,0,0,6,0
546,Borja Viguera,es ESP,FW,Real Sociedad,23,1987,5,0,73,0.8,0,0,0,0,0,0,0
547,Dídac Vilà,es ESP,DF,Espanyol,21,1989,13,12,"1,114",12.4,0,1,0,0,0,3,0
548,David Villa,es ESP,"FW,MF",Barcelona,28,1981,34,32,"2,744",30.5,18,6,18,0,0,3,1
549,Wakaso,gh GHA,MF,Villarreal,20,1990,11,1,300,3.3,0,0,0,0,0,3,0
550,Pierre Webó,cm CMR,FW,Mallorca,28,1982,34,28,"2,647",29.4,11,6,11,0,1,8,1
551,Xavi,es ESP,MF,Barcelona,30,1980,31,29,"2,451",27.2,3,11,3,0,0,6,0
552,Xisco,es ESP,FW,La Coruña,24,1986,9,5,399,4.4,2,0,2,0,0,1,0
553,Xisco,es ESP,"FW,MF",Levante,29,1980,26,16,"1,324",14.7,1,3,1,0,0,4,0
554,Didier Zokora,ci CIV,MF,Sevilla,29,1980,23,17,"1,538",17.1,0,1,0,0,0,10,0
555,David Zurutuza,es ESP,MF,Real Sociedad,24,1986,36,30,"2,502",27.8,2,1,2,0,0,6,0
