,,,,,,,Playing Time,,,,Performance,,,,,,
498,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,23,1998,18,9,943,10.5,0,1,0,0,0,2,0
499,Dani Rodríguez,es ESP,"MF,FW",Mallorca,33,1988,36,33,"2,832",31.5,3,3,3,0,0,7,0
500,Guido Rodríguez,ar ARG,MF,Betis,27,1994,32,29,"2,529",28.1,1,2,1,0,0,9,1
501,Rodrygo,br BRA,FW,Real Madrid,20,2001,33,17,"1,523",16.9,4,4,4,0,0,4,0
502,Leonardo Román,es ESP,GK,Mallorca,21,2000,2,2,180,2,0,0,0,0,0,0,0
503,Iván Romero,es ESP,FW,Sevilla,20,2001,5,2,178,2,0,0,0,0,0,0,0
504,Unai Ropero,es ESP,MF,Alavés,19,2001,1,0,12,0.1,0,0,0,0,0,0,0
505,Rubén,es ESP,DF,Espanyol,20,2001,4,1,150,1.7,0,1,0,0,0,0,0
506,Aitor Ruibal,es ESP,"FW,DF",Betis,25,1996,19,9,856,9.5,0,0,0,0,0,6,0
507,Isma Ruiz,es ESP,MF,Granada,20,2001,8,3,283,3.1,0,0,0,0,0,1,0
508,Víctor Ruiz,es ESP,DF,Betis,32,1989,18,17,"1,424",15.8,0,0,0,0,0,2,0
509,Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,32,32,"2,880",32,0,0,0,0,0,2,0
510,Franco Russo,ar ARG,DF,Mallorca,26,1994,19,17,"1,464",16.3,1,0,1,0,0,7,2
511,Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,3,3,270,3,0,0,0,0,0,0,0
512,Youssouf Sabaly,sn SEN,DF,Betis,28,1993,10,9,788,8.8,0,1,0,0,0,1,0
513,Salvi,es ESP,"MF,FW",Cádiz,30,1991,23,17,"1,395",15.5,2,1,2,0,1,3,1
514,Fede San Emeterio,es ESP,MF,Cádiz,24,1997,12,10,830,9.2,0,0,0,0,0,3,0
515,Oihan Sancet,es ESP,FW,Athletic Club,21,2000,27,16,"1,422",15.8,6,4,6,0,0,2,0
516,Antonio Sánchez,es ESP,"MF,FW",Mallorca,24,1997,29,19,"1,616",18,1,0,1,0,0,3,1
517,Germán Sánchez,es ESP,DF,Granada,34,1986,32,25,"2,299",25.5,2,1,2,0,0,11,1
518,Juan Sánchez,es ESP,MF,Sevilla,17,2003,1,0,5,0.1,0,0,0,0,0,1,0
519,Manuel Sánchez,es ESP,DF,Osasuna,20,2000,33,25,"2,257",25.1,1,3,1,0,0,6,0
520,Oier Sanjurjo,es ESP,MF,Osasuna,35,1986,25,8,758,8.4,1,0,1,0,0,3,0
521,Jesús Santiago,es ESP,MF,Valencia,17,2004,3,0,82,0.9,0,0,0,0,0,0,0
522,Sergio Santos,es ESP,DF,Real Madrid,20,2001,1,0,11,0.1,0,0,0,0,0,0,0
523,Alvaro Sanz,es ESP,MF,Barcelona,20,2001,2,0,29,0.3,0,0,0,0,0,0,0
524,Marcelo Saracchi,uy URU,DF,Levante,23,1998,4,2,186,2.1,0,1,0,0,0,2,0
525,Joan Sastre Vanrell,es ESP,DF,Mallorca,24,1997,7,2,258,2.9,0,0,0,0,0,1,0
526,Esteban Saveljich,me MNE,DF,Rayo Vallecano,30,1991,21,21,"1,700",18.9,0,0,0,0,0,4,0
527,Stefan Savi?,me MNE,DF,Atlético Madrid,30,1991,28,28,"2,440",27.1,0,0,0,0,0,12,0
528,Valentino Scotta,es ESP,DF,Sevilla,19,2001,1,0,1,0,0,0,0,0,0,0,0
529,Aleksandar Sedlar,rs SRB,"DF,MF",Mallorca,29,1991,10,3,404,4.5,0,0,0,0,0,5,1
530,Javier Serrano,es ESP,MF,Atlético Madrid,18,2003,5,1,68,0.8,0,0,0,0,0,1,1
531,Nicolás Serrano,es ESP,MF,Athletic Club,18,2003,14,3,317,3.5,1,0,1,0,0,0,0
532,Salva Sevilla,es ESP,MF,Mallorca,37,1984,28,17,"1,507",16.7,5,3,1,4,4,2,0
533,David Silva,es ESP,MF,Real Sociedad,35,1986,25,22,"1,720",19.1,2,4,2,0,0,4,1
534,Jonathan Silva,ar ARG,"DF,MF",Getafe,27,1994,9,1,226,2.5,0,0,0,0,0,4,0
535,Rui Silva,pt POR,GK,Betis,27,1994,22,21,"1,964",21.8,0,0,0,0,0,2,0
536,Giuliano Simeone,ar ARG,DF,Atlético Madrid,18,2002,1,0,1,0,0,0,0,0,0,0,0
537,Unai Simón,es ESP,GK,Athletic Club,24,1997,34,34,"3,060",34,0,0,0,0,0,3,0
538,Antonio Sivera,es ESP,GK,Alavés,24,1996,4,3,277,3.1,0,0,0,0,0,1,0
539,Rubén Sobrino,es ESP,MF,Valencia,29,1992,1,0,14,0.2,0,0,0,0,0,0,0
540,Rubén Sobrino,es ESP,"FW,MF",Cádiz,29,1992,33,19,"1,861",20.7,4,1,4,0,0,4,0
541,Alex Sola,es ESP,"DF,FW",Real Sociedad,22,1999,2,0,41,0.5,0,0,0,0,0,0,0
542,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,29,1992,26,4,714,7.9,0,0,0,0,0,5,0
543,Roberto Soldado,es ESP,FW,Levante,36,1985,18,7,664,7.4,3,2,3,0,0,7,2
544,Carlos Soler,es ESP,MF,Valencia,24,1997,32,28,"2,474",27.5,11,5,4,7,7,4,0
545,Son,es ESP,DF,Levante,27,1994,26,22,"1,971",21.9,1,0,1,0,0,5,1
546,David Soria,es ESP,GK,Getafe,28,1993,38,38,"3,414",37.9,0,0,0,0,0,4,0
547,Alexander Sørloth,no NOR,FW,Real Sociedad,25,1995,33,20,"1,763",19.6,4,0,4,0,0,2,0
548,Alberto Soro,es ESP,"MF,FW",Granada,22,1999,16,7,578,6.4,0,0,0,0,0,0,0
549,Hugo Sotelo,es ESP,MF,Celta Vigo,17,2003,1,0,2,0,0,0,0,0,0,0,0
550,Damián Suárez,uy URU,DF,Getafe,33,1988,35,31,"2,711",30.1,0,3,0,0,0,13,0
551,Denis Suárez,es ESP,MF,Celta Vigo,27,1994,38,33,"2,819",31.3,4,6,4,0,0,4,0
552,Luis Suárez,uy URU,FW,Atlético Madrid,34,1987,35,20,"1,835",20.4,11,2,9,2,3,7,0
553,Mario Suárez,es ESP,DF,Rayo Vallecano,34,1987,14,8,712,7.9,0,0,0,0,0,2,0
554,Suso,es ESP,FW,Sevilla,27,1993,8,6,384,4.3,0,1,0,0,0,0,0
555,Mamadou Sylla,sn SEN,FW,Alavés,27,1994,13,4,394,4.4,0,0,0,0,0,1,0
556,Mamadou Sylla,sn SEN,"FW,MF",Rayo Vallecano,27,1994,12,1,253,2.8,0,0,0,0,0,2,0
557,Tachi,es ESP,DF,Alavés,23,1997,5,2,239,2.7,0,0,0,0,0,1,0
558,Renato Tapia,pe PER,MF,Celta Vigo,26,1995,29,13,"1,412",15.7,0,0,0,0,0,10,0
559,Cristian Tello,es ESP,"FW,MF",Betis,29,1991,23,5,819,9.1,2,2,2,0,0,2,0
560,Nahuel Tenaglia,ar ARG,DF,Alavés,25,1996,14,12,"1,073",11.9,0,0,0,0,0,2,0
561,Marc Tenas,es ESP,"FW,MF",Alavés,20,2001,3,0,54,0.6,0,0,0,0,0,2,0
562,Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,35,35,"3,150",35,0,0,0,0,0,3,0
563,David Timor,es ESP,MF,Getafe,31,1989,7,3,341,3.8,0,0,0,0,0,2,0
564,Raúl de Tomás,es ESP,FW,Espanyol,26,1994,34,33,"2,914",32.4,17,3,12,5,5,7,2
565,Raúl Torrente,es ESP,DF,Granada,19,2001,18,15,"1,282",14.2,0,0,0,0,0,5,0
566,Ferrán Torres,es ESP,FW,Barcelona,21,2000,18,17,"1,412",15.7,4,4,3,1,1,1,0
567,Óliver Torres,es ESP,"MF,FW",Sevilla,26,1994,26,11,"1,008",11.2,2,3,2,0,0,2,0
568,Pau Torres,es ESP,DF,Villarreal,24,1997,33,33,"2,855",31.7,5,1,5,0,0,5,0
569,Roberto Torres,es ESP,"MF,FW",Osasuna,32,1989,28,6,809,9,2,2,0,2,2,3,0
570,Lucas Torró,es ESP,MF,Osasuna,27,1994,33,32,"2,725",30.3,1,0,1,0,0,10,0
571,Adama Traoré,es ESP,"FW,DF",Barcelona,25,1996,11,4,382,4.2,0,2,0,0,0,0,0
572,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33,1988,32,24,"2,007",22.3,3,9,0,3,3,13,0
573,Manu Trigueros,es ESP,"MF,FW",Villarreal,29,1991,35,27,"2,178",24.2,6,4,6,0,0,3,0
574,Kieran Trippier,eng ENG,DF,Atlético Madrid,30,1990,15,12,976,10.8,0,0,0,0,0,1,0
575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2002,8,1,207,2.3,0,0,0,0,0,1,0
576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1993,1,1,90,1,0,0,0,0,0,1,0
577,Enes Ünal,tr TUR,FW,Getafe,24,1997,37,33,"2,798",31.1,16,1,14,2,4,8,0
578,Myrto Uzuni,al ALB,"MF,FW",Granada,26,1995,15,9,856,9.5,1,1,1,0,0,4,0
579,Álvaro Vadillo,es ESP,"MF,DF",Espanyol,26,1994,3,0,7,0.1,0,0,0,0,0,1,0
580,Óscar Valentín,es ESP,MF,Rayo Vallecano,26,1994,35,29,"2,569",28.5,0,0,0,0,0,8,0
581,Germán Valera,es ESP,"FW,MF",Real Sociedad,19,2002,3,0,51,0.6,0,0,0,0,0,0,0
582,Martin Valjent,sk SVK,DF,Mallorca,25,1995,36,36,"3,181",35.3,0,0,0,0,0,4,0
583,Jesús Vallejo,es ESP,DF,Real Madrid,24,1997,5,4,341,3.8,0,0,0,0,0,1,0
584,Manu Vallejo,es ESP,"MF,FW",Alavés,24,1997,11,2,370,4.1,1,1,1,0,0,0,0
585,Manu Vallejo,es ESP,"FW,MF",Valencia,24,1997,9,0,98,1.1,0,0,0,0,0,3,0
586,Federico Valverde,uy URU,MF,Real Madrid,23,1998,31,19,"1,833",20.4,0,1,0,0,0,2,0
587,José Luis García Vayá,es ESP,MF,Levante,22,1998,29,23,"2,012",22.4,0,0,0,0,0,9,0
588,Jesus Vazquez,es ESP,DF,Valencia,18,2003,15,8,813,9,0,0,0,0,0,0,0
589,Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,17,16,"1,334",14.8,0,1,0,0,0,3,0
590,Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,29,20,"1,833",20.4,3,0,3,0,0,3,0
591,Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,7,0,108,1.2,0,0,0,0,0,0,0
592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,34,29,"2,383",26.5,0,0,0,0,0,4,0
593,Gonzalo Verdú,es ESP,DF,Elche,32,1988,19,16,"1,397",15.5,0,0,0,0,0,11,0
594,Mikel Vesga,es ESP,MF,Athletic Club,28,1993,32,17,"1,358",15.1,2,0,2,0,0,7,2
595,Rúben Vezo,pt POR,DF,Levante,27,1994,32,27,"2,420",26.9,0,0,0,0,0,4,0
596,Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,31,21,"1,901",21.1,2,0,2,0,0,10,0
597,Nacho Vidal,es ESP,DF,Osasuna,26,1995,35,33,"2,902",32.2,0,1,0,0,0,9,0
598,Dídac Vilà,es ESP,"DF,MF",Espanyol,32,1989,9,1,203,2.3,0,0,0,0,0,3,0
599,Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,17,13,928,10.3,1,1,1,0,0,4,0
600,Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,1,0,23,0.3,0,0,0,0,0,0,0
601,Asier Villalibre,es ESP,FW,Athletic Club,23,1997,19,3,548,6.1,2,0,2,0,0,0,0
602,Gonzalo Villar,es ESP,MF,Getafe,23,1998,10,2,298,3.3,0,1,0,0,0,0,0
603,Vitolo,es ESP,"MF,FW",Getafe,31,1989,7,1,221,2.5,0,0,0,0,0,0,0
604,Daniel Vivian,es ESP,DF,Athletic Club,22,1999,24,22,"1,986",22.1,2,1,2,0,0,2,0
605,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29,1992,21,10,914,10.2,1,2,1,0,0,4,0
606,Nikola Vukcevic,me MNE,MF,Levante,29,1991,6,0,118,1.3,0,0,0,0,0,1,0
607,Daniel Wass,dk DEN,DF,Atlético Madrid,32,1989,1,0,45,0.5,0,0,0,0,0,1,0
608,Daniel Wass,dk DEN,MF,Valencia,32,1989,19,19,"1,582",17.6,1,1,1,0,0,6,0
609,Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,38,32,"2,777",30.9,8,5,7,1,1,4,0
610,Nico Williams,es ESP,MF,Athletic Club,19,2002,34,11,"1,337",14.9,0,0,0,0,0,4,0
611,Okay Yokuslu,tr TUR,"DF,MF",Getafe,27,1994,11,5,465,5.2,0,0,0,0,0,1,0
612,Okay Yokuslu,tr TUR,"DF,MF",Celta Vigo,27,1994,8,1,140,1.6,0,0,0,0,0,0,0
613,Joseba Zaldúa,es ESP,DF,Real Sociedad,29,1992,24,14,"1,172",13,0,0,0,0,0,6,0
614,Oier Zarraga,es ESP,MF,Athletic Club,22,1999,31,8,"1,166",13,1,0,0,1,1,5,0
615,Luca Zidane,fr FRA,"GK,MF",Rayo Vallecano,23,1998,8,8,645,7.2,0,0,0,0,0,0,1
616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,26,19,"1,648",18.3,0,1,0,0,0,7,0
617,Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,36,26,"2,591",28.8,2,1,2,0,0,4,0
