,,,,,,,,,Standard,,,,,,,,Performance,
506,Fernando Tissone,ar†ARG,MF,Mallorca,25,1986,20,0,,5,,,0.25,,0,,0,0
507,Tito,es†ESP,DF,Rayo Vallecano,26,1985,35.1,1,,3,,,0.09,,0.33,,0,0
508,Antonio Tom·s,es†ESP,MF,Zaragoza,26,1985,1.8,0,,0,,,0,,,,0,0
509,ToÒo,es†ESP,GK,Racing Sant,31,1979,24,0,,0,,,0,,,,0,0
510,Mehmet Topal,tr†TUR,"DF,MF",Valencia,25,1986,14.3,0,,2,,,0.14,,0,,0,0
511,Gaizka Toquero,es†ESP,"FW,MF",Athletic Club,26,1984,17.3,4,,10,,,0.58,,0.4,,0,0
512,Marc TorrejÛn,es†ESP,DF,Racing Sant,25,1986,26.8,1,,4,,,0.15,,0.25,,0,0
513,Miguel Torres,es†ESP,DF,Getafe,25,1986,18.1,1,,2,,,0.11,,0.5,,0,0
514,Roberto Torres,es†ESP,MF,Osasuna,22,1989,0.4,0,,1,,,2.25,,0,,0,0
515,Xavi Torres,es†ESP,MF,Levante,24,1986,30.1,5,,10,,,0.33,,0.5,,0,0
516,Dusko Tosic,rs†SRB,DF,Betis,26,1985,0.4,0,,0,,,0,,,,0,0
517,JÈrÈmy Toulalan,fr†FRA,"DF,MF",M·laga,27,1983,24.4,3,,4,,,0.16,,0.75,,0,0
518,Roberto Trashorras,es†ESP,MF,Rayo Vallecano,30,1981,18.6,2,,13,,,0.7,,0.08,,1,1
519,”scar Trejo,ar†ARG,"FW,MF",Sporting GijÛn,23,1988,25.8,4,,15,,,0.58,,0.27,,0,0
520,Piotr Trochowski,de†GER,MF,Sevilla,27,1984,24.6,1,,18,,,0.73,,0.06,,0,1
521,Arda Turan,tr†TUR,"FW,MF",AtlÈtico Madrid,24,1987,23.9,3,,19,,,0.8,,0.16,,0,0
522,Alexandros Tziolis,gr†GRE,MF,Racing Sant,26,1985,6.8,0,,3,,,0.44,,0,,0,0
523,Ikechukwu Uche,ng†NGA,FW,Zaragoza,27,1984,1,0,,0,,,0,,,,0,0
524,Ikechukwu Uche,ng†NGA,FW,Granada,27,1984,25.5,3,,21,,,0.82,,0.14,,0,0
525,Kalu Uche,ng†NGA,"FW,MF",Espanyol,28,1982,10,6,,17,,,1.69,,0.35,,0,0
526,Ustaritz,es†ESP,DF,Betis,28,1983,5.7,0,,0,,,0,,,,0,0
527,¡lvaro Vadillo,es†ESP,"FW,MF",Betis,16,1994,1.3,0,,1,,,0.8,,0,,0,0
528,VÌctor ValdÈs,es†ESP,GK,Barcelona,29,1982,35,0,,0,,,0,,,,0,0
529,Valdo,cv†CPV,"FW,MF",Levante,30,1981,31.5,6,,10,,,0.32,,0.6,,0,0
530,Joel Valencia,ec†ECU,MF,Zaragoza,16,1994,0.1,0,,0,,,0,,,,0,0
531,Juan Valera EspÌn,es†ESP,"DF,MF",Getafe,26,1984,29.7,1,,5,,,0.17,,0.2,,0,0
532,Borja Valero,es†ESP,MF,Villarreal,26,1985,34.8,5,,28,,,0.8,,0.18,,0,1
533,RaphaÎl Varane,fr†FRA,"DF,MF",Real Madrid,18,1993,7.6,1,,2,,,0.26,,0.5,,0,0
534,Javi Varas,es†ESP,GK,Sevilla,28,1982,25,0,,0,,,0,,,,0,0
535,¡lvaro V·zquez,es†ESP,FW,Espanyol,20,1991,17.8,5,,16,,,0.9,,0.31,,0,0
536,Carlos Vela,mx†MEX,"FW,MF",Real Sociedad,22,1989,27.5,12,,34,,,1.24,,0.35,,0,0
537,Javi Venta,es†ESP,DF,Levante,35,1975,24.7,0,,0,,,0,,,,0,0
538,Joan Verd˙,es†ESP,MF,Espanyol,28,1983,34.7,5,,25,,,0.72,,0.16,,1,1
539,Jo„o Victor,br†BRA,"DF,MF",Mallorca,22,1988,6,0,,0,,,0,,,,0,0
540,DÌdac Vil‡,es†ESP,DF,Espanyol,22,1989,37,2,,5,,,0.14,,0.4,,0,0
541,David Villa,es†ESP,"FW,MF",Barcelona,29,1981,10,5,,16,,,1.6,,0.31,,0,0
542,Wakaso,gh†GHA,MF,Villarreal,21,1990,2.2,0,,2,,,0.91,,0,,0,0
543,VladimÌr Weiss,sk†SVK,"FW,MF",Espanyol,21,1989,20,2,,9,,,0.45,,0.22,,0,0
544,Xavi,es†ESP,MF,Barcelona,31,1980,24,10,,18,,,0.75,,0.56,,0,0
545,Hassan Yebda,dz†ALG,MF,Granada,27,1984,10.5,0,,4,,,0.38,,0,,0,0
546,Cristi·n Zapata,co†COL,DF,Villarreal,24,1986,27.7,0,,0,,,0,,,,0,0
547,Nabil El Zhar,ma†MAR,"FW,MF",Levante,24,1986,9.8,0,,8,,,0.82,,0,,0,0
548,EÒaut Zubikarai,es†ESP,GK,Real Sociedad,27,1984,1,0,,0,,,0,,,,0,0
549,Franco Zuculini,ar†ARG,MF,Zaragoza,20,1990,11.2,0,,5,,,0.45,,0,,0,0
550,Gianni Zuiverloon,nl†NED,DF,Mallorca,24,1986,6.2,0,,0,,,0,,,,0,0
551,David Zurutuza,es†ESP,MF,Real Sociedad,25,1986,27.9,3,,8,,,0.29,,0.38,,0,0
