,,,,,,,,,Standard,,,,,,,,Performance,
506,David Timor,es†ESP,"DF,MF",Osasuna,22,1989,10.4,1,,7,,,0.67,,0,,1,1
507,Fernando Tissone,ar†ARG,MF,Mallorca,26,1986,12.1,0,,0,,,0,,,,0,0
508,Tito,es†ESP,DF,Rayo Vallecano,27,1985,30.5,1,,5,,,0.16,,0.2,,0,0
509,Joan Tom‡s,es†ESP,"FW,MF",Celta Vigo,27,1985,0.4,0,,0,,,0,,,,0,0
510,Toni Dovale,es†ESP,"DF,MF",Celta Vigo,22,1990,3,0,,1,,,0.33,,0,,0,0
511,ToÒo,es†ESP,GK,Granada,32,1979,24,0,,0,,,0,,,,0,0
512,Charlie Took,cm†CMR,DF,Mallorca,19,1993,0.2,0,,0,,,0,,,,0,0
513,Gaizka Toquero,es†ESP,"FW,MF",Athletic Club,27,1984,2.6,0,,2,,,0.77,,0,,0,0
514,Gabriel Torje,ro†ROU,"FW,MF",Granada,22,1989,24.3,3,,13,,,0.53,,0.23,,0,0
515,Miguel Torres,es†ESP,DF,Getafe,26,1986,19.3,0,,1,,,0.05,,0,,0,0
516,”liver Torres,es†ESP,MF,AtlÈtico Madrid,17,1994,2,0,,2,,,1.02,,0,,0,0
517,Roberto Torres,es†ESP,MF,Osasuna,23,1989,2,1,,7,,,3.58,,0.14,,0,0
518,Xavi Torres,es†ESP,MF,Getafe,25,1986,31.3,0,,2,,,0.06,,0,,0,0
519,JÈrÈmy Toulalan,fr†FRA,"DF,MF",M·laga,28,1983,17.2,0,,1,,,0.06,,0,,0,0
520,Roberto Trashorras,es†ESP,MF,Rayo Vallecano,31,1981,30.3,1,,21,,,0.69,,0.05,,0,0
521,Piotr Trochowski,de†GER,MF,Sevilla,28,1984,4.8,2,,4,,,0.83,,0.5,,0,0
522,AndrÈs T˙Òez,ve†VEN,DF,Celta Vigo,25,1987,30,0,,2,,,0.07,,0,,0,0
523,Arda Turan,tr†TUR,"FW,MF",AtlÈtico Madrid,25,1987,23.9,5,,19,,,0.8,,0.26,,0,0
524,¡lvaro Vadillo,es†ESP,"FW,MF",Betis,17,1994,5.6,0,,1,,,0.18,,0,,0,0
525,VÌctor ValdÈs,es†ESP,GK,Barcelona,30,1982,31,0,,0,,,0,,,,0,0
526,Nelson Valdez,py†PAR,FW,Valencia,28,1983,8.7,6,,15,,,1.72,,0.4,,0,0
527,Valdo,cv†CPV,"FW,MF",Levante,31,1981,7.3,0,,3,,,0.41,,0,,0,0
528,Juan Valera EspÌn,es†ESP,"DF,MF",Getafe,27,1984,28.7,2,,5,,,0.17,,0.4,,0,0
529,Marc Valiente,es†ESP,DF,Valladolid,25,1987,26.7,0,,1,,,0.04,,0,,0,0
530,RaphaÎl Varane,fr†FRA,"DF,MF",Real Madrid,19,1993,12.5,0,,0,,,0,,,,0,0
531,Javi Varas,es†ESP,GK,Celta Vigo,29,1982,34.5,0,,0,,,0,,,,0,0
532,¡lvaro V·zquez,es†ESP,FW,Getafe,21,1991,14.6,4,,15,,,1.03,,0.27,,0,0
533,¡lvaro V·zquez,es†ESP,FW,Espanyol,21,1991,1.5,1,,3,,,1.94,,0.33,,0,0
534,Franco V·zquez,ar†ARG,"FW,MF",Rayo Vallecano,23,1989,8.3,3,,6,,,0.72,,0.5,,0,0
535,Jes˙s V·zquez,es†ESP,MF,La CoruÒa,32,1980,2,0,,0,,,0,,,,0,0
536,Carlos Vela,mx†MEX,"FW,MF",Real Sociedad,23,1989,29.9,14,,47,,,1.57,,0.21,,4,4
537,Joan Verd˙,es†ESP,MF,Espanyol,29,1983,34.3,9,,30,,,0.88,,0.17,,4,4
538,Jo„o Victor,br†BRA,"DF,MF",Mallorca,23,1988,3.1,0,,1,,,0.32,,0,,0,0
539,Jonathan Viera,es†ESP,"FW,MF",Valencia,22,1989,8.6,2,,7,,,0.82,,0.29,,0,0
540,Jonathan Vila,es†ESP,"DF,MF",Celta Vigo,26,1986,11.2,0,,1,,,0.09,,0,,0,0
541,Eder Vilarchao,es†ESP,MF,Betis,22,1990,0.4,0,,1,,,2.65,,0,,0,0
542,David Villa,es†ESP,"FW,MF",Barcelona,30,1981,15.7,10,,27,,,1.72,,0.37,,0,1
543,Loukas Vyntra,gr†GRE,DF,Levante,31,1981,15,0,,0,,,0,,,,0,0
544,Wakaso,gh†GHA,MF,Espanyol,22,1990,20.8,3,,12,,,0.58,,0.25,,0,0
545,Lucas Wilchez,ar†ARG,"FW,MF",Zaragoza,28,1983,1.3,0,,1,,,0.75,,0,,0,0
546,Xavi,es†ESP,MF,Barcelona,32,1980,24.4,5,,13,,,0.53,,0.38,,0,0
547,Hassan Yebda,dz†ALG,MF,Granada,28,1984,0.5,0,,0,,,0,,,,0,0
548,Nabil El Zhar,ma†MAR,"FW,MF",Levante,25,1986,18.5,2,,8,,,0.43,,0.25,,0,0
549,EÒaut Zubikarai,es†ESP,GK,Real Sociedad,28,1984,7,0,,0,,,0,,,,0,0
550,Franco Zuculini,ar†ARG,MF,Zaragoza,21,1990,10,1,,4,,,0.4,,0.25,,0,0
551,David Zurutuza,es†ESP,MF,Real Sociedad,26,1986,12.8,2,,5,,,0.39,,0.4,,0,0
