,,,,,,,,,Standard,,,,,,,,Performance,
445,Álex Remiro,es ESP,GK,Real Sociedad,24,1995,25,0,1,0,0,0.04,0,0,,5,0,0
446,Nico Ribaudo,es ESP,"FW,MF",Espanyol,18,2001,2,0,4,3,75,1.98,1.48,0,0,22.4,0,0
447,Luis Rioja,es ESP,MF,Alavés,25,1993,18.2,0,9,2,22.2,0.5,0.11,0,0,20.8,0,0
448,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,19,2000,0.1,0,1,0,0,6.92,0,0,,10.3,0,0
449,Cristian Rivera,es ESP,MF,Leganés,22,1997,3.5,0,1,0,0,0.29,0,0,,18,0,0
450,Rober,es ESP,DF,Levante,24,1995,2.1,0,0,0,,0,0,,,,0,0
451,Roberto,es ESP,GK,Alavés,33,1986,8.8,0,1,0,0,0.11,0,0,,16,0,0
452,Sergi Roberto,es ESP,"DF,MF",Barcelona,27,1992,26,1,9,3,33.3,0.35,0.12,0.11,0.33,14,0,0
453,Joel Robles,es ESP,GK,Betis,29,1990,32.1,0,0,0,,0,0,,,,0,0
454,Marc Roca,es ESP,MF,Espanyol,22,1996,33.4,2,29,3,10.3,0.87,0.09,0,0,29.8,2,2
455,Rubén Rochina,es ESP,MF,Levante,28,1991,20.8,5,59,14,23.7,2.83,0.67,0.08,0.36,25.1,0,0
456,Rodrigo,es ESP,FW,Valencia,28,1991,20.9,4,39,14,35.9,1.87,0.67,0.1,0.29,14.6,0,0
457,Kévin Rodrigues,pt POR,"DF,MF",Leganés,25,1994,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,23.6,0,0
458,Kévin Rodrigues,pt POR,DF,Real Sociedad,25,1994,0.1,0,0,0,,0,0,,,,0,0
459,Ángel Rodríguez,es ESP,FW,Getafe,32,1987,15.6,10,49,23,46.9,3.13,1.47,0.18,0.39,15.5,1,1
460,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,21,1998,21.3,9,58,27,46.6,2.73,1.27,0.12,0.26,26,2,2
461,Dani Rodríguez,es ESP,"MF,FW",Mallorca,31,1988,33.8,5,52,11,21.2,1.54,0.33,0.08,0.36,20.1,1,1
462,Guido Rodríguez,ar ARG,MF,Betis,25,1994,10.4,1,12,3,25,1.15,0.29,0.08,0.33,19.7,0,0
463,James Rodríguez,co COL,MF,Real Madrid,28,1991,4.7,1,9,1,11.1,1.93,0.21,0.11,1,17.1,0,0
464,Mario Rodriguez,es ESP,FW,Granada,22,1997,0,0,0,0,,0,0,,,,0,0
465,Rodrygo,br BRA,FW,Real Madrid,18,2001,11.3,2,16,8,50,1.41,0.71,0.13,0.25,11.5,0,0
466,Luka Romero,ar ARG,MF,Mallorca,14,2004,0.1,0,0,0,,0,0,,,,0,0
467,Facundo Roncaglia,ar ARG,DF,Osasuna,32,1987,14.2,1,3,2,66.7,0.21,0.14,0.33,0.5,26.7,0,0
468,Roberto Rosales,ve VEN,DF,Leganés,30,1988,20.8,0,9,1,11.1,0.43,0.05,0,0,24.7,0,0
469,Rubén,es ESP,GK,Osasuna,35,1984,17.6,0,0,0,,0,0,,,,0,0
470,Waldo Rubio,es ESP,"MF,FW",Valladolid,23,1995,9.8,0,17,4,23.5,1.74,0.41,0,0,24.3,0,0
471,Aitor Ruibal,es ESP,"DF,FW",Leganés,23,1996,13.6,0,16,3,18.8,1.18,0.22,0,0,21,0,0
472,Jorge Sáenz,es ESP,"DF,FW",Celta Vigo,22,1996,4.1,0,0,0,,0,0,,,,0,0
473,Borja Sainz,es ESP,"MF,FW",Alavés,18,2001,6.4,1,9,5,55.6,1.41,0.79,0.11,0.2,13.7,0,0
474,Yannis Salibur,fr FRA,"MF,FW",Mallorca,28,1991,0.9,0,1,0,0,1.1,0,0,,34,0,0
475,Mohammed Salisu,gh GHA,DF,Valladolid,20,1999,30.3,1,7,1,14.3,0.23,0.03,0.14,1,9.3,0,0
476,Fede San Emeterio,es ESP,MF,Valladolid,22,1997,19.5,0,3,1,33.3,0.15,0.05,0,0,25.3,0,0
477,Mikel San José,es ESP,MF,Athletic Club,30,1989,4,0,6,1,16.7,1.5,0.25,0,0,14,0,0
478,Oihan Sancet,es ESP,MF,Athletic Club,19,2000,8.2,1,9,5,55.6,1.09,0.61,0.11,0.2,16.3,0,0
479,Germán Sánchez,es ESP,DF,Granada,32,1986,25.5,2,10,3,30,0.39,0.12,0.2,0.67,7.7,0,0
480,Javi Sánchez,es ESP,DF,Valladolid,22,1997,5.5,0,3,0,0,0.54,0,0,,7.8,0,0
481,Manuel Sánchez,es ESP,DF,Atlético Madrid,18,2000,3.6,0,0,0,,0,0,,,,0,0
482,Víctor Sánchez,es ESP,"MF,DF",Espanyol,31,1987,18.8,0,10,1,10,0.53,0.05,0,0,27.2,0,0
483,Luca Sangalli,es ESP,MF,Real Sociedad,24,1995,4.1,0,7,5,71.4,1.69,1.21,0,0,18.8,0,0
484,Oier Sanjurjo,es ESP,MF,Osasuna,33,1986,25.8,2,17,5,29.4,0.66,0.19,0.12,0.4,12.6,0,0
485,Ivan Šaponjic,rs SRB,"DF,FW",Atlético Madrid,21,1997,0.1,0,1,0,0,15,0,0,,8.5,0,0
486,Joan Sastre Vanrell,es ESP,DF,Mallorca,22,1997,15.1,0,16,1,6.3,1.06,0.07,0,0,25.5,0,0
487,Stefan Savi?,me MNE,DF,Atlético Madrid,28,1991,22,0,2,1,50,0.09,0.05,0,0,13,0,0
488,Aleksandar Sedlar,rs SRB,DF,Mallorca,27,1991,9,0,1,1,100,0.11,0.11,0,0,12.2,0,0
489,Nélson Semedo,pt POR,DF,Barcelona,25,1993,23.3,1,8,2,25,0.34,0.09,0.13,0.5,18.2,0,0
490,Josep Señé,es ESP,MF,Mallorca,27,1991,1.7,0,1,1,100,0.6,0.6,0,0,9,0,0
491,Salva Sevilla,es ESP,MF,Mallorca,35,1984,28.5,5,31,11,35.5,1.09,0.39,0.1,0.27,25.8,2,3
492,Sidnei,br BRA,DF,Betis,29,1989,13.1,1,5,2,40,0.38,0.15,0.2,0.5,13.5,0,0
493,Jonathan Silva,ar ARG,DF,Leganés,25,1994,30.9,1,21,3,14.3,0.68,0.1,0.05,0.33,20.6,0,0
494,Rui Silva,pt POR,GK,Granada,25,1994,35,0,0,0,,0,0,,,,0,0
495,Unai Simón,es ESP,GK,Athletic Club,22,1997,33.2,0,0,0,,0,0,,,,0,0
496,Dimitris Siovas,gr GRE,DF,Leganés,30,1988,21.3,0,13,4,30.8,0.61,0.19,0,0,14.3,0,0
497,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,24,1995,9.9,2,30,15,50,3.03,1.52,0.07,0.13,21.9,0,0
498,Antonio Sivera,es ESP,GK,Alavés,22,1996,3,0,0,0,,0,0,,,,0,0
499,Fyodor Smolov,ru RUS,FW,Celta Vigo,29,1990,8.3,2,15,6,40,1.82,0.73,0.13,0.33,16.6,0,0
500,Rafa Soares,pt POR,DF,Eibar,24,1995,4.8,0,0,0,,0,0,,,,0,0
501,Rubén Sobrino,es ESP,"FW,MF",Valencia,27,1992,1.9,1,5,3,60,2.65,1.59,0.2,0.33,12.2,0,0
502,Roberto Soldado,es ESP,FW,Granada,34,1985,26.1,7,33,13,39.4,1.27,0.5,0.18,0.46,13.9,1,1
503,Carlos Soler,es ESP,MF,Valencia,22,1997,23,2,18,5,27.8,0.78,0.22,0.11,0.4,17.3,0,0
504,Kévin Soni,cm CMR,FW,Espanyol,21,1998,0,0,0,0,,0,0,,,,0,0
505,David Soria,es ESP,GK,Getafe,26,1993,38,0,0,0,,0,0,,,,0,0
506,Bruno Soriano,es ESP,MF,Villarreal,35,1984,2.9,0,1,1,100,0.34,0.34,0,0,6.4,0,0
507,Juan Soriano,es ESP,GK,Leganés,21,1997,11,0,1,1,100,0.09,0.09,0,0,6.1,0,0
508,Damián Suárez,uy URU,DF,Getafe,31,1988,28.8,1,20,5,25,0.69,0.17,0.05,0.2,24.9,0,0
509,Denis Suárez,es ESP,"MF,FW",Celta Vigo,25,1994,18.1,1,19,9,47.4,1.05,0.5,0.05,0.11,18.9,0,1
510,Luis Suárez,uy URU,FW,Barcelona,32,1987,22.2,16,78,42,53.8,3.51,1.89,0.19,0.36,15.3,1,1
511,Ki Sung-yueng,kr KOR,MF,Mallorca,30,1989,0.1,0,0,0,,0,0,,,,0,0
512,Suso,es ESP,"FW,MF",Sevilla,25,1993,8.7,1,14,7,50,1.61,0.8,0.07,0.14,22.4,0,0
513,Tachi,es ESP,DF,Alavés,21,1997,2.6,0,0,0,,0,0,,,,0,0
514,Rodrigo Tarín,es ESP,DF,Leganés,23,1996,10.6,0,2,0,0,0.19,0,0,,11.5,0,0
515,Álvaro Tejero,es ESP,DF,Eibar,23,1996,16.1,0,7,1,14.3,0.44,0.06,0,0,26.3,0,0
516,Cristian Tello,es ESP,"MF,FW",Betis,27,1991,8.7,2,19,6,31.6,2.17,0.69,0.11,0.33,21.2,0,0
517,Marc-André ter Stegen,de GER,GK,Barcelona,27,1992,36,0,0,0,,0,0,,,,0,0
518,David Timor,es ESP,"MF,DF",Getafe,29,1989,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,33.7,0,0
519,Jean-Clair Todibo,fr FRA,DF,Barcelona,19,1999,0.9,0,0,0,,0,0,,,,0,0
520,Karl Toko Ekambi,cm CMR,FW,Villarreal,26,1992,11,6,39,18,46.2,3.53,1.63,0.15,0.33,13.3,0,0
521,Raúl de Tomás,es ESP,FW,Espanyol,24,1994,11.9,4,33,14,42.4,2.76,1.17,0.09,0.21,19.9,1,1
522,Toño,es ESP,DF,Levante,29,1989,17.7,0,3,0,0,0.17,0,0,,17.1,0,0
523,Ferrán Torres,es ESP,"MF,FW",Valencia,19,2000,25,4,33,9,27.3,1.32,0.36,0.12,0.44,15.3,0,0
524,Óliver Torres,es ESP,"MF,FW",Sevilla,24,1994,17.7,3,16,10,62.5,0.9,0.56,0.19,0.3,19.1,0,0
525,Pau Torres,es ESP,DF,Villarreal,22,1997,33,2,9,2,22.2,0.27,0.06,0.22,1,7.7,0,0
526,Roberto Torres,es ESP,"MF,FW",Osasuna,30,1989,30.2,7,72,19,26.4,2.38,0.63,0.03,0.11,25,5,5
527,Aleksandar Trajkovski,mk MKD,MF,Mallorca,26,1992,3.7,0,10,4,40,2.73,1.09,0,0,19.7,0,0
528,Manu Trigueros,es ESP,MF,Villarreal,27,1991,17.2,2,24,9,37.5,1.4,0.52,0.04,0.11,22.1,1,1
529,Kieran Trippier,eng ENG,DF,Atlético Madrid,28,1990,22,0,3,0,0,0.14,0,0,,22.2,0,0
530,Samuel Umtiti,fr FRA,DF,Barcelona,25,1993,10.5,0,0,0,,0,0,,,,0,0
531,Enes Ünal,tr TUR,FW,Valladolid,22,1997,26,6,57,23,40.4,2.19,0.88,0.07,0.17,16,2,3
532,Tomáš Vaclík,cz CZE,GK,Sevilla,30,1989,32.5,0,0,0,,0,0,,,,0,0
533,Álvaro Vadillo,es ESP,"FW,MF",Granada,24,1994,13.5,3,17,5,29.4,1.26,0.37,0.12,0.4,27.4,1,1
534,Germán Valera,es ESP,FW,Atlético Madrid,17,2002,0,0,0,0,,0,0,,,,0,0
535,Martin Valjent,sk SVK,DF,Mallorca,23,1995,35.4,0,14,3,21.4,0.4,0.08,0,0,22.2,0,0
536,Jesús Vallejo,es ESP,DF,Granada,22,1997,7,0,1,0,0,0.14,0,0,,8.1,0,0
537,Manu Vallejo,es ESP,"MF,FW",Valencia,22,1997,4.6,2,8,3,37.5,1.72,0.65,0.25,0.67,13.1,0,0
538,Federico Valverde,uy URU,MF,Real Madrid,21,1998,21.2,2,23,11,47.8,1.09,0.52,0.09,0.18,21.3,0,0
539,Raphaël Varane,fr FRA,DF,Real Madrid,26,1993,31.4,3,10,3,30,0.32,0.1,0.3,1,11.8,0,0
540,Matías Vargas,ar ARG,"FW,MF",Espanyol,22,1997,11.4,0,20,2,10,1.76,0.18,0,0,19.5,0,0
541,Franco Vázquez,ar ARG,"MF,FW",Sevilla,30,1989,12.2,3,16,6,37.5,1.31,0.49,0.19,0.5,12.5,0,0
542,Kevin Vázquez,es ESP,DF,Celta Vigo,26,1993,14.7,0,1,0,0,0.07,0,0,,37.7,0,0
543,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,28,1991,9.4,2,10,3,30,1.06,0.32,0.2,0.67,17.2,0,0
544,Koke Vegas,es ESP,GK,Levante,23,1995,2,0,0,0,,0,0,,,,0,0
545,Unai Vencedor Paris,es ESP,MF,Athletic Club,18,2000,0.8,0,1,0,0,1.23,0,0,,22.8,0,0
546,Mikel Vesga,es ESP,MF,Athletic Club,26,1993,14.1,0,14,3,21.4,0.99,0.21,0,0,20,0,0
547,Rúben Vezo,pt POR,DF,Levante,25,1994,29,0,11,2,18.2,0.38,0.07,0,0,11.3,0,0
548,Fede Vico,es ESP,"MF,FW",Granada,25,1994,9.7,2,13,2,15.4,1.34,0.21,0.08,0.5,26,1,1
549,Aleix Vidal,es ESP,MF,Alavés,29,1989,24.1,2,22,9,40.9,0.91,0.37,0.09,0.22,19.6,0,0
550,Arturo Vidal,cl CHI,MF,Barcelona,32,1987,18.6,8,25,14,56,1.35,0.75,0.32,0.57,12.2,0,0
551,Nacho Vidal,es ESP,DF,Osasuna,24,1995,25.9,0,15,4,26.7,0.58,0.15,0,0,20.1,0,0
552,Dídac Vilà,es ESP,DF,Espanyol,30,1989,27.7,0,15,3,20,0.54,0.11,0,0,19.9,0,0
553,Toni Villa,es ESP,MF,Valladolid,24,1995,15,0,19,6,31.6,1.26,0.4,0,0,24.5,0,0
554,Asier Villalibre,es ESP,FW,Athletic Club,21,1997,5.9,3,17,5,29.4,2.88,0.85,0.18,0.6,12.7,0,0
555,Iván Villar,es ESP,GK,Celta Vigo,22,1997,3.1,0,0,0,,0,0,,,,0,0
556,Juan Villar,es ESP,FW,Osasuna,31,1988,2.7,1,5,2,40,1.87,0.75,0,0,16.6,1,1
557,Vitolo,es ESP,"MF,FW",Atlético Madrid,29,1989,13.6,3,17,11,64.7,1.25,0.81,0.18,0.27,13.2,0,0
558,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,27,1992,4,0,0,0,,0,0,,,,0,0
559,Nikola Vukcevic,me MNE,MF,Levante,27,1991,17.4,0,4,1,25,0.23,0.06,0,0,14.9,0,0
560,Moussa Wagué,sn SEN,DF,Barcelona,20,1998,1,0,0,0,,0,0,,,,0,0
561,Wakaso,gh GHA,MF,Alavés,29,1990,14.3,0,14,1,7.1,0.98,0.07,0,0,29.1,0,0
562,Daniel Wass,dk DEN,"DF,MF",Valencia,30,1989,30.4,1,16,4,25,0.53,0.13,0.06,0.25,17.5,0,0
563,Iñaki Williams,gh GHA,FW,Athletic Club,25,1994,32.7,6,45,21,46.7,1.38,0.64,0.11,0.24,15.2,1,2
564,Yoel,es ESP,GK,Eibar,30,1988,3,0,0,0,,0,0,,,,0,0
565,Okay Yokuslu,tr TUR,MF,Celta Vigo,25,1994,21.9,0,11,2,18.2,0.5,0.09,0,0,21.5,0,0
566,Joseba Zaldúa,es ESP,DF,Real Sociedad,27,1992,28.3,0,8,2,25,0.28,0.07,0,0,25,0,0
567,Andre-Frank Zambo Anguissa,cm CMR,MF,Villarreal,23,1995,28.7,2,29,8,27.6,1.01,0.28,0.07,0.25,20.9,0,0
568,Igor Zubeldia,es ESP,"MF,DF",Real Sociedad,22,1997,29.3,0,14,1,7.1,0.48,0.03,0,0,27.6,0,0
569,Martín Zubimendi,es ESP,MF,Real Sociedad,20,1999,5.8,0,4,0,0,0.69,0,0,,27.8,0,0
570,David Zurutuza,es ESP,MF,Real Sociedad,33,1986,1.7,0,0,0,,0,0,,,,0,0
