Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
22,Sat,2/2/2019,20:45 (19:45),Celta Vigo,1@0,Sevilla,"17,503",Estadio de Balaídos,Ricardo de Burgos
22,Sun,2/3/2019,12:00 (11:00),Villarreal,2@2,Espanyol,"15,476",Estadio de la Cerámica,Guillermo Cuadra
22,Sun,2/3/2019,16:15 (15:15),Betis,1@0,Atlético Madrid,"50,864",Estadio Benito Villamarín,David Medié
22,Sun,2/3/2019,18:30 (17:30),Eibar,3@0,Girona,"4,419",Estadio Municipal de Ipurúa,José González
22,Sun,2/3/2019,20:45 (19:45),Real Madrid,3@0,Alavés,"53,132",Estadio Santiago Bernabéu,Santiago Jaime
22,Mon,2/4/2019,21:00 (20:00),Rayo Vallecano,1@2,Leganés,"11,435",Estadio del Rayo Vallecano,Juan Martínez
23,Fri,2/8/2019,21:00 (20:00),Valladolid,0@0,Villarreal,"16,842",Estadio Municipal José Zorrilla,Alejandro Hernández
23,Sat,2/9/2019,13:00 (12:00),Getafe,3@1,Celta Vigo,"9,918",Coliseum Alfonso Pérez,Pablo González
23,Sat,2/9/2019,16:15 (15:15),Atlético Madrid,1@3,Real Madrid,"67,752",Estadio Wanda Metropolitano,Javier Estrada
23,Sat,2/9/2019,18:30 (17:30),Espanyol,2@1,Rayo Vallecano,"22,104",RCDE Stadium,Eduardo Prieto
23,Sat,2/9/2019,20:45 (19:45),Girona,0@2,Huesca,"10,662",Estadi Municipal de Montilivi,Adrián Cordero
23,Sun,2/10/2019,12:00 (11:00),Leganés,3@0,Betis,"11,381",Estadio Municipal de Butarque,Alberola Rojas
23,Sun,2/10/2019,16:15 (15:15),Valencia,0@0,Real Sociedad,"38,885",Estadio de Mestalla,Mario Melero
23,Sun,2/10/2019,18:30 (17:30),Sevilla,2@2,Eibar,"36,343",Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias
23,Sun,2/10/2019,20:45 (19:45),Athletic Club,0@0,Barcelona,"47,557",San Mamés,Carlos del Cerro
23,Mon,2/11/2019,21:00 (20:00),Alavés,2@0,Levante,"13,691",Estadio de Mendizorroza,Alberto Undiano
24,Fri,2/15/2019,21:00 (20:00),Eibar,2@2,Getafe,"4,449",Estadio Municipal de Ipurúa,David Medié
24,Sat,2/16/2019,13:00 (12:00),Celta Vigo,1@4,Levante,"15,479",Estadio de Balaídos,Santiago Jaime
24,Sat,2/16/2019,16:15 (15:15),Rayo Vallecano,0@1,Atlético Madrid,"13,880",Estadio del Rayo Vallecano,Jesús Gil
24,Sat,2/16/2019,18:30 (17:30),Real Sociedad,3@0,Leganés,"22,997",Estadio Municipal de Anoeta,José Luis Munuera
24,Sat,2/16/2019,20:45 (19:45),Barcelona,1@0,Valladolid,"67,435",Camp Nou,Juan Martínez
24,Sun,2/17/2019,12:00 (11:00),Real Madrid,1@2,Girona,"68,099",Estadio Santiago Bernabéu,Guillermo Cuadra
24,Sun,2/17/2019,16:15 (15:15),Valencia,0@0,Espanyol,"39,564",Estadio de Mestalla,Ricardo de Burgos
24,Sun,2/17/2019,18:30 (17:30),Villarreal,3@0,Sevilla,"17,402",Estadio de la Cerámica,José González
24,Sun,2/17/2019,20:45 (19:45),Betis,1@1,Alavés,"43,455",Estadio Benito Villamarín,Antonio Matéu Lahoz
24,Mon,2/18/2019,21:00 (20:00),Huesca,0@1,Athletic Club,"6,729",Estadio El Alcoraz,José Sánchez
25,Fri,2/22/2019,21:00 (20:00),Espanyol,1@1,Huesca,"20,078",RCDE Stadium,Alejandro Hernández
25,Sat,2/23/2019,13:00 (12:00),Getafe,2@1,Rayo Vallecano,"11,207",Coliseum Alfonso Pérez,Alberola Rojas
25,Sat,2/23/2019,16:15 (15:15),Sevilla,2@4,Barcelona,"40,661",Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
25,Sat,2/23/2019,18:30 (17:30),Alavés,0@0,Celta Vigo,"18,882",Estadio de Mendizorroza,Carlos del Cerro
25,Sat,2/23/2019,20:45 (19:45),Athletic Club,1@0,Eibar,"43,363",San Mamés,Mario Melero
25,Sun,2/24/2019,12:00 (11:00),Leganés,1@1,Valencia,"11,425",Estadio Municipal de Butarque,Javier Estrada
25,Sun,2/24/2019,16:15 (15:15),Atlético Madrid,2@0,Villarreal,"59,114",Estadio Wanda Metropolitano,Alberto Undiano
25,Sun,2/24/2019,18:30 (17:30),Valladolid,0@2,Betis,"20,125",Estadio Municipal José Zorrilla,Pablo González
25,Sun,2/24/2019,20:45 (19:45),Levante,1@2,Real Madrid,"23,018",Estadio Ciudad de Valencia,Ignacio Iglesias
25,Mon,2/25/2019,21:00 (20:00),Girona,0@0,Real Sociedad,"10,170",Estadi Municipal de Montilivi,Eduardo Prieto
26,Fri,3/1/2019,21:00 (20:00),Rayo Vallecano,0@2,Girona,"12,087",Estadio del Rayo Vallecano,Santiago Jaime
26,Sat,3/2/2019,13:00 (12:00),Espanyol,3@1,Valladolid,"20,467",RCDE Stadium,Adrián Cordero
26,Sat,3/2/2019,16:15 (15:15),Villarreal,1@2,Alavés,"15,488",Estadio de la Cerámica,José Luis Munuera
26,Sat,3/2/2019,18:30 (17:30),Huesca,2@1,Sevilla,"6,818",Estadio El Alcoraz,Ricardo de Burgos
26,Sat,3/2/2019,20:45 (19:45),Real Madrid,0@1,Barcelona,"78,921",Estadio Santiago Bernabéu,Alberto Undiano
26,Sun,3/3/2019,12:00 (11:00),Eibar,1@0,Celta Vigo,"4,682",Estadio Municipal de Ipurúa,Guillermo Cuadra
26,Sun,3/3/2019,16:15 (15:15),Betis,1@2,Getafe,"46,657",Estadio Benito Villamarín,Juan Martínez
26,Sun,3/3/2019,18:30 (17:30),Real Sociedad,0@2,Atlético Madrid,"26,004",Estadio Municipal de Anoeta,José González
26,Sun,3/3/2019,20:45 (19:45),Valencia,2@0,Athletic Club,"39,041",Estadio de Mestalla,David Medié
26,Mon,3/4/2019,21:00 (20:00),Leganés,1@0,Levante,"9,758",Estadio Municipal de Butarque,Jesús Gil
27,Fri,3/8/2019,21:00 (20:00),Athletic Club,1@1,Espanyol,"38,453",San Mamés,Pablo González
27,Sat,3/9/2019,13:00 (12:00),Alavés,1@1,Eibar,"18,793",Estadio de Mendizorroza,Alberola Rojas
27,Sat,3/9/2019,16:15 (15:15),Atlético Madrid,1@0,Leganés,"58,321",Estadio Wanda Metropolitano,Antonio Matéu Lahoz
27,Sat,3/9/2019,18:30 (17:30),Barcelona,3@1,Rayo Vallecano,"74,158",Camp Nou,Mario Melero
27,Sat,3/9/2019,20:45 (19:45),Getafe,2@1,Huesca,"10,882",Coliseum Alfonso Pérez,Eduardo Prieto
27,Sun,3/10/2019,12:00 (11:00),Celta Vigo,0@1,Betis,"18,005",Estadio de Balaídos,Javier Estrada
27,Sun,3/10/2019,16:15 (15:15),Girona,2@3,Valencia,"11,502",Estadi Municipal de Montilivi,Carlos del Cerro
27,Sun,3/10/2019,18:30 (17:30),Sevilla,5@2,Real Sociedad,"35,813",Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias
27,Sun,3/10/2019,18:30 (17:30),Levante,0@2,Villarreal,"20,149",Estadio Ciudad de Valencia,José Sánchez
27,Sun,3/10/2019,20:45 (19:45),Valladolid,1@4,Real Madrid,"21,914",Estadio Municipal José Zorrilla,Jesús Gil
28,Fri,3/15/2019,21:00 (20:00),Real Sociedad,1@1,Levante,"20,605",Estadio Municipal de Anoeta,Adrián Cordero
28,Sat,3/16/2019,13:00 (12:00),Huesca,1@3,Alavés,"6,811",Estadio El Alcoraz,Alberto Undiano
28,Sat,3/16/2019,16:15 (15:15),Real Madrid,2@0,Celta Vigo,"65,054",Estadio Santiago Bernabéu,Juan Martínez
28,Sat,3/16/2019,18:30 (17:30),Athletic Club,2@0,Atlético Madrid,"39,659",San Mamés,Santiago Jaime
28,Sat,3/16/2019,20:45 (19:45),Leganés,0@2,Girona,"9,873",Estadio Municipal de Butarque,José Luis Munuera
28,Sun,3/17/2019,12:00 (11:00),Eibar,1@2,Valladolid,"4,508",Estadio Municipal de Ipurúa,David Medié
28,Sun,3/17/2019,16:15 (15:15),Espanyol,0@1,Sevilla,"20,219",RCDE Stadium,Guillermo Cuadra
28,Sun,3/17/2019,18:30 (17:30),Valencia,0@0,Getafe,"41,778",Estadio de Mestalla,José Sánchez
28,Sun,3/17/2019,18:30 (17:30),Villarreal,3@1,Rayo Vallecano,"17,117",Estadio de la Cerámica,José González
28,Sun,3/17/2019,20:45 (19:45),Betis,1@4,Barcelona,"54,172",Estadio Benito Villamarín,Ricardo de Burgos
29,Fri,3/29/2019,21:00 (20:00),Girona,1@2,Athletic Club,"10,652",Estadi Municipal de Montilivi,José Sánchez
29,Sat,3/30/2019,13:00 (12:00),Getafe,0@2,Leganés,"12,705",Coliseum Alfonso Pérez,Pablo González
29,Sat,3/30/2019,16:15 (15:15),Barcelona,2@0,Espanyol,"92,795",Camp Nou,Carlos del Cerro
29,Sat,3/30/2019,18:30 (17:30),Celta Vigo,3@2,Villarreal,"22,315",Estadio de Balaídos,Jesús Gil
29,Sat,3/30/2019,20:45 (19:45),Alavés,0@4,Atlético Madrid,"19,117",Estadio de Mendizorroza,Mario Melero
29,Sun,3/31/2019,12:00 (10:00),Levante,2@2,Eibar,"16,179",Estadio Ciudad de Valencia,Eduardo Prieto
29,Sun,3/31/2019,14:00 (12:00),Rayo Vallecano,1@1,Betis,"12,310",Estadio del Rayo Vallecano,Antonio Matéu Lahoz
29,Sun,3/31/2019,16:15 (14:15),Sevilla,0@1,Valencia,"38,450",Estadio Ramón Sánchez Pizjuán,José González
29,Sun,3/31/2019,18:30 (16:30),Valladolid,1@1,Real Sociedad,"18,775",Estadio Municipal José Zorrilla,Alberola Rojas
29,Sun,3/31/2019,20:45 (18:45),Real Madrid,3@2,Huesca,"49,269",Estadio Santiago Bernabéu,Javier Estrada
30,Tue,4/2/2019,19:30 (17:30),Atlético Madrid,2@0,Girona,"40,863",Estadio Wanda Metropolitano,Ignacio Iglesias
30,Tue,4/2/2019,20:30 (18:30),Espanyol,1@1,Getafe,"16,322",RCDE Stadium,Ricardo de Burgos
30,Tue,4/2/2019,21:30 (19:30),Villarreal,4@4,Barcelona,"19,515",Estadio de la Cerámica,Alejandro Hernández
30,Wed,4/3/2019,19:30 (17:30),Athletic Club,3@2,Levante,"36,450",San Mamés,José Luis Munuera
30,Wed,4/3/2019,20:30 (18:30),Huesca,3@3,Celta Vigo,"6,552",Estadio El Alcoraz,Adrián Cordero
30,Wed,4/3/2019,20:30 (18:30),Eibar,2@1,Rayo Vallecano,"3,940",Estadio Municipal de Ipurúa,Alberto Undiano
30,Wed,4/3/2019,21:30 (19:30),Valencia,2@1,Real Madrid,"44,274",Estadio de Mestalla,Santiago Jaime
30,Thu,4/4/2019,19:30 (17:30),Sevilla,2@0,Alavés,"33,212",Estadio Ramón Sánchez Pizjuán,Juan Martínez
30,Thu,4/4/2019,20:30 (18:30),Leganés,1@0,Valladolid,"10,185",Estadio Municipal de Butarque,Guillermo Cuadra
30,Thu,4/4/2019,21:30 (19:30),Real Sociedad,2@1,Betis,"16,417",Estadio Municipal de Anoeta,David Medié
31,Sat,4/6/2019,13:00 (11:00),Girona,1@2,Espanyol,"11,463",Estadi Municipal de Montilivi,Eduardo Prieto
31,Sat,4/6/2019,16:15 (14:15),Real Madrid,2@1,Eibar,"50,284",Estadio Santiago Bernabéu,Pablo González
31,Sat,4/6/2019,18:30 (16:30),Rayo Vallecano,2@0,Valencia,"11,320",Estadio del Rayo Vallecano,Alberola Rojas
31,Sat,4/6/2019,20:45 (18:45),Barcelona,2@0,Atlético Madrid,"92,453",Camp Nou,Jesús Gil
31,Sun,4/7/2019,12:00 (10:00),Alavés,1@1,Leganés,"16,783",Estadio de Mendizorroza,Antonio Matéu Lahoz
31,Sun,4/7/2019,14:00 (12:00),Getafe,1@0,Athletic Club,"11,617",Coliseum Alfonso Pérez,José González
31,Sun,4/7/2019,16:15 (14:15),Valladolid,0@2,Sevilla,"17,989",Estadio Municipal José Zorrilla,José Sánchez
31,Sun,4/7/2019,18:30 (16:30),Levante,2@2,Huesca,"19,824",Estadio Ciudad de Valencia,Carlos del Cerro
31,Sun,4/7/2019,18:30 (16:30),Celta Vigo,3@1,Real Sociedad,"20,519",Estadio de Balaídos,Mario Melero
31,Sun,4/7/2019,20:45 (18:45),Betis,2@1,Villarreal,"28,475",Estadio Benito Villamarín,Javier Estrada
32,Sat,4/13/2019,13:00 (11:00),Espanyol,2@1,Alavés,"18,143",RCDE Stadium,Ignacio Iglesias
32,Sat,4/13/2019,16:15 (14:15),Huesca,0@0,Barcelona,"7,332",Estadio El Alcoraz,Guillermo Cuadra
32,Sat,4/13/2019,18:30 (16:30),Atlético Madrid,2@0,Celta Vigo,"55,269",Estadio Wanda Metropolitano,Ricardo de Burgos
32,Sat,4/13/2019,20:45 (18:45),Sevilla,3@2,Betis,"42,855",Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
32,Sun,4/14/2019,12:00 (10:00),Valladolid,2@2,Getafe,"16,909",Estadio Municipal José Zorrilla,José Luis Munuera
32,Sun,4/14/2019,14:00 (12:00),Athletic Club,3@2,Rayo Vallecano,"38,732",San Mamés,Juan Martínez
32,Sun,4/14/2019,16:15 (14:15),Real Sociedad,1@1,Eibar,"24,308",Estadio Municipal de Anoeta,Santiago Jaime
32,Sun,4/14/2019,18:30 (16:30),Girona,0@1,Villarreal,"11,535",Estadi Municipal de Montilivi,Adrián Cordero
32,Sun,4/14/2019,20:45 (18:45),Valencia,3@1,Levante,"42,120",Estadio de Mestalla,Alberto Undiano
32,Mon,4/15/2019,21:00 (19:00),Leganés,1@1,Real Madrid,"12,118",Estadio Municipal de Butarque,David Medié
33,Fri,4/19/2019,21:00 (19:00),Alavés,2@2,Valladolid,"13,568",Estadio de Mendizorroza,Javier Estrada
33,Sat,4/20/2019,13:00 (11:00),Celta Vigo,2@1,Girona,"20,546",Estadio de Balaídos,Carlos del Cerro
33,Sat,4/20/2019,16:15 (14:15),Eibar,0@1,Atlético Madrid,"4,750",Estadio Municipal de Ipurúa,Alberola Rojas
33,Sat,4/20/2019,18:30 (16:30),Rayo Vallecano,0@0,Huesca,"10,542",Estadio del Rayo Vallecano,José González
33,Sat,4/20/2019,20:45 (18:45),Barcelona,2@1,Real Sociedad,"75,470",Camp Nou,Pablo González
33,Sun,4/21/2019,12:00 (10:00),Levante,2@2,Espanyol,"16,876",Estadio Ciudad de Valencia,Jesús Gil
33,Sun,4/21/2019,14:00 (12:00),Getafe,3@0,Sevilla,"11,495",Coliseum Alfonso Pérez,Antonio Matéu Lahoz
33,Sun,4/21/2019,16:15 (14:15),Real Madrid,3@0,Athletic Club,"59,815",Estadio Santiago Bernabéu,Mario Melero
33,Sun,4/21/2019,18:30 (16:30),Villarreal,2@1,Leganés,"14,753",Estadio de la Cerámica,Eduardo Prieto
33,Sun,4/21/2019,20:45 (18:45),Betis,1@2,Valencia,"42,508",Estadio Benito Villamarín,José Sánchez
34,Tue,4/23/2019,19:30 (17:30),Huesca,2@0,Eibar,"6,157",Estadio El Alcoraz,David Medié
34,Tue,4/23/2019,20:30 (18:30),Valladolid,1@0,Girona,"19,106",Estadio Municipal José Zorrilla,Juan Martínez
34,Tue,4/23/2019,21:30 (19:30),Alavés,0@2,Barcelona,"18,735",Estadio de Mendizorroza,Adrián Cordero
34,Wed,4/24/2019,19:30 (17:30),Atlético Madrid,3@2,Valencia,"43,531",Estadio Wanda Metropolitano,Alejandro Hernández
34,Wed,4/24/2019,20:30 (18:30),Leganés,0@1,Athletic Club,"4,155",Estadio Municipal de Butarque,Ignacio Iglesias
34,Wed,4/24/2019,20:30 (18:30),Espanyol,1@1,Celta Vigo,"15,680",RCDE Stadium,Alberto Undiano
34,Wed,4/24/2019,21:30 (19:30),Levante,4@0,Betis,"20,394",Estadio Ciudad de Valencia,Santiago Jaime
34,Thu,4/25/2019,19:30 (17:30),Sevilla,5@0,Rayo Vallecano,"31,636",Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
34,Thu,4/25/2019,20:30 (18:30),Real Sociedad,0@1,Villarreal,"20,060",Estadio Municipal de Anoeta,José Luis Munuera
34,Thu,4/25/2019,21:30 (19:30),Getafe,0@0,Real Madrid,"13,135",Coliseum Alfonso Pérez,Ricardo de Burgos
35,Sat,4/27/2019,13:00 (11:00),Athletic Club,1@1,Alavés,"40,402",San Mamés,Jesús Gil
35,Sat,4/27/2019,16:15 (14:15),Atlético Madrid,1@0,Valladolid,"53,123",Estadio Wanda Metropolitano,Mario Melero
35,Sat,4/27/2019,18:30 (16:30),Leganés,0@0,Celta Vigo,"10,324",Estadio Municipal de Butarque,Juan Martínez
35,Sat,4/27/2019,20:45 (18:45),Barcelona,1@0,Levante,"91,917",Camp Nou,Ricardo de Burgos
35,Sun,4/28/2019,12:00 (10:00),Valencia,0@1,Eibar,"35,393",Estadio de Mestalla,Javier Estrada
35,Sun,4/28/2019,14:00 (12:00),Girona,1@0,Sevilla,"11,281",Estadi Municipal de Montilivi,José González
35,Sun,4/28/2019,16:15 (14:15),Real Sociedad,2@1,Getafe,"19,386",Estadio Municipal de Anoeta,Eduardo Prieto
35,Sun,4/28/2019,18:30 (16:30),Villarreal,1@1,Huesca,"17,901",Estadio de la Cerámica,José Sánchez
35,Sun,4/28/2019,20:45 (18:45),Rayo Vallecano,1@0,Real Madrid,"13,273",Estadio del Rayo Vallecano,Pablo González
35,Mon,4/29/2019,21:00 (19:00),Betis,1@1,Espanyol,"30,561",Estadio Benito Villamarín,Carlos del Cerro
36,Fri,5/3/2019,21:00 (19:00),Sevilla,0@3,Leganés,"32,797",Estadio Ramón Sánchez Pizjuán,Alberto Undiano
36,Sat,5/4/2019,13:00 (11:00),Levante,4@1,Rayo Vallecano,"19,868",Estadio Ciudad de Valencia,Javier Estrada
36,Sat,5/4/2019,16:15 (14:15),Espanyol,3@0,Atlético Madrid,"20,207",RCDE Stadium,José Luis Munuera
36,Sat,5/4/2019,18:30 (16:30),Alavés,0@1,Real Sociedad,"18,509",Estadio de Mendizorroza,Alberola Rojas
36,Sat,5/4/2019,20:45 (18:45),Celta Vigo,2@0,Barcelona,"22,519",Estadio de Balaídos,José Sánchez
36,Sun,5/5/2019,12:00 (10:00),Getafe,2@0,Girona,"10,615",Coliseum Alfonso Pérez,Alejandro Hernández
36,Sun,5/5/2019,14:00 (12:00),Eibar,1@0,Betis,"4,725",Estadio Municipal de Ipurúa,Ignacio Iglesias
36,Sun,5/5/2019,16:15 (14:15),Real Madrid,3@2,Villarreal,"46,294",Estadio Santiago Bernabéu,Jesús Gil
36,Sun,5/5/2019,18:30 (16:30),Valladolid,1@0,Athletic Club,"21,151",Estadio Municipal José Zorrilla,Antonio Matéu Lahoz
36,Sun,5/5/2019,20:45 (18:45),Huesca,2@6,Valencia,"6,378",Estadio El Alcoraz,Carlos del Cerro
37,Sun,5/12/2019,18:30 (16:30),Leganés,0@2,Espanyol,"10,597",Estadio Municipal de Butarque,Mario Melero
37,Sun,5/12/2019,18:30 (16:30),Atlético Madrid,1@1,Sevilla,"60,234",Estadio Wanda Metropolitano,Ricardo de Burgos
37,Sun,5/12/2019,18:30 (16:30),Athletic Club,3@1,Celta Vigo,"42,494",San Mamés,Javier Estrada
37,Sun,5/12/2019,18:30 (16:30),Girona,1@2,Levante,"13,342",Estadi Municipal de Montilivi,Carlos del Cerro
37,Sun,5/12/2019,18:30 (16:30),Rayo Vallecano,1@2,Valladolid,"10,040",Estadio del Rayo Vallecano,José Sánchez
37,Sun,5/12/2019,18:30 (16:30),Valencia,3@1,Alavés,"37,744",Estadio de Mestalla,Guillermo Cuadra
37,Sun,5/12/2019,18:30 (16:30),Villarreal,1@0,Eibar,"17,901",Estadio de la Cerámica,Pablo González
37,Sun,5/12/2019,18:30 (16:30),Barcelona,2@0,Getafe,"57,088",Camp Nou,José González
37,Sun,5/12/2019,18:30 (16:30),Real Sociedad,3@1,Real Madrid,"27,322",Estadio Municipal de Anoeta,Juan Martínez
37,Sun,5/12/2019,18:30 (16:30),Betis,2@1,Huesca,"28,078",Estadio Benito Villamarín,Adrián Cordero
38,Sat,5/18/2019,13:00 (11:00),Levante,2@2,Atlético Madrid,"20,575",Estadio Ciudad de Valencia,Ignacio Iglesias
38,Sat,5/18/2019,16:15 (14:15),Sevilla,2@0,Athletic Club,"28,060",Estadio Ramón Sánchez Pizjuán,José Sánchez
38,Sat,5/18/2019,16:15 (14:15),Getafe,2@2,Villarreal,"13,579",Coliseum Alfonso Pérez,Javier Estrada
38,Sat,5/18/2019,16:15 (14:15),Espanyol,2@0,Real Sociedad,"26,568",RCDE Stadium,Santiago Jaime
38,Sat,5/18/2019,16:15 (14:15),Valladolid,0@2,Valencia,"23,455",Estadio Municipal José Zorrilla,Ricardo de Burgos
38,Sat,5/18/2019,20:45 (18:45),Celta Vigo,2@2,Rayo Vallecano,"21,607",Estadio de Balaídos,Antonio Matéu Lahoz
38,Sat,5/18/2019,20:45 (18:45),Huesca,2@1,Leganés,"5,575",Estadio El Alcoraz,Alberola Rojas
38,Sat,5/18/2019,20:45 (18:45),Alavés,2@1,Girona,"11,549",Estadio de Mendizorroza,Mario Melero
38,Sun,5/19/2019,12:00 (10:00),Real Madrid,0@2,Betis,"56,900",Estadio Santiago Bernabéu,Alberto Undiano
38,Sun,5/19/2019,16:15 (14:15),Eibar,2@2,Barcelona,"5,145",Estadio Municipal de Ipurúa,José Luis Munuera
