Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
27,Sat,3/9/2013,,Valladolid,1@1,M·laga,,JosÈ Zorrilla,Teixeira Vitienes
27,Sat,3/9/2013,,Rayo Vallecano,2@0,Espanyol,,Estadio de Vallecas Teresa Rivero,MuÒiz Fern·ndez
27,Sat,3/9/2013,,Mallorca,2@1,Sevilla,,Son Moix,Clos GÛmez
27,Sun,3/10/2013,,Celta Vigo,1@2,Real Madrid,,BalaÌdos,Estrada Fern·ndez
27,Sun,3/10/2013,,AtlÈtico Madrid,0@1,Real Sociedad,,Vicente CalderÛn,Ayza G·mez
27,Sun,3/10/2013,,Levante,0@0,Getafe,,Ciutat de Valencia,Undiano Mallenco
27,Sun,3/10/2013,,Athletic Club,1@0,Valencia,,San MamÈs,Teixeira Vitienes
27,Mon,3/11/2013,,Zaragoza,0@0,Granada,,La Romareda,Mateu Lahoz
28,Fri,3/15/2013,,La CoruÒa,3@1,Celta Vigo,,Riazor,Velasco Carballo
28,Sat,3/16/2013,,Real Sociedad,4@1,Valladolid,,Anoeta,Clos GÛmez
28,Sat,3/16/2013,,Getafe,1@0,Athletic Club,,Coliseum Alfonso PÈrez,Iglesias Villanueva
28,Sat,3/16/2013,,Real Madrid,5@2,Mallorca,,Santiago BernabÈu,Mateu Lahoz
28,Sat,3/16/2013,,Valencia,3@0,Betis,,Mestalla,MuÒiz Fern·ndez
28,Sun,3/17/2013,,M·laga,0@2,Espanyol,,La Rosaleda,Del Cerro Grande
28,Sun,3/17/2013,,Sevilla,4@0,Zaragoza,,RamÛn S·nchez Pizju·n,Hern·ndez Hern·ndez
28,Sun,3/17/2013,,Osasuna,0@2,AtlÈtico Madrid,,Reyno de Navarra,PÈrez Montero
28,Sun,3/17/2013,,Granada,1@1,Levante,,Nuevo Los C·rmenes,Gil Manzano
28,Sun,3/17/2013,,Barcelona,3@1,Rayo Vallecano,,Camp Nou,Gonz·lez Gonz·lez
29,Sat,3/30/2013,,Zaragoza,1@1,Real Madrid,,La Romareda,Undiano Mallenco
29,Sat,3/30/2013,,Celta Vigo,2@2,Barcelona,,BalaÌdos,Mateu Lahoz
29,Sat,3/30/2013,,Rayo Vallecano,1@3,M·laga,,Estadio de Vallecas Teresa Rivero,Iglesias Villanueva
29,Sat,3/30/2013,,Levante,1@0,Sevilla,,Ciutat de Valencia,Teixeira Vitienes
29,Sun,3/31/2013,,Valladolid,1@3,Osasuna,,JosÈ Zorrilla,PÈrez Lasa
29,Sun,3/31/2013,,Espanyol,2@2,Real Sociedad,,Cornell· - El Prat,PÈrez Montero
29,Sun,3/31/2013,,Mallorca,2@3,La CoruÒa,,Son Moix,Ayza G·mez
29,Sun,3/31/2013,,AtlÈtico Madrid,1@1,Valencia,,Vicente CalderÛn,Estrada Fern·ndez
29,Mon,4/1/2013,,Betis,0@0,Getafe,,Benito VillamarÌn,Teixeira Vitienes
29,Mon,4/1/2013,,Athletic Club,1@0,Granada,,San MamÈs,Del Cerro Grande
30,Fri,4/5/2013,,Granada,1@5,Betis,,Nuevo Los C·rmenes,PÈrez Lasa
30,Sat,4/6/2013,,Barcelona,5@0,Mallorca,,Camp Nou,MuÒiz Fern·ndez
30,Sat,4/6/2013,,La CoruÒa,3@2,Zaragoza,,Riazor,Teixeira Vitienes
30,Sat,4/6/2013,,Real Madrid,5@1,Levante,,Santiago BernabÈu,Clos GÛmez
30,Sat,4/6/2013,,Real Sociedad,4@2,M·laga,,Anoeta,Undiano Mallenco
30,Sun,4/7/2013,,Getafe,0@0,AtlÈtico Madrid,,Coliseum Alfonso PÈrez,Delgado Ferreiro
30,Sun,4/7/2013,,Osasuna,0@2,Espanyol,,Reyno de Navarra,Gil Manzano
30,Sun,4/7/2013,,Valencia,2@1,Valladolid,,Mestalla,Hern·ndez Hern·ndez
30,Sun,4/7/2013,,Celta Vigo,0@2,Rayo Vallecano,,BalaÌdos,PÈrez Montero
30,Mon,4/8/2013,,Sevilla,2@1,Athletic Club,,RamÛn S·nchez Pizju·n,Mateu Lahoz
31,Fri,4/12/2013,,Betis,3@3,Sevilla,,Benito VillamarÌn,Del Cerro Grande
31,Sat,4/13/2013,,M·laga,1@0,Osasuna,,La Rosaleda,Velasco Carballo
31,Sat,4/13/2013,,Espanyol,3@3,Valencia,,Cornell· - El Prat,Gonz·lez Gonz·lez
31,Sat,4/13/2013,,Valladolid,2@1,Getafe,,JosÈ Zorrilla,Ayza G·mez
31,Sat,4/13/2013,,Levante,0@4,La CoruÒa,,Ciutat de Valencia,Estrada Fern·ndez
31,Sun,4/14/2013,,Zaragoza,0@3,Barcelona,,La Romareda,Fern·ndez Borbal·n
31,Sun,4/14/2013,,AtlÈtico Madrid,5@0,Granada,,Vicente CalderÛn,Iglesias Villanueva
31,Sun,4/14/2013,,Athletic Club,0@3,Real Madrid,,San MamÈs,Teixeira Vitienes
31,Sun,4/14/2013,,Rayo Vallecano,0@2,Real Sociedad,,Estadio de Vallecas Teresa Rivero,¡Ålvarez Izquierdo
31,Mon,4/15/2013,,Mallorca,1@0,Celta Vigo,,Son Moix,Gil Manzano
32,Fri,4/19/2013,,Mallorca,1@1,Rayo Vallecano,,Son Moix,Estrada Fern·ndez
32,Sat,4/20/2013,,Valencia,5@1,M·laga,,Mestalla,Teixeira Vitienes
32,Sat,4/20/2013,,Granada,1@1,Valladolid,,Nuevo Los C·rmenes,Delgado Ferreiro
32,Sat,4/20/2013,,Real Madrid,3@1,Betis,,Santiago BernabÈu,¡Ålvarez Izquierdo
32,Sat,4/20/2013,,Barcelona,1@0,Levante,,Camp Nou,Undiano Mallenco
32,Sun,4/21/2013,,Osasuna,0@0,Real Sociedad,,Reyno de Navarra,Mateu Lahoz
32,Sun,4/21/2013,,Getafe,0@2,Espanyol,,Coliseum Alfonso PÈrez,Teixeira Vitienes
32,Sun,4/21/2013,,La CoruÒa,1@1,Athletic Club,,Riazor,PÈrez Montero
32,Sun,4/21/2013,,Sevilla,0@1,AtlÈtico Madrid,,RamÛn S·nchez Pizju·n,Gonz·lez Gonz·lez
32,Mon,4/22/2013,,Celta Vigo,2@1,Zaragoza,,BalaÌdos,Del Cerro Grande
33,Fri,4/26/2013,,Rayo Vallecano,2@2,Osasuna,,Estadio de Vallecas Teresa Rivero,Ayza G·mez
33,Sat,4/27/2013,,Levante,0@1,Celta Vigo,,Ciutat de Valencia,MuÒiz Fern·ndez
33,Sat,4/27/2013,,AtlÈtico Madrid,1@2,Real Madrid,,Vicente CalderÛn,PÈrez Lasa
33,Sat,4/27/2013,,Athletic Club,2@2,Barcelona,,San MamÈs,Iglesias Villanueva
33,Sat,4/27/2013,,Zaragoza,3@2,Mallorca,,La Romareda,¡Ålvarez Izquierdo
33,Sun,4/28/2013,,Espanyol,0@1,Granada,,Cornell· - El Prat,Velasco Carballo
33,Sun,4/28/2013,,Real Sociedad,4@2,Valencia,,Anoeta,Fern·ndez Borbal·n
33,Sun,4/28/2013,,Valladolid,1@1,Sevilla,,JosÈ Zorrilla,Undiano Mallenco
33,Sun,4/28/2013,,M·laga,2@1,Getafe,,La Rosaleda,Clos GÛmez
33,Mon,4/29/2013,,Betis,1@1,La CoruÒa,,Benito VillamarÌn,Gil Manzano
34,Fri,5/3/2013,,Celta Vigo,1@1,Athletic Club,,BalaÌdos,Velasco Carballo
34,Sat,5/4/2013,,Valencia,4@0,Osasuna,,Mestalla,Del Cerro Grande
34,Sat,5/4/2013,,Granada,1@0,M·laga,,Nuevo Los C·rmenes,MuÒiz Fern·ndez
34,Sat,5/4/2013,,Real Madrid,4@3,Valladolid,,Santiago BernabÈu,Fern·ndez Borbal·n
34,Sat,5/4/2013,,La CoruÒa,0@0,AtlÈtico Madrid,,Riazor,Ayza G·mez
34,Sun,5/5/2013,,Mallorca,1@1,Levante,,Son Moix,Gonz·lez Gonz·lez
34,Sun,5/5/2013,,Barcelona,4@2,Betis,,Camp Nou,Clos GÛmez
34,Sun,5/5/2013,,Sevilla,3@0,Espanyol,,RamÛn S·nchez Pizju·n,Delgado Ferreiro
34,Sun,5/5/2013,,Zaragoza,3@0,Rayo Vallecano,,La Romareda,Teixeira Vitienes
34,Mon,5/6/2013,,Getafe,2@1,Real Sociedad,,Coliseum Alfonso PÈrez,Undiano Mallenco
36,Wed,5/8/2013,,Real Madrid,6@2,M·laga,,Santiago BernabÈu,Gil Manzano
36,Wed,5/8/2013,,Celta Vigo,1@3,AtlÈtico Madrid,,BalaÌdos,Teixeira Vitienes
35,Fri,5/10/2013,,Levante,0@0,Zaragoza,,Ciutat de Valencia,Gil Manzano
35,Sat,5/11/2013,,Osasuna,1@0,Getafe,,Reyno de Navarra,¡Ålvarez Izquierdo
35,Sat,5/11/2013,,Espanyol,1@1,Real Madrid,,Cornell· - El Prat,Iglesias Villanueva
35,Sat,5/11/2013,,Valladolid,1@0,La CoruÒa,,JosÈ Zorrilla,Mateu Lahoz
35,Sat,5/11/2013,,Athletic Club,2@1,Mallorca,,San MamÈs,Hern·ndez Hern·ndez
35,Sun,5/12/2013,,M·laga,0@0,Sevilla,,La Rosaleda,PÈrez Lasa
35,Sun,5/12/2013,,Betis,1@0,Celta Vigo,,Benito VillamarÌn,Teixeira Vitienes
35,Sun,5/12/2013,,Rayo Vallecano,0@4,Valencia,,Estadio de Vallecas Teresa Rivero,Delgado Ferreiro
35,Sun,5/12/2013,,AtlÈtico Madrid,1@2,Barcelona,,Vicente CalderÛn,PÈrez Montero
35,Mon,5/13/2013,,Real Sociedad,2@2,Granada,,Anoeta,Estrada Fern·ndez
36,Sat,5/18/2013,,Sevilla,1@2,Real Sociedad,,RamÛn S·nchez Pizju·n,¡Ålvarez Izquierdo
36,Sat,5/18/2013,,Getafe,0@1,Valencia,,Coliseum Alfonso PÈrez,Teixeira Vitienes
36,Sat,5/18/2013,,Granada,3@0,Osasuna,,Nuevo Los C·rmenes,Velasco Carballo
36,Sun,5/19/2013,,Barcelona,2@1,Valladolid,,Camp Nou,Iglesias Villanueva
36,Sun,5/19/2013,,La CoruÒa,2@0,Espanyol,,Riazor,MuÒiz Fern·ndez
36,Sun,5/19/2013,,Levante,2@3,Rayo Vallecano,,Ciutat de Valencia,Undiano Mallenco
36,Sun,5/19/2013,,Zaragoza,1@2,Athletic Club,,La Romareda,Del Cerro Grande
36,Mon,5/20/2013,,Mallorca,1@0,Betis,,Son Moix,PÈrez Lasa
37,Sun,5/26/2013,,M·laga,3@1,La CoruÒa,,La Rosaleda,Delgado Ferreiro
37,Sun,5/26/2013,,Getafe,1@2,Rayo Vallecano,,Coliseum Alfonso PÈrez,Clos GÛmez
37,Sun,5/26/2013,,Espanyol,0@2,Barcelona,,Cornell· - El Prat,Fern·ndez Borbal·n
37,Sun,5/26/2013,,Valladolid,0@2,Celta Vigo,,JosÈ Zorrilla,Estrada Fern·ndez
37,Sun,5/26/2013,,AtlÈtico Madrid,0@0,Mallorca,,Vicente CalderÛn,Teixeira Vitienes
37,Sun,5/26/2013,,Athletic Club,0@1,Levante,,San MamÈs,Teixeira Vitienes
37,Sun,5/26/2013,,Valencia,1@0,Granada,,Mestalla,Gil Manzano
37,Sun,5/26/2013,,Osasuna,2@1,Sevilla,,Reyno de Navarra,MuÒiz Fern·ndez
37,Sun,5/26/2013,,Real Sociedad,3@3,Real Madrid,,Anoeta,Gonz·lez Gonz·lez
37,Sun,5/26/2013,,Betis,4@0,Zaragoza,,Benito VillamarÌn,Mateu Lahoz
38,Sat,6/1/2013,,Rayo Vallecano,2@2,Athletic Club,,Estadio de Vallecas Teresa Rivero,MuÒiz Fern·ndez
38,Sat,6/1/2013,,Mallorca,4@2,Valladolid,,Son Moix,Del Cerro Grande
38,Sat,6/1/2013,,Celta Vigo,1@0,Espanyol,,BalaÌdos,Mateu Lahoz
38,Sat,6/1/2013,,Real Madrid,4@2,Osasuna,,Santiago BernabÈu,PÈrez Lasa
38,Sat,6/1/2013,,Levante,1@1,Betis,,Ciutat de Valencia,Teixeira Vitienes
38,Sat,6/1/2013,,Barcelona,4@1,M·laga,,Camp Nou,Ayza G·mez
38,Sat,6/1/2013,,Zaragoza,1@3,AtlÈtico Madrid,,La Romareda,Estrada Fern·ndez
38,Sat,6/1/2013,,Granada,2@0,Getafe,,Nuevo Los C·rmenes,Hern·ndez Hern·ndez
38,Sat,6/1/2013,,Sevilla,4@3,Valencia,,RamÛn S·nchez Pizju·n,Clos GÛmez
38,Sat,6/1/2013,,La CoruÒa,0@1,Real Sociedad,,Riazor,Fern·ndez Borbal·n
