Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
24,Fri,2/19/2021,21:00 (20:00),Betis,1@0,Getafe,,Estadio Benito Villamarín,Javier Estrada
24,Sat,2/20/2021,14:00 (13:00),Elche,1@0,Eibar,,Estadio Manuel Martínez Valero,Adrián Cordero
24,Sat,2/20/2021,16:15 (15:15),Atlético Madrid,0@2,Levante,,Estadio Wanda Metropolitano,Mario Melero
24,Sat,2/20/2021,18:30 (17:30),Valencia,2@0,Celta Vigo,,Estadio de Mestalla,Valentín Pizarro
24,Sat,2/20/2021,21:00 (20:00),Valladolid,0@1,Real Madrid,,Estadio Municipal José Zorrilla,Guillermo Cuadra
24,Sun,2/21/2021,14:00 (13:00),Barcelona,1@1,Cádiz,,Camp Nou,Juan Martínez
24,Sun,2/21/2021,16:15 (15:15),Real Sociedad,4@0,Alavés,,Estadio Municipal de Anoeta,José Luis Munuera
24,Sun,2/21/2021,18:30 (17:30),Huesca,3@2,Granada,,Estadio El Alcoraz,César Soto
24,Sun,2/21/2021,21:00 (20:00),Athletic Club,1@1,Villarreal,,San Mamés,Carlos del Cerro
24,Mon,2/22/2021,21:00 (20:00),Osasuna,0@2,Sevilla,,Estadio El Sadar,Alberola Rojas
1,Wed,2/24/2021,19:00 (18:00),Barcelona,3@0,Elche,,Camp Nou,Isidro Díaz de Mera
25,Fri,2/26/2021,21:00 (20:00),Levante,1@1,Athletic Club,,Estadio Ciudad de Valencia,Isidro Díaz de Mera
25,Sat,2/27/2021,14:00 (13:00),Eibar,1@1,Huesca,,Estadio Municipal de Ipurúa,Pablo González
25,Sat,2/27/2021,16:15 (15:15),Sevilla,0@2,Barcelona,,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández
25,Sat,2/27/2021,18:30 (17:30),Alavés,0@1,Osasuna,,Estadio de Mendizorroza,José Sánchez
25,Sat,2/27/2021,21:00 (20:00),Getafe,3@0,Valencia,,Coliseum Alfonso Pérez,Jorge Figueroa
25,Sun,2/28/2021,14:00 (13:00),Celta Vigo,1@1,Valladolid,,Estadio de Balaídos,David Medié
25,Sun,2/28/2021,16:15 (15:15),Cádiz,0@1,Betis,,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz
25,Sun,2/28/2021,18:30 (17:30),Granada,2@1,Elche,,Estadio Nuevo Los Cármenes,Santiago Jaime
25,Sun,2/28/2021,21:00 (20:00),Villarreal,0@2,Atlético Madrid,,Estadio de la Cerámica,Ricardo de Burgos
25,Mon,3/1/2021,21:00 (20:00),Real Madrid,1@1,Real Sociedad,,Estadio Alfredo Di Stéfano,Jesús Gil
26,Fri,3/5/2021,21:00 (20:00),Valencia,2@1,Villarreal,,Estadio de Mestalla,Javier Estrada
26,Sat,3/6/2021,14:00 (13:00),Valladolid,2@1,Getafe,,Estadio Municipal José Zorrilla,Mario Melero
26,Sat,3/6/2021,16:15 (15:15),Elche,2@1,Sevilla,,Estadio Manuel Martínez Valero,Valentín Pizarro
26,Sat,3/6/2021,18:30 (17:30),Cádiz,1@0,Eibar,,Estadio Nuevo Mirandilla,Carlos del Cerro
26,Sat,3/6/2021,21:00 (20:00),Osasuna,0@2,Barcelona,,Estadio El Sadar,Guillermo Cuadra
26,Sun,3/7/2021,14:00 (13:00),Huesca,3@4,Celta Vigo,,Estadio El Alcoraz,José Luis Munuera
26,Sun,3/7/2021,16:15 (15:15),Atlético Madrid,1@1,Real Madrid,,Estadio Wanda Metropolitano,Alejandro Hernández
26,Sun,3/7/2021,18:30 (17:30),Real Sociedad,1@0,Levante,,Estadio Municipal de Anoeta,César Soto
26,Sun,3/7/2021,21:00 (20:00),Athletic Club,2@1,Granada,,San Mamés,Juan Martínez
26,Mon,3/8/2021,21:00 (20:00),Betis,3@2,Alavés,,Estadio Benito Villamarín,Alberola Rojas
18,Wed,3/10/2021,19:00 (18:00),Atlético Madrid,2@1,Athletic Club,,Estadio Wanda Metropolitano,Jesús Gil
27,Fri,3/12/2021,21:00 (20:00),Levante,1@0,Valencia,,Estadio Ciudad de Valencia,Guillermo Cuadra
27,Sat,3/13/2021,14:00 (13:00),Alavés,1@1,Cádiz,,Estadio de Mendizorroza,Isidro Díaz de Mera
27,Sat,3/13/2021,16:15 (15:15),Real Madrid,2@1,Elche,,Estadio Alfredo Di Stéfano,Jorge Figueroa
27,Sat,3/13/2021,18:30 (17:30),Osasuna,0@0,Valladolid,,Estadio El Sadar,Ricardo de Burgos
27,Sat,3/13/2021,21:00 (20:00),Getafe,0@0,Atlético Madrid,,Coliseum Alfonso Pérez,José Sánchez
27,Sun,3/14/2021,14:00 (13:00),Celta Vigo,0@0,Athletic Club,,Estadio de Balaídos,Santiago Jaime
27,Sun,3/14/2021,16:15 (15:15),Granada,1@0,Real Sociedad,,Estadio Nuevo Los Cármenes,Pablo González
27,Sun,3/14/2021,18:30 (17:30),Eibar,1@3,Villarreal,,Estadio Municipal de Ipurúa,David Medié
27,Sun,3/14/2021,21:00 (20:00),Sevilla,1@0,Betis,,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz
27,Mon,3/15/2021,21:00 (20:00),Barcelona,4@1,Huesca,,Camp Nou,Adrián Cordero
2,Wed,3/17/2021,19:00 (18:00),Sevilla,2@0,Elche,,Estadio Ramón Sánchez Pizjuán,Alberola Rojas
28,Fri,3/19/2021,21:00 (20:00),Betis,2@0,Levante,,Estadio Benito Villamarín,Jesús Gil
28,Sat,3/20/2021,14:00 (13:00),Athletic Club,1@1,Eibar,,San Mamés,Valentín Pizarro
28,Sat,3/20/2021,16:15 (15:15),Celta Vigo,1@3,Real Madrid,,Estadio de Balaídos,Mario Melero
28,Sat,3/20/2021,18:30 (17:30),Huesca,0@0,Osasuna,,Estadio El Alcoraz,Carlos del Cerro
28,Sat,3/20/2021,21:00 (20:00),Valladolid,1@1,Sevilla,,Estadio Municipal José Zorrilla,Javier Estrada
28,Sun,3/21/2021,14:00 (13:00),Getafe,1@1,Elche,,Coliseum Alfonso Pérez,Alejandro Hernández
28,Sun,3/21/2021,16:15 (15:15),Villarreal,2@1,Cádiz,,Estadio de la Cerámica,César Soto
28,Sun,3/21/2021,16:15 (15:15),Valencia,2@1,Granada,,Estadio de Mestalla,Alberola Rojas
28,Sun,3/21/2021,18:30 (17:30),Atlético Madrid,1@0,Alavés,,Estadio Wanda Metropolitano,Juan Martínez
28,Sun,3/21/2021,21:00 (20:00),Real Sociedad,1@6,Barcelona,,Estadio Municipal de Anoeta,José Luis Munuera
29,Fri,4/2/2021,21:00 (19:00),Levante,0@2,Huesca,,Estadio Ciudad de Valencia,Jorge Figueroa
29,Sat,4/3/2021,14:00 (12:00),Granada,0@3,Villarreal,,Estadio Nuevo Los Cármenes,Guillermo Cuadra
29,Sat,4/3/2021,16:15 (14:15),Real Madrid,2@0,Eibar,,Estadio Alfredo Di Stéfano,Isidro Díaz de Mera
29,Sat,4/3/2021,18:30 (16:30),Osasuna,0@0,Getafe,,Estadio El Sadar,Pablo González
29,Sun,4/4/2021,14:00 (12:00),Alavés,1@3,Celta Vigo,,Estadio de Mendizorroza,Antonio Matéu Lahoz
29,Sun,4/4/2021,16:15 (14:15),Elche,1@1,Betis,,Estadio Manuel Martínez Valero,Adrián Cordero
29,Sun,4/4/2021,18:30 (16:30),Cádiz,2@1,Valencia,,Estadio Nuevo Mirandilla,David Medié
29,Sun,4/4/2021,21:00 (19:00),Sevilla,1@0,Atlético Madrid,,Estadio Ramón Sánchez Pizjuán,Jesús Gil
29,Mon,4/5/2021,21:00 (19:00),Barcelona,1@0,Valladolid,,Camp Nou,Santiago Jaime
29,Wed,4/7/2021,21:00 (19:00),Real Sociedad,1@1,Athletic Club,,Estadio Municipal de Anoeta,José Sánchez
30,Fri,4/9/2021,21:00 (19:00),Huesca,3@1,Elche,,Estadio El Alcoraz,Alberola Rojas
30,Sat,4/10/2021,14:00 (12:00),Getafe,0@1,Cádiz,,Coliseum Alfonso Pérez,Ricardo de Burgos
30,Sat,4/10/2021,16:15 (14:15),Athletic Club,0@0,Alavés,,San Mamés,Mario Melero
30,Sat,4/10/2021,18:30 (16:30),Eibar,0@1,Levante,,Estadio Municipal de Ipurúa,Javier Estrada
30,Sat,4/10/2021,21:00 (19:00),Real Madrid,2@1,Barcelona,,Estadio Alfredo Di Stéfano,Jesús Gil
30,Sun,4/11/2021,14:00 (12:00),Villarreal,1@2,Osasuna,,Estadio de la Cerámica,José Luis Munuera
30,Sun,4/11/2021,16:15 (14:15),Valencia,2@2,Real Sociedad,,Estadio de Mestalla,Valentín Pizarro
30,Sun,4/11/2021,18:30 (16:30),Valladolid,1@2,Granada,,Estadio Municipal José Zorrilla,Carlos del Cerro
30,Sun,4/11/2021,21:00 (19:00),Betis,1@1,Atlético Madrid,,Estadio Benito Villamarín,Guillermo Cuadra
30,Mon,4/12/2021,21:00 (19:00),Celta Vigo,3@4,Sevilla,,Estadio de Balaídos,Alejandro Hernández
33,Sun,4/18/2021,14:00 (12:00),Osasuna,2@0,Elche,,Estadio El Sadar,Jorge Figueroa
33,Sun,4/18/2021,14:00 (12:00),Real Sociedad,1@2,Sevilla,,Estadio Municipal de Anoeta,Santiago Jaime
33,Sun,4/18/2021,16:15 (14:15),Atlético Madrid,5@0,Eibar,,Estadio Wanda Metropolitano,César Soto
33,Sun,4/18/2021,16:15 (14:15),Alavés,1@0,Huesca,,Estadio de Mendizorroza,Alejandro Hernández
33,Sun,4/18/2021,18:30 (16:30),Cádiz,0@0,Celta Vigo,,Estadio Nuevo Mirandilla,Pablo González
33,Sun,4/18/2021,18:30 (16:30),Betis,2@2,Valencia,,Estadio Benito Villamarín,Alberola Rojas
33,Sun,4/18/2021,21:00 (19:00),Getafe,0@0,Real Madrid,,Coliseum Alfonso Pérez,José Sánchez
33,Sun,4/18/2021,21:00 (19:00),Levante,1@5,Villarreal,,Estadio Ciudad de Valencia,Ricardo de Burgos
31,Wed,4/21/2021,19:00 (17:00),Osasuna,3@1,Valencia,,Estadio El Sadar,Mario Melero
31,Wed,4/21/2021,19:00 (17:00),Levante,0@1,Sevilla,,Estadio Ciudad de Valencia,Valentín Pizarro
31,Wed,4/21/2021,20:00 (18:00),Betis,0@0,Athletic Club,,Estadio Benito Villamarín,David Medié
31,Wed,4/21/2021,21:00 (19:00),Elche,1@1,Valladolid,,Estadio Manuel Martínez Valero,José Sánchez
31,Wed,4/21/2021,21:00 (19:00),Alavés,2@1,Villarreal,,Estadio de Mendizorroza,Adrián Cordero
31,Wed,4/21/2021,22:00 (20:00),Cádiz,0@3,Real Madrid,,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz
31,Thu,4/22/2021,19:00 (17:00),Atlético Madrid,2@0,Huesca,,Estadio Wanda Metropolitano,José Luis Munuera
31,Thu,4/22/2021,21:00 (19:00),Granada,4@1,Eibar,,Estadio Nuevo Los Cármenes,Santiago Jaime
31,Thu,4/22/2021,21:00 (19:00),Real Sociedad,2@1,Celta Vigo,,Estadio Municipal de Anoeta,Jesús Gil
31,Thu,4/22/2021,22:00 (20:00),Barcelona,5@2,Getafe,,Camp Nou,Jorge Figueroa
32,Sat,4/24/2021,14:00 (12:00),Elche,1@0,Levante,,Estadio Manuel Martínez Valero,David Medié
32,Sat,4/24/2021,16:15 (14:15),Valladolid,1@1,Cádiz,,Estadio Municipal José Zorrilla,Alberola Rojas
32,Sat,4/24/2021,18:30 (16:30),Valencia,1@1,Alavés,,Estadio de Mestalla,Guillermo Cuadra
32,Sat,4/24/2021,21:00 (19:00),Real Madrid,0@0,Betis,,Estadio Alfredo Di Stéfano,Javier Estrada
32,Sun,4/25/2021,14:00 (12:00),Huesca,0@2,Getafe,,Estadio El Alcoraz,Juan Martínez
32,Sun,4/25/2021,16:15 (14:15),Villarreal,1@2,Barcelona,,Estadio de la Cerámica,Carlos del Cerro
32,Sun,4/25/2021,18:30 (16:30),Sevilla,2@1,Granada,,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos
32,Sun,4/25/2021,18:30 (16:30),Celta Vigo,2@1,Osasuna,,Estadio de Balaídos,César Soto
32,Sun,4/25/2021,21:00 (19:00),Athletic Club,2@1,Atlético Madrid,,San Mamés,Pablo González
32,Mon,4/26/2021,21:00 (19:00),Eibar,0@1,Real Sociedad,,Estadio Municipal de Ipurúa,Jorge Figueroa
33,Wed,4/28/2021,19:00 (17:00),Athletic Club,2@2,Valladolid,,San Mamés,Adrián Cordero
33,Thu,4/29/2021,19:00 (17:00),Barcelona,1@2,Granada,,Camp Nou,Pablo González
34,Fri,4/30/2021,21:00 (19:00),Celta Vigo,2@0,Levante,,Estadio de Balaídos,Santiago Jaime
34,Sat,5/1/2021,14:00 (12:00),Eibar,3@0,Alavés,,Estadio Municipal de Ipurúa,José Luis Munuera
34,Sat,5/1/2021,16:15 (14:15),Elche,0@1,Atlético Madrid,,Estadio Manuel Martínez Valero,Mario Melero
34,Sat,5/1/2021,18:30 (16:30),Huesca,1@0,Real Sociedad,,Estadio El Alcoraz,Antonio Matéu Lahoz
34,Sat,5/1/2021,21:00 (19:00),Real Madrid,2@0,Osasuna,,Estadio Alfredo Di Stéfano,Guillermo Cuadra
34,Sun,5/2/2021,14:00 (12:00),Valladolid,1@1,Betis,,Estadio Municipal José Zorrilla,Valentín Pizarro
34,Sun,5/2/2021,16:15 (14:15),Villarreal,1@0,Getafe,,Estadio de la Cerámica,Javier Estrada
34,Sun,5/2/2021,18:30 (16:30),Granada,0@1,Cádiz,,Estadio Nuevo Los Cármenes,Isidro Díaz de Mera
34,Sun,5/2/2021,21:00 (19:00),Valencia,2@3,Barcelona,,Estadio de Mestalla,José Sánchez
34,Mon,5/3/2021,21:00 (19:00),Sevilla,0@1,Athletic Club,,Estadio Ramón Sánchez Pizjuán,Jesús Gil
35,Fri,5/7/2021,21:00 (19:00),Real Sociedad,2@0,Elche,,Estadio Municipal de Anoeta,Adrián Cordero
35,Sat,5/8/2021,14:00 (12:00),Alavés,2@2,Levante,,Estadio de Mendizorroza,Carlos del Cerro
35,Sat,5/8/2021,16:15 (14:15),Barcelona,0@0,Atlético Madrid,,Camp Nou,Antonio Matéu Lahoz
35,Sat,5/8/2021,18:30 (16:30),Cádiz,2@1,Huesca,,Estadio Nuevo Mirandilla,Alejandro Hernández
35,Sat,5/8/2021,21:00 (19:00),Athletic Club,2@2,Osasuna,,San Mamés,Valentín Pizarro
35,Sun,5/9/2021,14:00 (12:00),Getafe,0@1,Eibar,,Coliseum Alfonso Pérez,Alberola Rojas
35,Sun,5/9/2021,16:15 (14:15),Valencia,3@0,Valladolid,,Estadio de Mestalla,Jesús Gil
35,Sun,5/9/2021,18:30 (16:30),Villarreal,2@4,Celta Vigo,,Estadio de la Cerámica,David Medié
35,Sun,5/9/2021,21:00 (19:00),Real Madrid,2@2,Sevilla,,Estadio Alfredo Di Stéfano,Juan Martínez
35,Mon,5/10/2021,21:00 (19:00),Betis,2@1,Granada,,Estadio Benito Villamarín,César Soto
36,Tue,5/11/2021,19:00 (17:00),Osasuna,3@2,Cádiz,,Estadio El Sadar,Santiago Jaime
36,Tue,5/11/2021,20:00 (18:00),Elche,0@2,Alavés,,Estadio Manuel Martínez Valero,Pablo González
36,Tue,5/11/2021,22:00 (20:00),Levante,3@3,Barcelona,,Estadio Ciudad de Valencia,José Luis Munuera
36,Wed,5/12/2021,19:00 (17:00),Sevilla,1@0,Valencia,,Estadio Ramón Sánchez Pizjuán,Javier Estrada
36,Wed,5/12/2021,20:00 (18:00),Celta Vigo,1@0,Getafe,,Estadio de Balaídos,Mario Melero
36,Wed,5/12/2021,20:00 (18:00),Huesca,1@0,Athletic Club,,Estadio El Alcoraz,Jorge Figueroa
36,Wed,5/12/2021,22:00 (20:00),Atlético Madrid,2@1,Real Sociedad,,Estadio Wanda Metropolitano,Guillermo Cuadra
36,Thu,5/13/2021,19:00 (17:00),Valladolid,0@2,Villarreal,,Estadio Municipal José Zorrilla,Ricardo de Burgos
36,Thu,5/13/2021,20:00 (18:00),Eibar,1@1,Betis,,Estadio Municipal de Ipurúa,Isidro Díaz de Mera
36,Thu,5/13/2021,22:00 (20:00),Granada,1@4,Real Madrid,,Estadio Nuevo Los Cármenes,Jesús Gil
37,Sun,5/16/2021,18:30 (16:30),Cádiz,1@3,Elche,,Estadio Nuevo Mirandilla,César Soto
37,Sun,5/16/2021,18:30 (16:30),Villarreal,4@0,Sevilla,"4,800",Estadio de la Cerámica,Guillermo Cuadra
37,Sun,5/16/2021,18:30 (16:30),Real Sociedad,4@1,Valladolid,,Estadio Municipal de Anoeta,Carlos del Cerro
37,Sun,5/16/2021,18:30 (16:30),Valencia,4@1,Eibar,"2,689",Estadio de Mestalla,Valentín Pizarro
37,Sun,5/16/2021,18:30 (16:30),Betis,1@0,Huesca,,Estadio Benito Villamarín,Pablo González
37,Sun,5/16/2021,18:30 (16:30),Getafe,2@1,Levante,,Coliseum Alfonso Pérez,Adrián Cordero
37,Sun,5/16/2021,18:30 (16:30),Alavés,4@2,Granada,,Estadio de Mendizorroza,José Sánchez
37,Sun,5/16/2021,18:30 (16:30),Barcelona,1@2,Celta Vigo,,Camp Nou,Ricardo de Burgos
37,Sun,5/16/2021,18:30 (16:30),Atlético Madrid,2@1,Osasuna,,Estadio Wanda Metropolitano,Juan Martínez
37,Sun,5/16/2021,18:30 (16:30),Athletic Club,0@1,Real Madrid,,San Mamés,Antonio Matéu Lahoz
38,Fri,5/21/2021,21:00 (19:00),Levante,2@2,Cádiz,,Estadio Ciudad de Valencia,Javier Estrada
38,Sat,5/22/2021,18:00 (16:00),Huesca,0@0,Valencia,,Estadio El Alcoraz,Guillermo Cuadra
38,Sat,5/22/2021,18:00 (16:00),Eibar,0@1,Barcelona,,Estadio Municipal de Ipurúa,Santiago Jaime
38,Sat,5/22/2021,18:00 (16:00),Osasuna,0@1,Real Sociedad,,Estadio El Sadar,Jorge Figueroa
38,Sat,5/22/2021,18:00 (16:00),Valladolid,1@2,Atlético Madrid,,Estadio Municipal José Zorrilla,José Sánchez
38,Sat,5/22/2021,18:00 (16:00),Celta Vigo,2@3,Betis,"1,738",Estadio de Balaídos,Jesús Gil
38,Sat,5/22/2021,18:00 (16:00),Elche,2@0,Athletic Club,"3,518",Estadio Manuel Martínez Valero,Carlos del Cerro
38,Sat,5/22/2021,18:00 (16:00),Real Madrid,2@1,Villarreal,,Estadio Alfredo Di Stéfano,José Luis Munuera
38,Sun,5/23/2021,18:30 (16:30),Granada,0@0,Getafe,,Estadio Nuevo Los Cármenes,David Medié
38,Sun,5/23/2021,21:00 (19:00),Sevilla,1@0,Alavés,,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera
